X0	X1	Y_true	Y_pred	
1.52513	3.51013	5.3534	6.54535
1.01428	2.54118	2.57746	6.54183
4.46946	2.36196	10.5567	10.1128
4.84537	4.62387	22.4043	10.1128
4.80194	3.35143	16.0934	10.1128
2.1847	3.82622	8.35914	8.07053
2.79543	2.54578	7.11655	10.1128
2.59279	3.90531	10.1257	10.0747
2.62519	1.08532	2.84917	10.1128
4.59049	1.67888	7.70689	10.1128
4.18072	2.86982	11.9979	10.1128
1.81172	4.33056	7.84577	6.54788
2.97188	4.70772	13.9908	9.98947
3.63376	2.2363	8.12618	10.1128
1.48441	3.24724	4.82022	6.53779
4.34731	4.15013	18.0419	10.1128
1.54796	3.57512	5.53414	6.54582
1.91551	2.2286	4.26889	10.1125
3.26665	2.4667	8.05784	10.1128
3.00781	2.85633	8.59131	10.1128
1.94481	3.87806	7.5421	6.5248
4.71165	4.63992	21.8617	10.1128
3.59161	1.80519	6.48353	10.1128
4.2817	2.014	8.62333	10.1128
3.38627	3.81089	12.9047	10.1128
2.31166	3.6647	8.47154	9.93658
4.58183	4.48741	20.5606	10.1128
3.17577	4.16768	13.2356	10.1128
1.81794	4.38522	7.97205	6.54795
4.86785	1.18954	5.79052	10.1128
1.49165	3.3182	4.94959	6.54115
3.61109	2.04412	7.38148	10.1128
2.75543	4.65458	12.8254	9.12495
2.0417	2.51957	5.14422	10.1118
2.43376	2.7879	6.78506	10.1128
4.25652	2.68728	11.4384	10.1128
1.81505	2.16486	3.92935	10.1116
4.44519	1.68933	7.50939	10.1128
1.14386	2.01808	2.30841	8.84554
4.76943	4.11302	19.6168	10.1128
2.23097	4.06346	9.06546	6.74907
3.00646	2.68199	8.06328	10.1128
4.18387	1.1115	4.65036	10.1128
3.45542	3.76673	13.0156	10.1128
1.31776	3.86749	5.09641	6.54813
4.73178	1.35222	6.39839	10.1128
2.2163	3.21646	7.12862	10.0882
2.59784	1.05826	2.74919	10.1128
4.21154	4.86351	20.4829	10.1128
2.37047	1.88187	4.46091	10.1128
2.75691	4.7394	13.0661	8.44586
4.35406	3.46117	15.0701	10.1128
3.91593	3.95172	15.4747	10.1128
4.49085	2.96515	13.316	10.1128
3.68423	2.52469	9.30152	10.1128
4.26146	3.55935	15.168	10.1128
2.7057	3.6834	9.96618	10.111
1.22425	4.31089	5.27762	6.54816
1.16339	4.36659	5.08004	6.54816
4.71817	4.77756	22.5414	10.1128
3.99171	4.73612	18.9052	10.1128
4.10858	1.96306	8.06539	10.1128
4.31077	1.70034	7.32978	10.1128
4.20157	3.71882	15.6249	10.1128
1.45798	4.59453	6.69876	6.54816
1.92051	4.42491	8.49808	6.54766
4.51034	1.49234	6.73095	10.1128
3.05717	4.84942	14.8255	9.98934
3.21252	1.24397	3.99628	10.1128
1.28067	4.27095	5.46967	6.54816
1.59092	1.26896	2.01882	10.1128
1.29144	3.90158	5.03866	6.54814
2.1267	3.14375	6.68581	10.0714
1.80392	1.6335	2.94671	10.1128
2.72341	3.79127	10.3252	10.1092
2.78594	3.0059	8.37428	10.1128
3.01291	4.39782	13.2502	10.1036
1.89923	2.26654	4.30468	10.112
1.12308	2.07593	2.33143	7.94729
2.86662	4.38787	12.5784	10.0667
4.62826	4.43022	20.5042	10.1128
1.07718	3.15138	3.39461	6.54794
3.66481	4.85714	17.8005	10.1128
4.69079	4.77626	22.4044	10.1128
4.40022	1.17171	5.15577	10.1128
1.68912	3.34649	5.65262	6.51581
2.5877	2.77588	7.18317	10.1128
1.68867	4.9804	8.41028	6.54816
3.18694	2.52569	8.04921	10.1128
2.35195	1.40492	3.30431	10.1128
4.75811	4.33348	20.6192	10.1128
3.85296	3.83072	14.7596	10.1128
2.64741	4.67247	12.3699	7.27353
1.32468	4.89538	6.48483	6.54816
3.4455	2.22835	7.67779	10.1128
4.73747	2.39093	11.327	10.1128
1.25414	3.0892	3.8743	6.54585
2.53727	4.32017	10.9614	8.92759
4.72419	4.45453	21.0441	10.1128
2.61939	3.52862	9.24283	10.1112
1.94317	1.97193	3.83178	10.1128
3.08565	2.31501	7.1433	10.1128
4.0033	4.91595	19.68	10.1128
1.31406	2.76663	3.63553	6.5175
1.87516	4.69389	8.80179	6.54811
3.23792	1.1717	3.79387	10.1128
3.27233	1.34676	4.40703	10.1128
4.54802	2.68521	12.2124	10.1128
2.16152	4.28634	9.265	6.53041
3.04525	2.32501	7.08023	10.1128
3.24335	1.70508	5.53016	10.1128
4.91419	2.87819	14.144	10.1128
3.73576	3.00161	11.2133	10.1128
2.67878	1.84857	4.95189	10.1128
1.84714	1.09698	2.02628	10.1128
2.91435	4.34825	12.6723	10.0923
4.53126	3.75838	17.0302	10.1128
2.88096	2.13316	6.14553	10.1128
3.0147	1.80638	5.44568	10.1128
1.52762	4.52405	6.91105	6.54816
2.33059	4.61529	10.7563	6.53504
3.34816	2.86926	9.60676	10.1128
1.99144	2.86837	5.71219	10.0836
3.41265	3.94806	13.4734	10.1128
2.1682	3.71324	8.05103	8.88406
3.69737	2.84282	10.5109	10.1128
4.79212	4.1341	19.8111	10.1128
1.55914	2.26507	3.53156	10.0493
2.75989	1.29507	3.57424	10.1128
2.37792	2.87195	6.82926	10.1128
2.50527	1.65166	4.13784	10.1128
3.92847	2.1754	8.54599	10.1128
1.72743	1.6492	2.84887	10.1128
3.41866	2.99925	10.2534	10.1128
1.95881	4.92561	9.64832	6.54813
1.62083	2.85941	4.63462	8.39219
3.10447	4.42178	13.7273	10.1093
3.2429	2.62365	8.50824	10.1128
2.46531	1.54248	3.80268	10.1128
3.03936	4.89838	14.8879	9.90253
4.56459	3.57364	16.3122	10.1128
3.80614	3.92241	14.9292	10.1128
2.08519	4.68774	9.77482	6.54763
4.52682	4.75159	21.5096	10.1128
4.4399	3.03707	13.4843	10.1128
2.68677	2.70753	7.27451	10.1128
1.98287	1.50124	2.97677	10.1128
3.37411	1.9928	6.72393	10.1128
3.14288	1.97613	6.21075	10.1128
3.4529	3.78692	13.0759	10.1128
2.4523	3.96314	9.71883	9.8386
2.94795	1.36766	4.0318	10.1128
2.64156	2.38905	6.31083	10.1128
1.19217	1.99961	2.38387	9.45684
2.91659	3.45331	10.0719	10.1128
4.57663	4.05793	18.5717	10.1128
3.34917	4.14532	13.8834	10.1128
3.49736	4.07063	14.2365	10.1128
3.56226	3.99187	14.2201	10.1128
3.80233	2.5729	9.78302	10.1128
1.20522	2.91369	3.51164	6.5438
4.65568	3.41689	15.9079	10.1128
4.71119	3.58129	16.8721	10.1128
2.44477	4.94961	12.1007	6.54313
4.08602	1.24811	5.09982	10.1128
3.96475	2.15064	8.52674	10.1128
4.7077	1.96912	9.27002	10.1128
1.83382	2.61432	4.7942	10.082
3.37199	3.57343	12.0496	10.1128
4.02449	2.38615	9.60303	10.1128
4.90677	1.82061	8.93334	10.1128
2.31784	1.2064	2.79624	10.1128
1.46017	3.4969	5.10607	6.54667
2.1983	2.41904	5.31779	10.1128
2.91543	2.69801	7.86586	10.1128
3.23619	2.59404	8.39478	10.1128
3.19161	1.6067	5.12795	10.1128
2.56623	1.55345	3.98652	10.1128
2.54002	2.97998	7.56922	10.1128
4.90637	4.33874	21.2875	10.1128
1.37142	2.14708	2.94455	9.87714
2.56362	3.33552	8.55101	10.1123
4.66367	2.34023	10.9141	10.1128
1.11376	4.5679	5.08756	6.54816
1.94639	3.6077	7.022	6.69
1.42944	1.51797	2.16985	10.1117
3.45802	3.99661	13.8204	10.1128
4.39494	2.96842	13.046	10.1128
1.04266	3.66471	3.82105	6.54815
3.35139	2.89524	9.70308	10.1128
4.18015	1.08842	4.54976	10.1128
3.21908	3.53695	11.3857	10.1128
4.37776	1.02978	4.50811	10.1128
2.69465	1.46456	3.94648	10.1128
2.16444	4.90128	10.6085	6.54785
2.26075	4.20004	9.49525	6.55304
4.91446	4.95657	24.3588	10.1128
1.83577	1.60143	2.93986	10.1128
2.28571	4.58781	10.4864	6.5385
1.99449	2.28937	4.56613	10.1128
4.14225	2.01879	8.36232	10.1128
1.69033	1.08332	1.83117	10.1128
