X0	X1	X2	X3	Y_true	Y_pred	
4.06938	3.66223	2.33282	1.25913	27.6112	21.4988
1.46772	4.86522	4.10418	3.12644	9.37391	8.09696
4.8761	1.39229	4.92671	4.35131	7.68668	13.1744
4.28771	3.51147	3.79532	1.73637	32.9093	36.9497
3.4805	1.65485	2.50715	1.31877	10.9499	11.1569
3.47606	1.51156	2.75979	2.707	5.35674	3.92236
2.37332	2.73124	2.28346	2.07185	7.14417	7.56652
4.67119	2.13297	2.44695	1.80516	13.5058	13.9242
2.41581	2.85485	1.30751	2.15586	4.18285	7.4645
2.03315	3.04194	4.3096	4.68961	5.68357	7.4676
2.6537	4.93675	4.78192	4.40343	14.2267	8.67723
2.85071	1.23059	4.30808	1.4951	10.1083	13.5313
3.52754	4.97842	3.345	4.28885	13.6968	7.71322
4.63669	1.96398	2.59997	1.5481	15.2938	13.4706
3.62717	2.6727	2.82676	2.61636	10.4739	8.1953
4.9347	3.05921	1.34452	1.41699	14.3242	9.40893
2.30244	1.30518	3.31214	1.84218	5.40302	4.15242
1.01384	2.36082	2.72641	3.53845	1.84422	7.45583
4.75608	1.93889	4.54936	2.66834	15.7222	19.2346
3.58376	2.02647	1.25786	1.38083	6.61562	4.00233
1.96138	3.79652	3.95155	2.03898	14.4312	14.8637
1.34163	1.44744	3.98509	4.15277	1.86352	2.64777
4.71775	4.88007	2.28468	4.31713	12.1841	7.60834
3.14967	4.44037	2.49755	3.48549	10.0215	7.53843
2.15976	2.77157	1.36068	2.16962	3.75408	7.46076
3.83545	3.03943	3.74247	2.0377	21.4105	21.7555
3.19648	3.74015	2.29374	1.44566	18.9687	13.3025
1.32989	4.30124	3.7904	1.21269	17.8791	20.0318
2.9454	2.57932	1.67796	1.24967	10.2009	7.98486
1.23674	4.05034	3.50643	2.04862	8.57383	8.25921
4.39955	2.13735	4.58036	3.56028	12.0976	13.838
2.51814	1.66273	3.29282	3.3016	4.17587	3.21826
3.66811	4.61867	1.99385	3.00774	11.2308	7.70389
1.39987	4.69005	2.01497	1.85064	7.14842	7.53548
