X0	X1	X2	X3	Y_true	Y_pred	
2.35806	1.40414	2.21675	1.75827	12.5489	8.89987
2.2781	1.70494	1.32845	1.17376	3.66554	7.21321
2.83485	2.39352	2.58982	2.8095	69.5687	63.1907
2.65599	1.6079	1.27731	2.49024	17.3635	20.6883
2.11463	1.28446	1.72579	2.41709	14.2945	11.5433
2.21552	1.08099	1.44446	2.88469	15.0026	19.1218
1.43591	2.20075	2.24517	1.78662	11.3257	8.81522
2.36272	1.95407	1.22791	1.61861	8.24237	7.71334
1.31738	2.6293	2.43557	2.11685	18.9571	21.9042
2.35324	1.76044	1.9487	1.83178	13.614	10.2387
2.40981	2.80415	1.70367	1.47743	14.1574	12.9428
2.75443	1.44442	2.5924	1.50107	13.6647	10.2291
2.24355	2.53092	1.31625	1.93759	17.1364	13.9366
2.3955	2.60798	1.67864	1.02084	6.0034	7.78005
2.81436	2.36502	2.92512	2.36891	55.8681	58.2225
1.53952	2.89739	2.25689	2.54913	33.7342	32.8011
2.48223	1.95072	1.93118	2.43447	27.7114	29.1266
1.06484	2.45975	1.53917	1.85817	7.73885	7.72283
1.93097	2.01366	2.67434	2.13054	24.5573	25.4282
2.24384	2.56677	1.01553	1.85738	14.7456	10.3237
2.49015	2.51445	2.08638	2.64967	46.6591	50.6471
2.03861	1.25376	2.89079	2.28964	26.5275	21.9382
2.71332	2.86157	1.36532	2.30409	36.2011	31.9216
1.62261	1.24613	1.38839	2.37144	7.93988	7.87317
1.45391	2.66945	2.8009	1.81514	17.9286	20.3299
2.40352	2.85384	2.10025	2.33618	41.1749	40.7486
1.1479	2.47799	1.81258	1.22386	4.05162	7.34527
2.09373	2.55019	2.43641	1.19353	9.27533	9.14576
2.92942	2.82428	2.39532	1.04817	11.0346	18.0204
1.34906	2.40119	2.07137	1.59471	8.62526	7.93917
2.49955	1.55788	1.42256	2.37697	15.7136	15.5712
2.12659	2.10339	1.95741	1.78254	13.9462	10.5858
1.16445	1.33592	1.27895	1.67473	2.79275	7.29478
2.91218	1.79485	1.26939	2.04694	14.7424	12.0106
1.92772	1.02307	2.05189	1.00016	2.53431	7.33087
2.2517	1.08253	2.43099	2.16881	18.7509	12.5596
2.23029	1.18208	1.45402	1.47335	4.25014	6.89993
2.73705	2.52355	2.13758	2.66609	53.1975	57.9668
2.73299	1.29789	2.8715	2.51533	42.9259	32.5131
2.33684	2.88475	1.98008	1.19418	10.1995	10.3236
