X0	X1	X2	X3	Y_true	Y_pred	
1.1093	3.40295	2.62194	4.93396	4.36557	3.02726
3.5596	2.37324	1.69159	4.44327	2.79231	3.02792
2.63983	2.13953	1.51953	1.02758	1.2993	3.0266
3.56969	1.96812	4.22642	3.51878	3.97493	3.0266
4.77753	4.98845	2.85409	2.42884	2.63687	3.0266
2.42431	3.07146	3.15041	3.25424	3.20844	3.0266
3.39603	2.43456	4.8154	3.78145	4.38367	3.0266
4.39645	3.95255	2.1561	3.76761	2.91901	3.02773
4.73624	2.94588	4.89212	2.89387	4.12585	3.0266
1.98506	4.82392	4.90652	1.92003	2.7907	3.0261
4.66217	1.43324	4.37018	2.62849	3.96065	3.0266
1.84055	1.97107	4.15067	1.33349	2.69384	3.02033
4.57579	4.06802	3.63547	3.697	3.66443	3.0266
4.07024	1.89392	2.8083	2.25467	2.6325	3.0266
2.1869	1.32279	3.30475	3.01289	3.19475	3.0266
1.86493	3.75599	4.34198	1.63982	2.53635	3.02595
1.13723	2.29081	3.94952	1.39468	2.24223	2.71983
3.75905	3.87422	3.04671	2.9994	3.0227	3.0266
3.62897	4.06713	3.09054	4.44425	3.80593	3.02664
4.6012	1.32265	2.81112	1.4668	2.51096	3.0266
2.80805	1.03675	3.31676	4.6749	3.68298	3.02792
2.44141	1.23713	2.1756	2.36031	2.23772	3.02668
1.22996	3.73698	2.85917	2.58928	2.65611	3.0266
2.67073	4.66302	4.61101	1.38563	2.56022	3.02658
3.92982	2.77955	4.98088	3.65438	4.43134	3.0266
1.27855	2.3285	1.56704	2.44894	2.13634	3.02661
4.84978	1.44511	3.33838	3.14005	3.29285	3.02689
2.68032	1.38771	1.98207	3.34272	2.44622	3.02792
1.10599	3.05804	3.44741	4.57399	4.27476	3.0266
4.40269	2.92313	2.19649	1.26481	1.82473	3.0266
3.24339	3.84004	3.61173	4.16747	3.913	3.0266
2.41629	4.70487	1.22193	4.16828	3.16855	3.02792
4.10792	4.31482	4.00958	4.38374	4.20125	3.0266
1.04725	2.35745	2.58413	2.59001	2.5882	3.0266
2.63565	1.23222	2.32809	4.75368	3.10083	3.02792
1.44414	2.19006	3.10361	4.5586	3.98042	3.02705
1.28612	2.92379	1.68488	1.29489	1.41403	3.0266
2.23853	4.9879	4.91997	1.6816	2.68475	3.02634
1.71194	4.74661	2.34045	3.47118	3.17146	3.0266
1.44206	1.87736	2.33246	4.21652	3.39802	3.02792
3.90926	1.44843	1.26332	4.63048	2.17362	3.02792
2.79001	2.78618	2.37047	1.48949	1.93028	3.0266
1.82013	2.26864	3.94713	3.59389	3.75114	3.0266
1.23784	2.20136	3.66571	4.63314	4.28494	3.02661
1.7257	3.07163	4.62841	1.04386	2.3333	2.68598
1.4187	4.88955	2.82683	2.69989	2.72844	3.0266
4.08395	2.38575	4.07833	1.14612	2.99706	3.0266
4.80328	1.69348	4.11906	4.64565	4.25632	3.02792
4.3329	2.69525	2.9073	1.02544	2.18562	3.0266
1.33444	4.344	2.6744	1.10253	1.47192	3.02446
1.71252	3.09993	2.24191	1.90072	2.02214	3.0266
1.20305	3.90212	1.29864	4.13663	3.46785	3.0161
2.45277	4.7163	4.67921	2.68493	3.36723	3.0266
2.18462	3.55887	4.86185	3.92839	4.28344	3.0266
3.58262	3.49638	4.03321	2.68802	3.3688	3.0266
2.36174	4.97076	1.80278	3.67856	3.07439	3.0266
2.12874	1.82734	2.26799	3.45599	2.81673	3.02776
1.26871	3.96329	3.78174	3.34895	3.4539	3.0266
4.57662	4.18412	1.65602	3.33724	2.45897	3.02785
4.50505	1.35675	2.07743	3.40844	2.3855	3.02792
3.22702	4.82538	2.18228	2.88699	2.60458	3.0266
4.66883	2.26395	2.42517	4.68556	3.16332	3.02792
1.42298	2.4501	2.1604	1.19556	1.55004	3.02659
2.52422	1.22688	4.07969	4.42771	4.19352	3.02671
1.60456	3.94651	3.68354	1.23819	1.94503	3.02564
1.97344	2.98239	2.85806	3.93276	3.5048	3.02661
4.28838	3.17731	1.2085	4.27552	2.51379	3.02792
1.16187	1.62084	2.27575	1.35252	1.738	3.02649
4.29555	2.61452	3.25769	2.72928	3.05776	3.0266
2.53524	2.60783	2.72314	1.57199	2.13944	3.0266
3.75463	1.77227	3.5274	4.10134	3.71144	3.02736
1.51007	4.07162	2.30312	1.12058	1.44051	3.02606
3.63125	1.88545	4.68815	2.70657	4.0109	3.0266
1.10353	4.50347	1.11468	1.41705	1.35754	3.02077
2.10818	4.00541	3.93283	1.17917	2.12873	3.02646
2.72322	4.52552	1.15418	4.71263	3.37578	3.02792
1.1249	3.32583	4.77375	4.82165	4.80955	3.0266
4.45191	2.31898	4.24714	1.87051	3.43316	3.0266
4.82282	1.75738	1.26675	1.62024	1.36116	3.02792
1.70362	1.29519	1.68674	3.77731	2.58966	3.02792
1.5398	1.8438	1.77401	4.14029	3.06345	3.02792
2.44434	1.14329	2.51582	1.21493	2.10126	3.0266
1.3449	2.27358	3.69928	2.10057	2.69477	3.02617
4.51427	2.5336	2.93676	1.3909	2.38105	3.0266
1.47421	2.05669	2.9266	4.18489	3.65953	3.02687
4.5345	3.08652	2.86792	3.37911	3.07495	3.02665
4.19122	4.75818	4.69851	2.38448	3.4682	3.0266
2.20754	2.65934	4.11648	3.77996	3.9326	3.0266
2.32903	1.42677	4.55616	1.00149	3.2058	3.01413
1.8627	1.44213	3.91775	4.47182	4.15953	3.02665
2.56182	1.762	2.02729	4.29636	2.95196	3.02792
3.27044	2.03241	1.20379	3.53975	2.09909	3.02792
2.58261	2.03986	3.17219	1.87705	2.60066	3.0266
2.67294	4.31577	4.90892	2.55415	3.45477	3.0266
4.70789	1.53535	2.016	1.55179	1.90184	3.02666
4.132	1.37842	4.90639	3.60601	4.5811	3.0266
1.72541	2.57502	1.50402	1.79821	1.68017	3.0266
4.85265	4.2616	3.19722	2.08294	2.67621	3.0266
3.65496	3.83523	4.10087	3.16845	3.62344	3.0266
4.29605	2.47774	4.82024	2.51884	3.97842	3.0266
1.8089	4.213	4.79106	3.03084	3.55959	3.02659
3.20551	4.48255	3.04125	2.78185	2.89001	3.0266
4.13215	3.60896	1.8327	1.61828	1.73274	3.0266
2.70355	3.39391	2.4233	2.34952	2.38223	3.0266
2.37671	2.40459	2.14027	1.79702	1.96764	3.0266
4.4841	3.55258	4.87924	1.03358	3.17928	3.0266
1.84824	3.14205	4.67565	3.63653	4.02139	3.0266
1.99406	3.88966	4.66765	2.93168	3.52002	3.0266
4.80873	4.44291	1.9915	4.32284	3.11108	3.02792
4.28977	1.11738	4.28189	3.33427	4.08607	3.0266
3.92921	1.63361	1.83763	3.24772	2.25172	3.02792
2.96061	2.4481	2.31472	3.44156	2.82475	3.02731
4.48817	3.27928	1.82896	1.72402	1.78465	3.0266
3.61279	1.59886	2.78137	2.72725	2.76476	3.02664
2.7886	1.49489	4.51928	2.86617	3.94237	3.0266
1.50412	2.93692	4.72227	4.85637	4.81095	3.0266
2.16376	4.16505	3.37836	3.60266	3.52597	3.0266
2.22927	4.73852	2.03127	2.38187	2.2697	3.0266
4.12923	3.2818	3.28363	3.58785	3.41834	3.0266
3.42823	2.68175	3.52228	4.24583	3.83986	3.02666
3.92541	3.68536	1.18383	4.97184	3.0181	3.02792
2.8062	4.85269	2.0298	4.14804	3.37192	3.02668
1.47726	4.30751	2.99338	2.19721	2.40053	3.0266
1.27897	1.75473	2.06754	2.77435	2.47637	3.02663
1.5196	4.8051	4.32661	1.89532	2.47947	3.02573
2.04272	1.30876	2.45715	2.40097	2.43521	3.02661
4.09899	2.83603	2.92092	4.42805	3.53725	3.02792
4.93339	3.888	3.92167	1.48946	2.84968	3.0266
2.88685	2.51819	1.5327	1.86242	1.68632	3.02661
3.98483	1.45196	4.24624	3.36983	4.01219	3.0266
3.07823	3.41193	1.54887	2.69036	2.14896	3.02667
3.69423	1.68792	4.09626	4.42586	4.19963	3.02681
2.92502	4.30942	4.90483	1.07799	2.62525	3.02653
4.40872	2.94731	4.83892	4.08605	4.53727	3.0266
1.67283	1.18568	4.544	4.33533	4.45745	3.0266
1.78561	1.65255	2.73951	1.70311	2.24137	3.0266
3.65718	2.6356	3.24141	2.79117	3.05284	3.0266
4.19239	1.20369	4.41015	1.67786	3.80067	3.0266
3.33346	1.2243	1.31354	4.18329	2.08441	3.02792
1.24012	4.6573	1.62554	3.22572	2.88923	3.02658
3.70601	2.39308	2.29553	4.57919	3.19156	3.02792
3.9094	1.86302	2.31282	2.2112	2.28003	3.02663
4.24466	4.21901	4.68252	1.37697	3.03476	3.0266
4.35201	3.95799	2.00341	4.79096	3.3311	3.02792
2.78459	2.42573	3.53338	1.14444	2.42118	3.0266
3.3326	3.98962	3.99766	4.82882	4.45053	3.0266
1.9866	1.47183	3.71212	1.99166	2.97993	3.02658
3.88046	4.21902	4.57488	1.51486	2.98092	3.0266
3.96265	2.67089	2.08712	2.04513	2.07021	3.0266
3.15392	3.05846	1.93246	2.34679	2.13644	3.0266
3.34223	3.20907	3.86017	2.8661	3.37324	3.0266
2.87122	1.91665	2.26822	2.02231	2.16978	3.0266
4.93383	2.19179	4.61205	3.24836	4.19259	3.0266
4.51792	4.83019	2.50274	4.46596	3.51714	3.02729
3.85531	3.05492	1.09639	1.9108	1.45643	3.02679
4.83568	2.37514	3.78843	1.19984	2.93578	3.0266
3.57762	3.69668	4.91426	3.84205	4.36938	3.0266
4.45679	1.31465	4.35423	4.46719	4.37996	3.0273
2.46562	2.52235	2.36541	3.31341	2.8448	3.02669
1.98436	3.30612	4.30666	2.2716	3.03491	3.02657
4.86239	1.37374	1.24654	4.62637	1.99107	3.02792
3.07626	4.33132	2.75427	4.58891	3.82701	3.02671
4.51138	3.84185	4.3512	3.27921	3.85817	3.0266
3.86223	4.19612	4.03	1.63916	2.78505	3.0266
2.91969	2.44181	3.40625	1.66936	2.61521	3.0266
4.53129	1.81483	4.8342	1.50151	3.88114	3.0266
3.03434	2.47129	3.65034	4.24802	3.91861	3.02662
4.5579	1.51514	2.45435	4.52847	2.97182	3.02792
1.9323	2.86038	4.76152	2.92421	3.66497	3.02658
2.60019	2.35673	4.01472	1.43617	2.78877	3.02659
4.12892	2.95313	4.70381	3.62962	4.25589	3.0266
1.69973	3.66109	3.93412	4.38061	4.23904	3.0266
2.02825	2.91404	1.3661	1.48861	1.43833	3.0266
3.31195	4.20007	1.35488	2.22039	1.8388	3.0266
