X0	X1	Y_true	Y_pred	
1.52513	3.51013	5.3534	5.43816
1.01428	2.54118	2.57746	5.10685
4.46946	2.36196	10.5567	10.2151
4.84537	4.62387	22.4043	17.152
4.80194	3.35143	16.0934	16.4787
2.1847	3.82622	8.35914	8.09456
2.79543	2.54578	7.11655	5.72332
2.59279	3.90531	10.1257	9.70739
2.62519	1.08532	2.84917	5.10682
4.59049	1.67888	7.70689	8.55566
4.18072	2.86982	11.9979	10.8523
1.81172	4.33056	7.84577	8.73777
2.97188	4.70772	13.9908	14.8105
3.63376	2.2363	8.12618	7.09111
1.48441	3.24724	4.82022	5.2448
4.34731	4.15013	18.0419	17.0175
1.54796	3.57512	5.53414	5.52761
1.91551	2.2286	4.26889	5.10657
3.26665	2.4667	8.05784	6.65373
3.00781	2.85633	8.59131	7.22836
1.94481	3.87806	7.5421	7.33407
4.71165	4.63992	21.8617	17.15
3.59161	1.80519	6.48353	5.7334
4.2817	2.014	8.62333	8.73662
3.38627	3.81089	12.9047	11.6286
2.31166	3.6647	8.47154	7.90762
4.58183	4.48741	20.5606	17.1402
3.17577	4.16768	13.2356	12.4929
1.81794	4.38522	7.97205	8.9637
4.86785	1.18954	5.79052	7.56264
1.49165	3.3182	4.94959	5.28156
3.61109	2.04412	7.38148	6.32682
2.75543	4.65458	12.8254	13.0827
2.0417	2.51957	5.14422	5.17549
2.43376	2.7879	6.78506	5.58078
4.25652	2.68728	11.4384	10.5251
1.81505	2.16486	3.92935	5.10668
4.44519	1.68933	7.50939	8.01963
1.14386	2.01808	2.30841	5.10695
4.76943	4.11302	19.6168	17.1235
2.23097	4.06346	9.06546	9.18858
3.00646	2.68199	8.06328	6.55379
4.18387	1.1115	4.65036	5.5375
3.45542	3.76673	13.0156	11.7287
1.31776	3.86749	5.09641	5.62541
4.73178	1.35222	6.39839	7.71733
2.2163	3.21646	7.12862	5.97131
2.59784	1.05826	2.74919	5.10684
4.21154	4.86351	20.4829	17.1418
2.37047	1.88187	4.46091	5.11427
2.75691	4.7394	13.0661	13.6663
4.35406	3.46117	15.0701	15.1177
3.91593	3.95172	15.4747	15.5655
4.49085	2.96515	13.316	12.6823
3.68423	2.52469	9.30152	8.53912
4.26146	3.55935	15.168	15.1851
2.7057	3.6834	9.96618	9.39124
1.22425	4.31089	5.27762	6.41459
1.16339	4.36659	5.08004	6.41026
4.71817	4.77756	22.5414	17.1525
3.99171	4.73612	18.9052	17.107
4.10858	1.96306	8.06539	7.83438
4.31077	1.70034	7.32978	7.51174
4.20157	3.71882	15.6249	15.7415
1.45798	4.59453	6.69876	8.46565
1.92051	4.42491	8.49808	9.4065
4.51034	1.49234	6.73095	7.42093
3.05717	4.84942	14.8255	16.0013
3.21252	1.24397	3.99628	5.13713
1.28067	4.27095	5.46967	6.45609
1.59092	1.26896	2.01882	5.107
1.29144	3.90158	5.03866	5.63883
2.1267	3.14375	6.68581	5.67676
1.80392	1.6335	2.94671	5.1069
2.72341	3.79127	10.3252	9.72858
2.78594	3.0059	8.37428	6.98819
3.01291	4.39782	13.2502	12.9819
1.89923	2.26654	4.30468	5.10739
1.12308	2.07593	2.33143	5.10694
2.86662	4.38787	12.5784	12.089
4.62826	4.43022	20.5042	17.1395
1.07718	3.15138	3.39461	5.12194
3.66481	4.85714	17.8005	17.0517
4.69079	4.77626	22.4044	17.1521
4.40022	1.17171	5.15577	5.9787
1.68912	3.34649	5.65262	5.42918
2.5877	2.77588	7.18317	5.78445
1.68867	4.9804	8.41028	10.24
3.18694	2.52569	8.04921	6.59832
2.35195	1.40492	3.30431	5.1068
4.75811	4.33348	20.6192	17.1409
3.85296	3.83072	14.7596	14.4793
2.64741	4.67247	12.3699	12.5496
1.32468	4.89538	6.48483	9.12908
3.4455	2.22835	7.67779	6.41611
4.73747	2.39093	11.327	10.9987
1.25414	3.0892	3.8743	5.13864
2.53727	4.32017	10.9614	10.581
4.72419	4.45453	21.0441	17.145
2.61939	3.52862	9.24283	8.56095
1.94317	1.97193	3.83178	5.10672
3.08565	2.31501	7.1433	5.79553
4.0033	4.91595	19.68	17.1322
1.31406	2.76663	3.63553	5.10659
1.87516	4.69389	8.80179	9.98349
3.23792	1.1717	3.79387	5.12914
3.27233	1.34676	4.40703	5.17067
4.54802	2.68521	12.2124	11.4621
2.16152	4.28634	9.265	9.64757
3.04525	2.32501	7.08023	5.74607
3.24335	1.70508	5.53016	5.29752
4.91419	2.87819	14.144	14.7587
3.73576	3.00161	11.2133	10.1036
2.67878	1.84857	4.95189	5.15771
1.84714	1.09698	2.02628	5.10698
2.91435	4.34825	12.6723	12.1174
4.53126	3.75838	17.0302	16.7995
2.88096	2.13316	6.14553	5.35297
3.0147	1.80638	5.44568	5.24234
1.52762	4.52405	6.91105	8.44414
2.33059	4.61529	10.7563	10.8867
3.34816	2.86926	9.60676	8.65753
1.99144	2.86837	5.71219	5.2916
3.41265	3.94806	13.4734	12.5082
2.1682	3.71324	8.05103	7.52774
3.69737	2.84282	10.5109	9.63912
4.79212	4.1341	19.8111	17.1282
1.55914	2.26507	3.53156	5.10675
2.75989	1.29507	3.57424	5.10667
2.37792	2.87195	6.82926	5.6235
2.50527	1.65166	4.13784	5.10659
3.92847	2.1754	8.54599	8.02625
1.72743	1.6492	2.84887	5.10691
3.41866	2.99925	10.2534	9.34464
1.95881	4.92561	9.64832	10.7643
1.62083	2.85941	4.63462	5.16196
3.10447	4.42178	13.7273	13.7235
3.2429	2.62365	8.50824	7.17714
2.46531	1.54248	3.80268	5.10668
3.03936	4.89838	14.8879	16.1311
4.56459	3.57364	16.3122	16.4777
3.80614	3.92241	14.9292	14.7916
2.08519	4.68774	9.77482	10.4322
4.52682	4.75159	21.5096	17.1486
4.4399	3.03707	13.4843	12.8356
2.68677	2.70753	7.27451	5.8302
1.98287	1.50124	2.97677	5.10689
3.37411	1.9928	6.72393	5.70646
3.14288	1.97613	6.21075	5.42288
3.4529	3.78692	13.0759	11.8179
2.4523	3.96314	9.71883	9.51203
2.94795	1.36766	4.0318	5.11785
2.64156	2.38905	6.31083	5.37593
1.19217	1.99961	2.38387	5.10695
2.91659	3.45331	10.0719	9.29316
4.57663	4.05793	18.5717	17.0733
3.34917	4.14532	13.8834	13.4018
3.49736	4.07063	14.2365	13.8425
3.56226	3.99187	14.2201	13.7193
3.80233	2.5729	9.78302	9.13236
1.20522	2.91369	3.51164	5.10698
4.65568	3.41689	15.9079	16.2564
4.71119	3.58129	16.8721	16.7865
2.44477	4.94961	12.1007	13.1072
4.08602	1.24811	5.09982	5.59344
3.96475	2.15064	8.52674	8.06694
4.7077	1.96912	9.27002	9.82309
1.83382	2.61432	4.7942	5.15197
3.37199	3.57343	12.0496	10.6834
4.02449	2.38615	9.60303	9.20355
4.90677	1.82061	8.93334	9.91332
2.31784	1.2064	2.79624	5.10688
1.46017	3.4969	5.10607	5.37591
2.1983	2.41904	5.31779	5.18834
2.91543	2.69801	7.86586	6.33142
3.23619	2.59404	8.39478	7.02973
3.19161	1.6067	5.12795	5.22864
2.56623	1.55345	3.98652	5.10662
2.54002	2.97998	7.56922	6.13445
4.90637	4.33874	21.2875	17.1469
1.37142	2.14708	2.94455	5.10687
2.56362	3.33552	8.55101	7.49756
4.66367	2.34023	10.9141	10.6204
1.11376	4.5679	5.08756	6.96385
1.94639	3.6077	7.022	6.3343
1.42944	1.51797	2.16985	5.10699
3.45802	3.99661	13.8204	13.0886
4.39494	2.96842	13.046	12.1656
1.04266	3.66471	3.82105	5.24619
3.35139	2.89524	9.70308	8.77067
4.18015	1.08842	4.54976	5.50727
3.21908	3.53695	11.3857	10.2207
4.37776	1.02978	4.50811	5.6728
2.69465	1.46456	3.94648	5.1066
2.16444	4.90128	10.6085	11.3785
2.26075	4.20004	9.49525	9.66502
4.91446	4.95657	24.3588	17.1557
1.83577	1.60143	2.93986	5.1069
2.28571	4.58781	10.4864	10.6708
1.99449	2.28937	4.56613	5.12169
4.14225	2.01879	8.36232	8.21759
1.69033	1.08332	1.83117	5.107
4.17894	1.67039	6.98044	6.87349
3.73962	4.71324	17.6257	17.0134
1.01508	2.86541	2.90862	5.10671
3.35815	4.56929	15.3443	16.0102
2.95493	4.70907	13.915	14.7171
4.9493	2.35294	11.6454	11.6659
