X0	X1	X2	X3	Y_true	Y_pred	
4.56038	1.25601	4.3923	4.3696	0.00543513	0.0419972
2.40963	2.86151	4.2584	4.79812	0.00559688	0.0419972
3.73367	3.52034	2.99823	4.28432	0.0190057	0.0419972
1.05864	3.38492	4.20342	2.26711	0.013199	0.0421385
1.03738	1.16342	1.07162	1.6476	0.033016	0.06056
2.04335	3.14314	2.65154	4.42004	0.0098661	0.0419972
4.71954	3.5442	3.30266	4.1619	0.0232682	0.0419972
1.25058	2.13638	1.02123	4.92596	0.00857969	0.0419972
3.58584	3.36983	2.60845	1.36741	0.197155	0.255777
3.39836	2.83357	2.66376	3.70951	0.0209058	0.0419972
2.17019	3.22353	1.65931	4.60866	0.0157958	0.0419972
1.9445	4.36207	2.535	4.86527	0.0112486	0.0419972
2.27554	4.27199	3.5692	3.04194	0.0234225	0.0420899
2.93717	3.78656	3.97308	1.1865	0.158235	0.179728
1.37532	1.00937	4.16328	3.96189	0.00169046	0.0419972
1.30882	1.76633	1.00004	2.59847	0.0272452	0.0428863
1.32594	4.99025	1.1845	3.26935	0.0415892	0.0420489
3.91293	2.09726	4.47529	3.02123	0.0159866	0.0419972
3.57335	2.88814	1.61944	4.73591	0.0226106	0.0419972
2.34651	3.94651	3.88367	1.72655	0.0636541	0.0595969
2.5019	4.56904	1.60932	3.51522	0.0457445	0.0424282
2.65309	1.79175	2.7284	3.57034	0.0108765	0.0419972
3.87457	1.30282	2.04982	3.17928	0.0193876	0.0420993
2.47148	1.22009	3.11626	2.23671	0.0153917	0.042379
1.83242	2.41328	2.58796	1.09325	0.113769	0.165133
3.35395	1.58736	4.24222	1.96754	0.0257979	0.0429489
1.36589	2.43769	4.0507	1.38574	0.0340638	0.0469409
2.50475	1.29088	3.89668	4.87391	0.00277966	0.0419972
4.14581	3.50291	3.47102	1.35238	0.182043	0.237545
1.00817	3.48102	4.91493	2.03213	0.0137597	0.0421513
1.99593	1.99667	4.50726	4.5477	0.00340208	0.0419972
2.70491	4.21527	2.95453	3.72001	0.0221917	0.0419972
1.74196	3.39106	1.19837	1.64635	0.14472	0.199335
2.49298	4.99315	3.96835	3.08275	0.0262661	0.0421269
4.2698	4.93973	3.55102	2.97059	0.0535626	0.044755
2.7535	4.56342	3.71899	4.32341	0.0143842	0.0419972
2.19668	3.79339	3.74781	1.21324	0.120202	0.141978
3.07078	3.55527	2.75003	2.87291	0.0382764	0.0428963
3.46015	2.19511	1.03289	1.90325	0.161545	0.172547
2.42681	2.41527	1.43936	2.53416	0.0504608	0.0458808
2.73197	2.96955	4.36718	4.60559	0.00696923	0.0419972
2.53663	3.04911	3.88221	2.69789	0.0217818	0.0420953
3.99321	3.6069	3.30998	2.70511	0.0473208	0.0442944
2.41079	4.67611	2.28682	3.13243	0.0399797	0.0429217
1.9432	1.74429	2.92557	3.42761	0.00784749	0.0419972
3.23193	2.26707	3.50386	4.63169	0.00775695	0.0419972
4.0109	2.60722	1.99846	4.2495	0.023059	0.0419972
2.05326	1.80754	3.97542	2.59851	0.0110024	0.0419972
3.2654	3.28589	4.97743	3.40822	0.0147679	0.0419972
1.93265	4.85197	4.4291	4.89529	0.00703056	0.0419972
4.51687	3.60313	3.04025	3.00236	0.0472576	0.0435702
4.92526	4.99805	2.25186	2.20048	0.179657	0.254258
1.64208	2.19152	1.08905	1.51985	0.113836	0.153623
1.17472	2.3089	2.71394	3.91059	0.00520051	0.0419972
1.96718	1.59949	1.15277	1.10834	0.17682	0.242927
3.67644	2.59556	4.73534	2.28118	0.0308161	0.0424682
3.01466	4.14772	3.77337	3.33471	0.0237134	0.0420048
2.80995	2.70643	3.47255	3.70692	0.0126827	0.0419972
2.2734	4.7907	2.28975	3.4178	0.0324028	0.0422325
2.59079	1.4566	2.84325	4.47754	0.00526829	0.0419972
4.17279	3.90064	1.22799	1.62073	0.401548	0.280751
3.05448	1.25936	2.61235	4.92437	0.00483219	0.0419972
1.6411	3.82167	4.09535	1.20375	0.0841041	0.0895805
1.45193	3.16656	4.38594	4.49608	0.00412662	0.0419972
1.11981	4.41828	3.11144	2.17413	0.0267704	0.0455536
2.80497	4.94382	2.51651	2.95301	0.0502868	0.0448825
2.80144	4.73036	2.78965	3.72963	0.0271759	0.0420085
2.24927	4.41283	3.08402	2.6433	0.0366554	0.0436252
1.0611	3.61997	1.498	4.36642	0.0107026	0.0419972
3.2172	3.75944	1.05905	4.38175	0.0473348	0.0419972
3.17014	1.29362	3.25044	3.82376	0.00686676	0.0419972
3.48677	4.57576	2.67388	2.35603	0.0855411	0.0779515
1.26159	1.93191	1.93562	2.45157	0.0166718	0.0424944
2.8327	1.34114	1.57484	2.00097	0.0479454	0.057019
2.67233	1.88058	4.40465	3.28433	0.00841721	0.0419972
2.96013	1.35201	4.50429	4.93694	0.00290095	0.0419972
4.93389	3.07282	3.03792	4.50682	0.0195524	0.0419972
1.5054	3.23942	2.11912	1.78645	0.0573813	0.0731429
3.22547	4.08849	3.31607	3.59782	0.024448	0.0419972
3.76584	1.45536	1.34176	3.69843	0.0237636	0.0419972
4.30509	4.52252	1.91807	4.18176	0.0461925	0.0420548
3.1615	2.44834	4.95543	2.96423	0.0141465	0.0419972
1.05357	2.30737	2.5366	1.38407	0.0398111	0.0662839
3.51411	2.91516	4.71732	3.06748	0.0183657	0.0419972
1.19387	3.16471	4.94361	4.47557	0.00303626	0.0419972
1.48121	3.71945	3.1105	3.48264	0.0116208	0.0419972
2.85338	3.44127	3.61539	3.02617	0.0236008	0.0420562
4.8486	3.32223	2.74498	3.65835	0.0348922	0.0421065
3.17981	4.10233	4.54904	2.00242	0.0569107	0.0480657
2.83691	4.54098	4.51144	4.40669	0.0117016	0.0419972
3.21983	4.25104	4.43293	3.90417	0.0161202	0.0419972
2.88494	1.18147	3.90325	4.25689	0.00383474	0.0419972
2.35478	4.84692	4.78103	1.09156	0.159437	0.164937
1.69507	4.66909	1.31146	4.2943	0.0260418	0.0419972
2.26484	2.8572	1.0975	1.13586	0.363673	0.277572
4.0545	3.50489	3.55606	3.7226	0.0229478	0.0419972
3.35943	2.25907	3.23881	2.82415	0.0233789	0.0421594
3.40121	3.10212	3.86181	1.91807	0.0590969	0.0519187
4.9543	2.37758	1.93328	4.24607	0.026893	0.0419972
2.6008	4.09842	3.88556	4.89282	0.00911889	0.0419972
3.0712	1.07426	4.55863	4.49485	0.00285063	0.0419972
1.01938	4.9499	2.52904	3.85684	0.0106735	0.0419082
2.67514	2.7381	3.03734	2.05582	0.0454071	0.0478124
4.52291	3.23843	1.8525	1.8247	0.188974	0.252157
3.21108	3.64509	1.37461	2.72518	0.0912392	0.0561483
