X0	X1	X2	Y_true	Y_pred	
4.33628	3.0443	4.57547	60.4005	67.4523
1.00631	1.04064	3.30067	3.45649	5.61127
1.0712	1.73994	2.06159	3.84244	6.07544
4.30679	1.50783	3.76943	24.4783	22.0391
4.25724	3.0135	4.29139	55.0551	56.0992
2.58424	4.5449	2.24644	26.3847	33.5655
2.13434	3.29576	1.7885	12.5808	14.6237
4.50986	3.57854	1.94322	31.3611	29.8339
2.09199	4.05065	3.17233	26.882	27.6045
2.02089	3.20472	1.35559	8.77931	10.5549
1.70466	3.62995	4.12283	25.5114	24.3717
1.47939	3.73765	4.13008	22.8371	23.6305
2.24293	1.32299	4.09484	12.151	9.52181
2.5511	1.25744	4.03541	12.945	10.842
3.93202	3.78397	3.93595	58.5617	55.1449
2.6498	2.04699	2.65754	14.4148	10.8787
4.58709	4.5733	3.43223	72.0018	68.3031
4.37795	2.98966	4.46862	58.4879	64.2072
4.21589	1.13301	4.35306	20.7931	24.7109
4.8976	4.96959	3.56633	86.8011	86.3595
3.97344	4.22308	1.29281	21.6935	29.8897
1.51833	2.85504	4.52787	19.6278	19.9
2.95942	3.19945	3.63197	34.3894	32.5268
2.10423	3.07411	1.08455	7.01556	9.4631
4.17442	3.68541	1.32681	20.4123	24.8938
2.96633	1.89947	4.09208	23.0566	21.9037
1.23377	4.46999	3.22692	17.7963	23.1514
2.67034	4.43761	1.86686	22.1221	31.2028
4.90575	2.59302	1.60287	20.3897	16.8363
2.62658	1.80093	3.28408	15.5346	11.9217
2.17845	3.58646	1.79972	14.0611	18.7568
2.53894	4.92173	1.0992	13.7356	30.3355
2.92727	2.99059	1.15327	10.096	11.2371
3.63446	3.61709	3.16416	41.5965	39.4381
3.07279	3.41248	1.14003	11.9541	15.9387
2.13558	4.39956	1.45171	13.6397	24.5013
1.50284	2.92327	3.51035	15.4217	15.4405
4.08054	4.63765	3.3516	63.4262	57.4176
3.31939	3.4016	3.5783	40.4034	38.4978
1.86602	4.61984	4.35683	37.5589	34.0944
1.29393	3.50078	1.30381	5.90595	7.91746
2.3157	1.1387	3.44238	9.07717	8.26957
3.19579	3.18718	1.12466	11.4553	13.5757
3.15207	2.03719	3.96977	25.4913	23.6385
1.43459	4.69011	1.14487	7.70312	19.538
2.14476	4.58683	4.37895	43.0785	36.6607
1.87509	4.29367	4.93463	39.7289	36.7658
3.34859	3.00375	2.04162	20.5353	19.872
3.31397	3.73599	3.26724	40.4514	39.3071
2.11042	2.50014	4.62313	24.3932	23.063
3.82229	3.01083	2.28285	26.2716	23.6944
1.92409	4.43342	3.10233	26.4638	27.1741
2.73173	4.6879	3.39295	43.4503	38.4916
2.60415	1.10751	4.08943	11.7944	10.3614
1.01279	4.0686	2.26519	9.33398	15.718
1.13878	4.73155	4.01634	21.6408	25.9381
4.54652	1.45883	2.87731	19.084	12.7905
3.0994	2.52695	3.68277	28.8436	26.1993
4.31731	2.66762	4.60801	53.0701	59.156
2.36594	3.03662	4.58988	32.9758	31.2056
2.35484	3.03573	3.18182	22.7457	22.9016
1.82392	3.54114	4.38993	28.3535	26.2517
1.44218	2.0143	1.31026	3.80629	7.13568
4.37363	1.36912	2.84358	17.0274	11.3178
1.83907	3.55873	3.28552	21.503	22.4725
4.63585	1.20296	4.42387	24.6708	31.3587
4.4905	2.9867	3.38775	45.4358	39.8113
3.24694	1.7578	3.91938	22.3698	20.3421
1.54584	4.39213	3.13957	21.3163	24.0726
3.10702	1.79907	4.04903	22.6331	21.2457
4.95835	1.39653	1.59894	11.0718	8.80733
2.14767	1.24879	1.60612	4.30762	7.97186
4.78995	1.45325	2.41926	16.8404	10.7776
1.59297	2.97551	4.89333	23.1939	23.7623
2.39572	4.70969	1.75067	19.7529	30.9506
1.85323	4.76103	2.80936	24.7877	27.2158
4.99042	3.88269	1.29018	24.9988	29.7132
1.89162	1.35267	4.71237	12.0577	9.70655
4.75232	2.2939	2.172	23.6778	17.6069
3.57344	4.28046	2.30232	35.2163	38.6258
2.06373	3.8324	4.08922	32.3417	28.7465
1.9154	3.77524	2.17104	15.699	20.7584
4.43218	4.0741	1.22117	22.0508	29.1902
1.42859	3.01169	2.75386	11.8484	10.9814
2.6102	1.29847	4.20838	14.2633	12.5022
3.37883	2.18749	4.48917	33.1802	32.8987
4.35305	2.40311	3.9594	41.4187	36.9723
2.77005	1.1887	3.04088	10.0129	8.82644
3.20056	3.45287	3.77553	41.7238	40.003
1.27794	3.61765	3.40816	15.7564	18.9436
4.81063	4.01899	2.4094	46.5831	44.6534
1.60224	4.83583	2.70018	20.9214	25.3497
1.09796	1.76745	2.88408	5.59683	5.82812
3.60222	2.88546	2.59228	26.9443	23.9079
4.46875	1.27132	4.5937	26.0977	31.9903
1.82228	3.02937	3.20483	17.6918	17.9857
4.21343	4.2605	3.84721	69.0623	66.7129
4.08532	3.90877	2.22797	35.5775	35.5933
3.31007	3.74178	1.94723	24.1175	27.0364
1.53362	3.83656	4.72266	27.7873	28.7555
1.08269	1.8396	3.69232	7.35402	6.12243
2.19141	1.93863	4.24637	18.04	16.2828
4.75638	3.7196	2.51534	44.501	41.2672
4.79283	3.65403	2.54413	44.5556	40.9387
4.21882	1.30126	4.87246	26.7488	32.602
3.66103	3.9918	4.35202	63.6007	62.5541
3.22984	1.87891	2.79798	16.9797	12.0998
2.05716	4.50716	1.10585	10.2533	23.1422
4.52771	4.77111	1.74955	37.7941	43.7701
4.39912	2.00884	3.69755	32.6759	28.7613
4.67254	1.31168	3.39201	20.7893	16.6729
2.75597	1.33611	2.51835	9.27322	8.54715
1.02922	1.33025	2.55679	3.50057	5.87739
1.96764	3.94088	4.8264	37.425	35.2446
4.76522	3.07378	1.20921	17.7116	19.0066
4.58825	3.13614	1.1612	16.7089	18.6656
1.90093	2.38509	4.8606	22.0374	21.1941
1.83059	1.41158	2.89998	7.49362	7.19417
3.31735	3.65014	2.5747	31.1765	31.2355
3.23618	1.87817	2.28104	13.8644	9.93159
1.48449	4.96554	4.49034	33.0997	34.2105
4.17682	1.27906	4.43737	23.7062	28.1566
1.28795	2.04204	1.85313	4.87383	6.48768
1.72839	4.15665	3.81658	27.4196	25.8718
1.22248	2.75404	4.85447	16.3439	19.5174
3.09499	4.06161	3.27885	41.2172	40.1261
4.25288	3.82727	4.39251	71.4966	73.3429
2.00548	3.04522	3.12654	19.0942	19.595
1.52059	3.94317	4.49812	26.9706	27.1806
4.65397	2.69074	4.22697	52.9329	54.29
3.05907	2.62228	3.32805	26.6967	24.3656
3.6901	4.0745	3.94836	59.3649	54.831
2.44815	1.46967	1.67755	6.03577	8.14553
4.24639	3.04848	3.97326	51.4339	48.4019
1.10766	2.361	4.76887	12.4715	15.3602
4.23789	3.24721	3.07006	42.248	37.167
1.20337	3.16859	3.95605	15.0843	17.8406
1.19323	4.97931	1.38364	8.22084	20.169
1.62023	4.72524	4.72826	36.1994	35.7451
2.94102	3.47304	3.32498	33.9622	32.9953
2.31789	3.79299	2.71583	23.8769	26.7307
