X0	X1	X2	X3	Y_true	Y_pred	
1.1093	3.40295	2.62194	4.93396	4.36557	3.76536
3.5596	2.37324	1.69159	4.44327	2.79231	3.05851
2.63983	2.13953	1.51953	1.02758	1.2993	1.414
3.56969	1.96812	4.22642	3.51878	3.97493	3.88708
4.77753	4.98845	2.85409	2.42884	2.63687	2.67747
2.42431	3.07146	3.15041	3.25424	3.20844	3.13201
3.39603	2.43456	4.8154	3.78145	4.38367	4.33794
4.39645	3.95255	2.1561	3.76761	2.91901	2.96213
4.73624	2.94588	4.89212	2.89387	4.12585	3.92972
1.98506	4.82392	4.90652	1.92003	2.7907	3.33945
4.66217	1.43324	4.37018	2.62849	3.96065	3.4258
1.84055	1.97107	4.15067	1.33349	2.69384	2.76405
4.57579	4.06802	3.63547	3.697	3.66443	3.64468
4.07024	1.89392	2.8083	2.25467	2.6325	2.60592
2.1869	1.32279	3.30475	3.01289	3.19475	3.11088
1.86493	3.75599	4.34198	1.63982	2.53635	2.93278
1.13723	2.29081	3.94952	1.39468	2.24223	2.70136
3.75905	3.87422	3.04671	2.9994	3.0227	2.99486
3.62897	4.06713	3.09054	4.44425	3.80593	3.77217
4.6012	1.32265	2.81112	1.4668	2.51096	2.2213
2.80805	1.03675	3.31676	4.6749	3.68298	4.02543
2.44141	1.23713	2.1756	2.36031	2.23772	2.34515
1.22996	3.73698	2.85917	2.58928	2.65611	2.71407
2.67073	4.66302	4.61101	1.38563	2.56022	2.95716
3.92982	2.77955	4.98088	3.65438	4.43134	4.36032
1.27855	2.3285	1.56704	2.44894	2.13634	1.93784
4.84978	1.44511	3.33838	3.14005	3.29285	3.19149
2.68032	1.38771	1.98207	3.34272	2.44622	2.72529
1.10599	3.05804	3.44741	4.57399	4.27476	4.06738
4.40269	2.92313	2.19649	1.26481	1.82473	1.69927
3.24339	3.84004	3.61173	4.16747	3.913	3.89343
2.41629	4.70487	1.22193	4.16828	3.16855	2.74863
4.10792	4.31482	4.00958	4.38374	4.20125	4.20668
1.04725	2.35745	2.58413	2.59001	2.5882	2.54521
2.63565	1.23222	2.32809	4.75368	3.10083	3.50784
1.44414	2.19006	3.10361	4.5586	3.98042	3.86311
1.28612	2.92379	1.68488	1.29489	1.41403	1.53084
2.23853	4.9879	4.91997	1.6816	2.68475	3.23093
1.71194	4.74661	2.34045	3.47118	3.17146	2.91785
1.44206	1.87736	2.33246	4.21652	3.39802	3.24145
3.90926	1.44843	1.26332	4.63048	2.17362	2.98199
2.79001	2.78618	2.37047	1.48949	1.93028	1.8617
1.82013	2.26864	3.94713	3.59389	3.75114	3.77021
1.23784	2.20136	3.66571	4.63314	4.28494	4.20895
1.7257	3.07163	4.62841	1.04386	2.3333	2.78782
1.4187	4.88955	2.82683	2.69989	2.72844	2.78097
4.08395	2.38575	4.07833	1.14612	2.99706	2.6666
4.80328	1.69348	4.11906	4.64565	4.25632	4.40787
4.3329	2.69525	2.9073	1.02544	2.18562	1.89051
1.33444	4.344	2.6744	1.10253	1.47192	1.7702
1.71252	3.09993	2.24191	1.90072	2.02214	2.00945
1.20305	3.90212	1.29864	4.13663	3.46785	2.74458
2.45277	4.7163	4.67921	2.68493	3.36723	3.64569
2.18462	3.55887	4.86185	3.92839	4.28344	4.43296
3.58262	3.49638	4.03321	2.68802	3.3688	3.29096
2.36174	4.97076	1.80278	3.67856	3.07439	2.78601
2.12874	1.82734	2.26799	3.45599	2.81673	2.89631
1.26871	3.96329	3.78174	3.34895	3.4539	3.50567
4.57662	4.18412	1.65602	3.33724	2.45897	2.53284
4.50505	1.35675	2.07743	3.40844	2.3855	2.79927
3.22702	4.82538	2.18228	2.88699	2.60458	2.57267
4.66883	2.26395	2.42517	4.68556	3.16332	3.56205
1.42298	2.4501	2.1604	1.19556	1.55004	1.64146
2.52422	1.22688	4.07969	4.42771	4.19352	4.28185
1.60456	3.94651	3.68354	1.23819	1.94503	2.42687
1.97344	2.98239	2.85806	3.93276	3.5048	3.32236
4.28838	3.17731	1.2085	4.27552	2.51379	2.76356
1.16187	1.62084	2.27575	1.35252	1.738	1.7482
4.29555	2.61452	3.25769	2.72928	3.05776	3.00859
2.53524	2.60783	2.72314	1.57199	2.13944	2.06948
3.75463	1.77227	3.5274	4.10134	3.71144	3.82926
1.51007	4.07162	2.30312	1.12058	1.44051	1.68316
3.63125	1.88545	4.68815	2.70657	4.0109	3.65709
1.10353	4.50347	1.11468	1.41705	1.35754	1.35963
2.10818	4.00541	3.93283	1.17917	2.12873	2.52819
2.72322	4.52552	1.15418	4.71263	3.37578	2.9634
1.1249	3.32583	4.77375	4.82165	4.80955	4.65337
4.45191	2.31898	4.24714	1.87051	3.43316	3.03954
4.82282	1.75738	1.26675	1.62024	1.36116	1.50841
1.70362	1.29519	1.68674	3.77731	2.58966	2.78631
1.5398	1.8438	1.77401	4.14029	3.06345	2.96979
2.44434	1.14329	2.51582	1.21493	2.10126	1.98555
1.3449	2.27358	3.69928	2.10057	2.69477	2.90754
4.51427	2.5336	2.93676	1.3909	2.38105	2.12693
1.47421	2.05669	2.9266	4.18489	3.65953	3.52895
4.5345	3.08652	2.86792	3.37911	3.07495	3.08784
4.19122	4.75818	4.69851	2.38448	3.4682	3.49173
2.20754	2.65934	4.11648	3.77996	3.9326	3.99505
2.32903	1.42677	4.55616	1.00149	3.2058	2.77794
1.8627	1.44213	3.91775	4.47182	4.15953	4.23178
2.56182	1.762	2.02729	4.29636	2.95196	3.14781
3.27044	2.03241	1.20379	3.53975	2.09909	2.34607
2.58261	2.03986	3.17219	1.87705	2.60066	2.5875
2.67294	4.31577	4.90892	2.55415	3.45477	3.68713
4.70789	1.53535	2.016	1.55179	1.90184	1.94346
4.132	1.37842	4.90639	3.60601	4.5811	4.27681
1.72541	2.57502	1.50402	1.79821	1.68017	1.63546
4.85265	4.2616	3.19722	2.08294	2.67621	2.65033
3.65496	3.83523	4.10087	3.16845	3.62344	3.58968
4.29605	2.47774	4.82024	2.51884	3.97842	3.64118
1.8089	4.213	4.79106	3.03084	3.55959	3.89047
3.20551	4.48255	3.04125	2.78185	2.89001	2.90859
4.13215	3.60896	1.8327	1.61828	1.73274	1.71469
2.70355	3.39391	2.4233	2.34952	2.38223	2.36388
2.37671	2.40459	2.14027	1.79702	1.96764	1.89283
4.4841	3.55258	4.87924	1.03358	3.17928	2.93769
1.84824	3.14205	4.67565	3.63653	4.02139	4.21979
1.99406	3.88966	4.66765	2.93168	3.52002	3.76139
4.80873	4.44291	1.9915	4.32284	3.11108	3.1517
4.28977	1.11738	4.28189	3.33427	4.08607	3.78331
3.92921	1.63361	1.83763	3.24772	2.25172	2.62913
2.96061	2.4481	2.31472	3.44156	2.82475	2.87007
4.48817	3.27928	1.82896	1.72402	1.78465	1.75139
3.61279	1.59886	2.78137	2.72725	2.76476	2.79818
2.7886	1.49489	4.51928	2.86617	3.94237	3.63988
1.50412	2.93692	4.72227	4.85637	4.81095	4.64699
2.16376	4.16505	3.37836	3.60266	3.52597	3.44119
2.22927	4.73852	2.03127	2.38187	2.2697	2.20851
4.12923	3.2818	3.28363	3.58785	3.41834	3.3962
3.42823	2.68175	3.52228	4.24583	3.83986	3.94065
3.92541	3.68536	1.18383	4.97184	3.0181	3.07526
2.8062	4.85269	2.0298	4.14804	3.37192	3.09131
1.47726	4.30751	2.99338	2.19721	2.40053	2.59674
1.27897	1.75473	2.06754	2.77435	2.47637	2.41764
1.5196	4.8051	4.32661	1.89532	2.47947	3.06084
2.04272	1.30876	2.45715	2.40097	2.43521	2.49444
4.09899	2.83603	2.92092	4.42805	3.53725	3.70743
4.93339	3.888	3.92167	1.48946	2.84968	2.6909
2.88685	2.51819	1.5327	1.86242	1.68632	1.67202
3.98483	1.45196	4.24624	3.36983	4.01219	3.79323
3.07823	3.41193	1.54887	2.69036	2.14896	2.091
3.69423	1.68792	4.09626	4.42586	4.19963	4.30312
2.92502	4.30942	4.90483	1.07799	2.62525	2.93843
4.40872	2.94731	4.83892	4.08605	4.53727	4.47639
1.67283	1.18568	4.544	4.33533	4.45745	4.42534
1.78561	1.65255	2.73951	1.70311	2.24137	2.28798
3.65718	2.6356	3.24141	2.79117	3.05284	3.02307
4.19239	1.20369	4.41015	1.67786	3.80067	3.0009
3.33346	1.2243	1.31354	4.18329	2.08441	2.81139
1.24012	4.6573	1.62554	3.22572	2.88923	2.45837
3.70601	2.39308	2.29553	4.57919	3.19156	3.4296
3.9094	1.86302	2.31282	2.2112	2.28003	2.35085
4.24466	4.21901	4.68252	1.37697	3.03476	2.97885
4.35201	3.95799	2.00341	4.79096	3.3311	3.37576
2.78459	2.42573	3.53338	1.14444	2.42118	2.34071
3.3326	3.98962	3.99766	4.82882	4.45053	4.41635
1.9866	1.47183	3.71212	1.99166	2.97993	2.85539
3.88046	4.21902	4.57488	1.51486	2.98092	2.9929
3.96265	2.67089	2.08712	2.04513	2.07021	2.00535
3.15392	3.05846	1.93246	2.34679	2.13644	2.09421
3.34223	3.20907	3.86017	2.8661	3.37324	3.31658
2.87122	1.91665	2.26822	2.02231	2.16978	2.14073
4.93383	2.19179	4.61205	3.24836	4.19259	3.95951
4.51792	4.83019	2.50274	4.46596	3.51714	3.48472
3.85531	3.05492	1.09639	1.9108	1.45643	1.55532
4.83568	2.37514	3.78843	1.19984	2.93578	2.5649
3.57762	3.69668	4.91426	3.84205	4.36938	4.42641
4.45679	1.31465	4.35423	4.46719	4.37996	4.41724
2.46562	2.52235	2.36541	3.31341	2.8448	2.81478
1.98436	3.30612	4.30666	2.2716	3.03491	3.20135
4.86239	1.37374	1.24654	4.62637	1.99107	2.97533
3.07626	4.33132	2.75427	4.58891	3.82701	3.67396
4.51138	3.84185	4.3512	3.27921	3.85817	3.85389
3.86223	4.19612	4.03	1.63916	2.78505	2.81533
2.91969	2.44181	3.40625	1.66936	2.61521	2.57536
4.53129	1.81483	4.8342	1.50151	3.88114	3.10861
3.03434	2.47129	3.65034	4.24802	3.91861	4.00619
4.5579	1.51514	2.45435	4.52847	2.97182	3.46512
1.9323	2.86038	4.76152	2.92421	3.66497	3.85645
2.60019	2.35673	4.01472	1.43617	2.78877	2.76255
4.12892	2.95313	4.70381	3.62962	4.25589	4.23372
1.69973	3.66109	3.93412	4.38061	4.23904	4.16956
2.02825	2.91404	1.3661	1.48861	1.43833	1.50028
3.31195	4.20007	1.35488	2.22039	1.8388	1.78634
2.13026	1.34705	3.66949	3.91779	3.76568	3.77882
4.3006	1.1426	3.88424	3.01794	3.70239	3.37598
3.154	2.37531	2.96683	3.42271	3.16267	3.17392
4.75614	2.96926	4.12727	2.01265	3.31451	3.06477
1.98428	4.58642	4.97928	3.88264	4.21381	4.36207
2.52942	1.09112	2.56387	1.34374	2.19616	2.05339
3.23454	3.01579	2.55813	4.8225	3.65069	3.70146
3.87806	2.11723	4.54549	1.1394	3.34263	2.85216
3.08453	4.57855	3.9427	3.17641	3.48486	3.52093
3.5558	1.17122	2.63847	2.45854	2.59389	2.60639
1.20621	3.46519	4.82683	1.31293	2.22025	2.98505
3.50364	2.4432	3.77291	1.09606	2.67315	2.49716
1.83849	3.02712	2.4749	3.96719	3.40333	3.15724
2.54647	4.6858	4.13541	1.97866	2.73805	3.01781
4.78662	1.94698	3.12001	4.42022	3.49596	3.79607
2.90756	3.26246	3.09239	1.23002	2.10764	2.09479
2.97723	1.04498	2.76411	2.61903	2.72642	2.72941
1.87605	3.58869	4.78662	4.38236	4.52114	4.5558
1.75711	1.33497	1.19442	2.17782	1.61899	1.65321
1.23579	3.01965	4.48985	4.30404	4.358	4.42781
4.41302	1.76851	1.64428	4.29745	2.40334	3.00274
2.96051	4.33412	2.3863	3.20384	2.87204	2.81192
3.6026	2.75141	4.01223	4.91401	4.40272	4.48346
3.26781	1.10096	4.72071	4.72141	4.72088	4.59821
4.05965	4.5268	4.92408	3.83582	4.35035	4.36129
2.93651	3.29473	4.21141	2.09999	3.09501	3.09083
4.02457	4.95713	1.89593	4.96532	3.58997	3.44092
4.77876	1.13688	1.05317	3.1163	1.44967	2.20292
3.33008	3.16009	2.4467	1.18332	1.83156	1.76644
2.09249	3.52119	4.97393	2.65998	3.5225	3.83334
4.38801	3.19442	3.77526	3.33401	3.58937	3.55164
3.65191	2.55818	3.55072	4.30849	3.86287	3.99123
3.92081	4.34946	3.90997	4.9286	4.44568	4.37538
4.0293	1.24703	2.43492	1.06272	2.11061	1.90985
1.75994	2.04345	2.82425	2.18658	2.48165	2.53575
2.23154	2.26001	3.4146	2.56398	2.98659	2.98919
4.45843	3.61621	1.72748	3.87729	2.69027	2.82045
4.80666	1.3751	2.07509	1.46007	1.93828	1.93213
3.09066	1.96519	3.007	1.39892	2.38194	2.27639
2.73702	1.12589	3.57526	3.44848	3.5383	3.44182
3.8166	2.98056	1.44888	2.00913	1.69455	1.71038
4.53244	1.52224	2.98512	3.65543	3.15365	3.27452
3.58872	1.17542	3.27874	1.76519	2.90532	2.56852
3.48064	1.52891	2.4017	1.13371	2.01471	1.91706
2.04811	3.8657	1.85826	1.81186	1.82793	1.80693
3.74655	3.09065	2.4591	2.05408	2.27602	2.21376
2.35997	2.11888	4.29651	4.7744	4.5226	4.51263
2.26618	4.70874	4.79605	1.74623	2.73713	3.19831
4.60418	1.671	1.27395	2.14461	1.50579	1.73446
1.65933	3.26035	1.30918	3.93958	3.05239	2.63777
2.75559	2.80481	3.21922	4.99569	4.11531	4.19769
2.01477	2.02618	1.52596	2.50018	2.01445	1.93921
3.57511	2.86999	4.61212	1.16894	3.07888	2.90457
2.79954	3.55456	3.052	1.67614	2.28233	2.3286
4.31038	2.92244	3.42053	1.90541	2.80834	2.66605
1.1816	3.22652	2.05508	3.7891	3.3243	2.90172
2.70035	4.50675	3.94449	2.85126	3.26087	3.33974
