X0	X1	X2	X3	Y_true	Y_pred	
2.35806	1.40414	2.21675	1.75827	12.5489	13.954
2.2781	1.70494	1.32845	1.17376	3.66554	9.7788
2.83485	2.39352	2.58982	2.8095	69.5687	47.7413
2.65599	1.6079	1.27731	2.49024	17.3635	10.515
2.11463	1.28446	1.72579	2.41709	14.2945	11.1904
2.21552	1.08099	1.44446	2.88469	15.0026	10.9226
1.43591	2.20075	2.24517	1.78662	11.3257	11.6997
2.36272	1.95407	1.22791	1.61861	8.24237	9.84531
1.31738	2.6293	2.43557	2.11685	18.9571	16.1777
2.35324	1.76044	1.9487	1.83178	13.614	11.825
2.40981	2.80415	1.70367	1.47743	14.1574	10.5556
2.75443	1.44442	2.5924	1.50107	13.6647	25.4502
2.24355	2.53092	1.31625	1.93759	17.1364	10.0439
2.3955	2.60798	1.67864	1.02084	6.0034	10.0694
2.81436	2.36502	2.92512	2.36891	55.8681	49.3533
1.53952	2.89739	2.25689	2.54913	33.7342	19.4355
2.48223	1.95072	1.93118	2.43447	27.7114	16.109
1.06484	2.45975	1.53917	1.85817	7.73885	9.8393
1.93097	2.01366	2.67434	2.13054	24.5573	30.2283
2.24384	2.56677	1.01553	1.85738	14.7456	9.80487
2.49015	2.51445	2.08638	2.64967	46.6591	26.2099
2.03861	1.25376	2.89079	2.28964	26.5275	39.6872
2.71332	2.86157	1.36532	2.30409	36.2011	11.0986
1.62261	1.24613	1.38839	2.37144	7.93988	9.94126
1.45391	2.66945	2.8009	1.81514	17.9286	25.2483
2.40352	2.85384	2.10025	2.33618	41.1749	21.5979
1.1479	2.47799	1.81258	1.22386	4.05162	9.85306
2.09373	2.55019	2.43641	1.19353	9.27533	13.8676
2.92942	2.82428	2.39532	1.04817	11.0346	18.9328
1.34906	2.40119	2.07137	1.59471	8.62526	10.5054
2.49955	1.55788	1.42256	2.37697	15.7136	10.6051
2.12659	2.10339	1.95741	1.78254	13.9462	11.4252
1.16445	1.33592	1.27895	1.67473	2.79275	9.71391
2.91218	1.79485	1.26939	2.04694	14.7424	10.3075
1.92772	1.02307	2.05189	1.00016	2.53431	10.0952
2.2517	1.08253	2.43099	2.16881	18.7509	21.9632
2.23029	1.18208	1.45402	1.47335	4.25014	9.86208
2.73705	2.52355	2.13758	2.66609	53.1975	32.5166
2.73299	1.29789	2.8715	2.51533	42.9259	47.6843
2.33684	2.88475	1.98008	1.19418	10.1995	11.0332
1.12192	1.91388	1.15924	2.78348	10.8802	9.83542
2.41902	2.93124	2.45473	1.96503	34.1353	29.6826
2.16256	2.70744	1.37052	2.054	21.004	10.1712
1.81402	1.80225	1.98865	2.949	28.4077	16.5752
1.98704	1.23063	2.2232	1.4579	6.81773	11.293
1.8225	2.98931	1.08544	1.53732	10.8909	9.74602
1.847	2.13794	2.75039	1.75735	17.3053	25.7784
1.83873	2.11213	1.5482	2.0987	13.8853	10.1922
1.69817	2.93871	2.2929	1.7196	17.4416	13.6388
1.09109	2.94477	1.29615	1.26718	4.53406	9.71129
2.01528	1.38935	1.50012	2.92312	17.9976	11.0584
2.15256	2.73136	2.19241	1.30357	11.2176	12.1344
1.58308	1.16961	2.53093	2.28312	16.0369	19.0538
1.2263	1.90236	1.20356	1.45444	3.28644	9.70223
1.84621	1.96864	1.62538	2.02528	12.3386	10.2473
2.3835	1.32861	2.02081	1.89614	12.5305	12.3676
1.84957	2.98973	2.85503	1.51315	18.0929	29.4588
2.42651	2.16179	2.71391	2.48367	45.0491	43.9719
2.19968	2.74917	2.34879	1.63094	19.1253	17.0919
1.23917	2.11269	1.81473	1.6488	6.53256	9.99273
1.9675	1.82963	1.24723	1.52202	5.58691	9.76931
2.74405	2.6494	2.15641	2.10531	35.4824	23.7528
2.54707	2.60591	2.93111	2.87145	80.7609	50.6592
1.8877	2.79946	1.18117	2.87371	35.9799	10.3161
1.61876	2.30148	2.72386	1.9619	19.8076	25.6424
1.65062	2.95606	1.32564	1.62258	11.4026	9.81667
2.27191	2.18385	2.19344	2.12109	24.4813	17.8076
1.74361	2.81236	2.48071	2.34693	33.7659	26.8038
1.22754	2.68542	2.27101	2.74815	28.6674	18.3635
1.94095	1.75665	2.76557	2.03261	21.5194	31.2364
1.66407	2.98627	2.87595	1.82967	23.9388	33.2759
2.65101	1.63864	1.40556	2.95266	26.9296	12.2337
2.44396	1.52862	1.96006	2.75318	28.6146	18.9345
1.69735	1.905	2.82632	2.3983	28.3539	37.1213
1.50943	2.44318	1.09663	2.28085	14.079	9.79762
1.71675	2.85206	2.63302	2.14411	29.7283	29.1706
1.5118	2.69611	2.66275	1.45504	11.4898	16.4852
2.04547	2.1109	2.81654	2.58143	42.2166	43.9403
1.63841	2.64544	2.25568	2.55938	32.4286	19.8427
1.00688	1.24022	2.9803	1.65031	7.14377	17.9872
1.48173	1.39174	1.50141	1.90081	5.60942	9.85099
2.43134	1.65502	1.34313	1.58511	6.93839	9.90371
2.37857	1.78466	2.29954	2.09776	22.1718	20.5738
