X0	X1	X2	X3	Y_true	Y_pred	
2.35806	1.40414	2.21675	1.75827	12.5489	9.0752
2.2781	1.70494	1.32845	1.17376	3.66554	2.81353
2.83485	2.39352	2.58982	2.8095	69.5687	61.5062
2.65599	1.6079	1.27731	2.49024	17.3635	19.6009
2.11463	1.28446	1.72579	2.41709	14.2945	11.7562
2.21552	1.08099	1.44446	2.88469	15.0026	17.7671
1.43591	2.20075	2.24517	1.78662	11.3257	8.96651
2.36272	1.95407	1.22791	1.61861	8.24237	8.94163
1.31738	2.6293	2.43557	2.11685	18.9571	20.0216
2.35324	1.76044	1.9487	1.83178	13.614	10.4324
2.40981	2.80415	1.70367	1.47743	14.1574	12.8858
2.75443	1.44442	2.5924	1.50107	13.6647	7.85303
2.24355	2.53092	1.31625	1.93759	17.1364	18.0945
2.3955	2.60798	1.67864	1.02084	6.0034	7.80621
2.81436	2.36502	2.92512	2.36891	55.8681	44.6972
1.53952	2.89739	2.25689	2.54913	33.7342	40.9866
2.48223	1.95072	1.93118	2.43447	27.7114	27.8309
1.06484	2.45975	1.53917	1.85817	7.73885	6.4939
1.93097	2.01366	2.67434	2.13054	24.5573	21.4636
2.24384	2.56677	1.01553	1.85738	14.7456	14.5097
2.49015	2.51445	2.08638	2.64967	46.6591	46.9594
2.03861	1.25376	2.89079	2.28964	26.5275	14.5199
2.71332	2.86157	1.36532	2.30409	36.2011	37.9203
1.62261	1.24613	1.38839	2.37144	7.93988	9.16343
1.45391	2.66945	2.8009	1.81514	17.9286	17.757
2.40352	2.85384	2.10025	2.33618	41.1749	41.1242
1.1479	2.47799	1.81258	1.22386	4.05162	7.48707
2.09373	2.55019	2.43641	1.19353	9.27533	8.68017
2.92942	2.82428	2.39532	1.04817	11.0346	12.046
1.34906	2.40119	2.07137	1.59471	8.62526	8.40819
2.49955	1.55788	1.42256	2.37697	15.7136	15.3352
2.12659	2.10339	1.95741	1.78254	13.9462	9.98416
