X0	X1	Y_true	Y_pred	
1.52513	3.51013	5.3534	5.08403
1.01428	2.54118	2.57746	2.90173
4.46946	2.36196	10.5567	10.5925
4.84537	4.62387	22.4043	20.2004
4.80194	3.35143	16.0934	16.4966
2.1847	3.82622	8.35914	8.90119
2.79543	2.54578	7.11655	5.70963
2.59279	3.90531	10.1257	10.2496
2.62519	1.08532	2.84917	2.89044
4.59049	1.67888	7.70689	8.82692
4.18072	2.86982	11.9979	11.4013
1.81172	4.33056	7.84577	9.47062
2.97188	4.70772	13.9908	14.8513
3.63376	2.2363	8.12618	7.666
1.48441	3.24724	4.82022	4.16947
4.34731	4.15013	18.0419	18.5243
1.54796	3.57512	5.53414	5.40929
1.91551	2.2286	4.26889	3.18069
3.26665	2.4667	8.05784	7.23942
3.00781	2.85633	8.59131	7.95757
1.94481	3.87806	7.5421	8.29904
4.71165	4.63992	21.8617	20.1256
3.59161	1.80519	6.48353	5.55599
4.2817	2.014	8.62333	9.04263
3.38627	3.81089	12.9047	12.2541
2.31166	3.6647	8.47154	8.72483
4.58183	4.48741	20.5606	19.8421
3.17577	4.16768	13.2356	12.9496
1.81794	4.38522	7.97205	9.65183
4.86785	1.18954	5.79052	7.85921
1.49165	3.3182	4.94959	4.3724
3.61109	2.04412	7.38148	6.6913
2.75543	4.65458	12.8254	13.4878
2.0417	2.51957	5.14422	3.68078
2.43376	2.7879	6.78506	5.39209
4.25652	2.68728	11.4384	11.0205
1.81505	2.16486	3.92935	3.06578
4.44519	1.68933	7.50939	8.38354
1.14386	2.01808	2.30841	2.79713
4.76943	4.11302	19.6168	19.4904
2.23097	4.06346	9.06546	9.77948
3.00646	2.68199	8.06328	7.17172
4.18387	1.1115	4.65036	4.91048
3.45542	3.76673	13.0156	12.319
1.31776	3.86749	5.09641	5.77629
4.73178	1.35222	6.39839	8.04074
2.2163	3.21646	7.12862	6.41244
2.59784	1.05826	2.74919	2.87372
4.21154	4.86351	20.4829	19.9056
2.37047	1.88187	4.46091	3.23069
2.75691	4.7394	13.0661	13.9341
4.35406	3.46117	15.0701	14.6996
3.91593	3.95172	15.4747	15.3404
4.49085	2.96515	13.316	12.7763
3.68423	2.52469	9.30152	8.98355
4.26146	3.55935	15.168	14.7988
2.7057	3.6834	9.96618	9.89474
1.22425	4.31089	5.27762	7.41833
1.16339	4.36659	5.08004	7.42704
4.71817	4.77756	22.5414	20.2267
3.99171	4.73612	18.9052	19.3496
4.10858	1.96306	8.06539	8.28859
4.31077	1.70034	7.32978	7.93874
4.20157	3.71882	15.6249	15.4644
1.45798	4.59453	6.69876	9.3194
1.92051	4.42491	8.49808	10.0326
4.51034	1.49234	6.73095	7.80178
3.05717	4.84942	14.8255	16.2215
3.21252	1.24397	3.99628	3.34138
1.28067	4.27095	5.46967	7.46343
1.59092	1.26896	2.01882	2.75198
1.29144	3.90158	5.03866	5.82269
2.1267	3.14375	6.68581	5.73893
1.80392	1.6335	2.94671	2.8385
2.72341	3.79127	10.3252	10.2537
2.78594	3.0059	8.37428	7.75569
3.01291	4.39782	13.2502	13.3455
1.89923	2.26654	4.30468	3.20137
1.12308	2.07593	2.33143	2.8042
2.86662	4.38787	12.5784	12.7224
4.62826	4.43022	20.5042	19.8197
1.07718	3.15138	3.39461	3.36474
3.66481	4.85714	17.8005	18.8888
4.69079	4.77626	22.4044	20.2107
4.40022	1.17171	5.15577	5.89947
1.68912	3.34649	5.65262	5.01635
2.5877	2.77588	7.18317	5.90914
1.68867	4.9804	8.41028	11.0967
3.18694	2.52569	8.04921	7.18658
2.35195	1.40492	3.30431	2.91911
4.75811	4.33348	20.6192	19.8446
3.85296	3.83072	14.7596	14.2682
2.64741	4.67247	12.3699	13.1189
1.32468	4.89538	6.48483	9.86972
3.4455	2.22835	7.67779	6.86735
4.73747	2.39093	11.327	11.4459
1.25414	3.0892	3.8743	3.48544
2.53727	4.32017	10.9614	11.3939
4.72419	4.45453	21.0441	19.9579
2.61939	3.52862	9.24283	9.19308
1.94317	1.97193	3.83178	3.01702
3.08565	2.31501	7.1433	5.81924
4.0033	4.91595	19.68	19.7195
1.31406	2.76663	3.63553	3.18628
1.87516	4.69389	8.80179	10.7117
3.23792	1.1717	3.79387	3.28696
3.27233	1.34676	4.40703	3.54474
4.54802	2.68521	12.2124	11.8887
2.16152	4.28634	9.265	10.2491
3.04525	2.32501	7.08023	5.70974
3.24335	1.70508	5.53016	4.20059
4.91419	2.87819	14.144	14.1853
3.73576	3.00161	11.2133	10.5657
2.67878	1.84857	4.95189	3.5115
1.84714	1.09698	2.02628	2.75719
2.91435	4.34825	12.6723	12.7331
4.53126	3.75838	17.0302	17.4701
2.88096	2.13316	6.14553	4.49479
3.0147	1.80638	5.44568	3.96449
1.52762	4.52405	6.91105	9.29111
2.33059	4.61529	10.7563	11.7825
3.34816	2.86926	9.60676	9.14321
1.99144	2.86837	5.71219	4.35009
3.41265	3.94806	13.4734	12.9048
2.1682	3.71324	8.05103	8.42854
3.69737	2.84282	10.5109	9.99886
4.79212	4.1341	19.8111	19.5716
1.55914	2.26507	3.53156	2.99175
2.75989	1.29507	3.57424	3.04368
2.37792	2.87195	6.82926	5.53169
2.50527	1.65166	4.13784	3.1351
3.92847	2.1754	8.54599	8.49827
1.72743	1.6492	2.84887	2.82622
3.41866	2.99925	10.2534	9.73695
1.95881	4.92561	9.64832	11.7181
1.62083	2.85941	4.63462	3.62716
3.10447	4.42178	13.7273	13.8779
3.2429	2.62365	8.50824	7.85021
2.46531	1.54248	3.80268	3.03579
3.03936	4.89838	14.8879	16.4293
4.56459	3.57364	16.3122	16.5731
3.80614	3.92241	14.9292	14.5616
2.08519	4.68774	9.77482	11.2867
4.52682	4.75159	21.5096	20.0817
4.4399	3.03707	13.4843	12.8914
2.68677	2.70753	7.27451	5.99325
1.98287	1.50124	2.97677	2.84508
3.37411	1.9928	6.72393	5.53708
3.14288	1.97613	6.21075	4.7248
3.4529	3.78692	13.0759	12.3886
2.4523	3.96314	9.71883	10.0566
2.94795	1.36766	4.0318	3.22709
2.64156	2.38905	6.31083	4.62895
1.19217	1.99961	2.38387	2.80141
2.91659	3.45331	10.0719	9.76723
4.57663	4.05793	18.5717	18.9101
3.34917	4.14532	13.8834	13.5652
3.49736	4.07063	14.2365	13.8571
3.56226	3.99187	14.2201	13.7441
3.80233	2.5729	9.78302	9.47582
1.20522	2.91369	3.51164	3.23254
4.65568	3.41689	15.9079	16.0971
