X0	X1	Y_true	Y_pred	
2.04994	4.74746	23.1012	23.7929
4.36359	2.69995	15.9047	16.5054
1.77987	3.91019	13.6068	13.936
3.42295	4.66504	37.2461	40.4378
3.25255	4.82057	37.7911	41.3778
3.1825	4.29461	29.3485	26.6542
4.05354	4.41036	39.4234	42.1315
4.14843	4.23161	37.142	40.4051
3.93574	2.13472	8.96765	9.15882
1.66125	2.41787	4.85592	3.97513
1.8387	3.24007	9.65143	10.2767
4.25157	1.11765	2.65539	3.94238
4.72526	1.28536	3.90342	4.56413
3.17089	2.59827	10.7034	10.1145
2.27462	2.54225	7.35049	5.40018
3.58067	4.94265	43.7375	43.4627
2.05807	3.22649	10.7125	10.9472
1.9579	2.79476	7.64628	6.43907
4.68051	1.98565	9.22713	11.0108
1.41049	3.25582	7.47587	8.63505
3.64147	1.6685	5.06875	4.15862
4.28422	1.27694	3.4929	4.02533
4.02217	3.43498	23.729	21.9942
2.33437	3.38125	13.3443	12.6906
2.77338	3.62735	18.2456	16.2569
1.63748	3.12608	8.00103	8.3892
2.51746	3.1583	12.5556	11.9256
4.48299	4.36258	42.6604	43.2662
1.8257	4.17178	15.887	16.0277
4.77152	2.35857	13.2716	15.132
1.79957	4.61326	19.1493	20.3363
2.35346	4.41169	22.9027	21.4861
2.63596	1.32343	2.30839	3.91181
2.90982	2.33385	7.92469	6.23258
4.15826	2.32636	11.2521	11.6991
1.6692	1.02562	0.877916	3.90991
2.43486	3.0652	11.4383	11.057
1.59933	2.58394	5.33916	4.10264
2.53313	1.53577	2.9873	3.91396
3.45434	2.6097	11.763	11.2568
3.22674	3.39921	18.642	16.78
1.17198	3.82705	8.5826	12.0914
2.31153	3.84629	17.0983	15.6629
2.55271	4.44028	25.1648	23.7982
3.54902	4.30936	32.9538	29.3053
4.49233	4.42711	44.0232	43.4571
1.11544	3.14172	5.50492	5.98917
4.66643	2.62386	16.0634	17.9854
4.938	4.75256	55.7669	43.9849
3.59911	4.92347	43.6222	43.4403
4.71803	3.5515	29.7545	27.8819
1.74824	1.54471	2.08577	3.91074
3.61338	1.7655	5.63141	4.40583
3.45062	3.01645	15.6986	14.1246
3.56639	1.13937	2.31488	3.91596
3.17968	3.20264	16.3068	14.4048
1.00907	2.15323	2.33922	3.91259
3.58463	1.34145	3.22525	3.92896
1.95509	3.46752	11.7537	12.1579
1.13769	1.84419	1.93467	3.91081
3.06381	1.49497	3.42371	3.92142
3.615	3.48452	21.9464	20.1786
2.01336	4.50183	20.4018	20.4685
3.32027	2.50782	10.4408	9.93914
2.91814	4.48264	29.3187	26.743
4.06231	1.36969	3.81055	4.01648
3.10599	4.2109	27.5373	25.6064
2.58424	3.02344	11.8115	11.257
4.64437	1.94555	8.78982	10.5057
3.85213	4.9237	46.6932	43.7127
2.79277	2.84727	11.3204	10.6906
4.69475	1.21197	3.44797	4.23341
2.18844	4.63248	23.4818	23.248
3.30102	2.235	8.24467	7.12183
4.24389	2.27282	10.9613	11.6114
1.17768	1.96655	2.27724	3.91156
1.29311	4.22509	11.5419	14.1835
2.10325	3.01307	9.54724	9.38664
4.01073	2.59784	13.5338	13.2141
1.41659	4.36441	13.4916	15.5554
4.88471	1.00684	2.47587	4.03311
4.52575	2.41986	13.2508	14.1938
2.10732	3.41938	12.3196	12.2959
3.77792	1.99876	7.54646	6.9599
1.29105	1.50267	1.45761	3.91017
1.96707	1.39858	1.92383	3.9106
3.01052	4.97423	37.2447	41.5121
2.82666	2.03642	5.86109	4.13954
3.30866	2.75299	12.5381	11.7738
4.3562	3.82784	31.9143	29.5509
2.327	3.45019	13.8501	13.0388
2.01256	3.16736	10.0952	10.3426
1.08343	2.25489	2.75437	3.915
1.19313	1.57557	1.48094	3.91021
1.39498	2.34635	3.83994	3.9279
3.0094	1.89368	5.39589	4.05226
1.63225	1.47107	1.76614	3.91038
2.39177	3.45225	14.2526	13.2277
4.95946	1.53124	5.81424	7.8684
4.5688	4.01238	36.777	40.9297
2.13002	3.54551	13.3878	13.0163
1.46323	4.38007	14.0361	15.9475
2.18209	1.72985	3.26482	3.91462
1.05122	1.31391	0.907392	3.90991
1.8103	2.9242	7.7399	7.09749
4.978	2.73327	18.5947	20.7105
1.14142	3.12912	5.58803	5.98353
2.14452	2.66852	7.63557	6.02592
1.42334	2.26436	3.64897	3.92203
4.40444	4.78757	50.4767	43.8708
4.01958	2.85038	16.3289	15.7993
4.36045	1.8701	7.62484	8.49608
1.95032	4.45817	19.3815	19.8912
3.66229	2.10813	8.13804	7.56778
4.65946	2.21094	11.3883	12.8655
3.66754	2.21624	9.00698	8.72747
3.56408	2.40507	10.308	10.0401
4.2289	3.45675	25.2658	24.5124
1.98502	2.75995	7.56024	6.20522
2.75338	3.50856	16.947	14.9315
2.79801	4.81652	32.4554	31.592
3.65644	3.41436	21.3131	19.8571
3.82214	3.75183	26.9006	25.2931
2.00964	4.71683	22.3557	22.8186
3.51068	3.87616	26.3733	24.1808
1.45506	4.37855	13.948	15.887
1.28495	4.3282	12.0357	14.7301
1.79022	2.84993	7.27016	6.20207
3.02567	4.44365	29.8724	26.8163
3.5058	1.03082	1.8626	3.91305
3.82491	2.57171	12.6483	12.2886
3.06976	1.70111	4.44162	3.95123
2.31364	2.18424	5.51905	4.02021
3.44226	1.91025	6.2805	4.72908
2.32752	3.88514	17.5661	16.1637
4.73497	1.53499	5.57823	6.75308
4.57971	4.63041	49.096	43.8198
2.00935	1.70981	2.93711	3.91284
3.48216	3.09711	16.7006	15.0315
2.28783	1.89252	4.09709	3.92416
2.94786	4.58423	30.9749	27.2807
2.7938	3.46837	16.8042	14.7863
1.84193	2.06181	3.91508	3.92147
1.60873	1.10702	0.985748	3.90994
2.46385	4.08244	20.5316	19.3766
2.19919	3.74952	15.4591	14.3553
1.68212	2.93046	7.22267	6.5229
4.32916	3.19996	22.1647	21.392
3.13969	4.58013	32.9316	30.217
1.22995	2.72976	4.58255	4.0664
4.94954	1.08142	2.89418	4.20168
3.78422	2.17981	8.99052	8.90693
4.21342	1.93705	7.90471	8.47786
2.8603	2.45166	8.59612	7.25412
2.98232	2.30701	7.93641	6.30364
4.85972	2.5431	15.7148	18.4551
2.18191	3.82674	15.9759	14.8334
1.14548	4.98083	14.2089	20.1152
3.91161	1.88621	6.95837	6.41319
2.63207	4.07588	21.863	20.1318
2.20626	1.43067	2.25791	3.91118
2.80913	3.17582	14.1662	12.8744
2.60335	3.08783	12.411	11.7427
1.08227	4.59221	11.4117	15.8069
