X0	X1	Y_true	Y_pred	
1.52513	3.51013	5.3534	4.06436
1.01428	2.54118	2.57746	3.24878
4.46946	2.36196	10.5567	12.0762
4.84537	4.62387	22.4043	19.7591
4.80194	3.35143	16.0934	17.6595
2.1847	3.82622	8.35914	7.47656
2.79543	2.54578	7.11655	6.03283
2.59279	3.90531	10.1257	9.61445
2.62519	1.08532	2.84917	3.4472
4.59049	1.67888	7.70689	10.9441
4.18072	2.86982	11.9979	12.3326
1.81172	4.33056	7.84577	7.34128
2.97188	4.70772	13.9908	12.6015
3.63376	2.2363	8.12618	9.19293
1.48441	3.24724	4.82022	3.73881
4.34731	4.15013	18.0419	18.0613
1.54796	3.57512	5.53414	4.19582
1.91551	2.2286	4.26889	3.49622
3.26665	2.4667	8.05784	8.23618
3.00781	2.85633	8.59131	8.2875
1.94481	3.87806	7.5421	6.37936
4.71165	4.63992	21.8617	19.6395
3.59161	1.80519	6.48353	7.54028
4.2817	2.014	8.62333	10.7368
3.38627	3.81089	12.9047	11.7639
2.31166	3.6647	8.47154	7.56055
4.58183	4.48741	20.5606	19.3142
3.17577	4.16768	13.2356	11.8944
1.81794	4.38522	7.97205	7.58047
4.86785	1.18954	5.79052	10.782
1.49165	3.3182	4.94959	3.80795
3.61109	2.04412	7.38148	8.49827
2.75543	4.65458	12.8254	11.5969
2.0417	2.51957	5.14422	3.80631
2.43376	2.7879	6.78506	5.18538
4.25652	2.68728	11.4384	12.1228
1.81505	2.16486	3.92935	3.41268
4.44519	1.68933	7.50939	10.5762
1.14386	2.01808	2.30841	3.2177
4.76943	4.11302	19.6168	19.1844
2.23097	4.06346	9.06546	8.56534
3.00646	2.68199	8.06328	7.6493
4.18387	1.1115	4.65036	8.14248
3.45542	3.76673	13.0156	11.9051
1.31776	3.86749	5.09641	4.1386
4.73178	1.35222	6.39839	10.7189
2.2163	3.21646	7.12862	5.50179
2.59784	1.05826	2.74919	3.42225
4.21154	4.86351	20.4829	19.1036
2.37047	1.88187	4.46091	3.67684
2.75691	4.7394	13.0661	11.8056
4.35406	3.46117	15.0701	15.6277
3.91593	3.95172	15.4747	15.0017
4.49085	2.96515	13.316	14.3369
3.68423	2.52469	9.30152	10.0626
4.26146	3.55935	15.168	15.4726
2.7057	3.6834	9.96618	9.46878
1.22425	4.31089	5.27762	4.6534
1.16339	4.36659	5.08004	4.58901
4.71817	4.77756	22.5414	19.7405
3.99171	4.73612	18.9052	18.2434
4.10858	1.96306	8.06539	10.1703
4.31077	1.70034	7.32978	10.23
4.20157	3.71882	15.6249	15.785
1.45798	4.59453	6.69876	6.41955
1.92051	4.42491	8.49808	8.26496
4.51034	1.49234	6.73095	10.3857
3.05717	4.84942	14.8255	13.548
3.21252	1.24397	3.99628	4.31682
1.28067	4.27095	5.46967	4.74016
1.59092	1.26896	2.01882	3.21079
1.29144	3.90158	5.03866	4.13315
2.1267	3.14375	6.68581	4.96219
1.80392	1.6335	2.94671	3.2811
2.72341	3.79127	10.3252	9.79132
2.78594	3.0059	8.37428	7.66602
3.01291	4.39782	13.2502	11.8796
1.89923	2.26654	4.30468	3.50291
1.12308	2.07593	2.33143	3.21976
2.86662	4.38787	12.5784	11.3634
4.62826	4.43022	20.5042	19.3261
1.07718	3.15138	3.39461	3.38595
3.66481	4.85714	17.8005	17.1964
4.69079	4.77626	22.4044	19.7143
4.40022	1.17171	5.15577	9.31872
1.68912	3.34649	5.65262	4.1618
2.5877	2.77588	7.18317	5.80077
1.68867	4.9804	8.41028	8.97966
3.18694	2.52569	8.04921	8.03532
2.35195	1.40492	3.30431	3.41887
4.75811	4.33348	20.6192	19.4267
3.85296	3.83072	14.7596	14.0905
2.64741	4.67247	12.3699	11.2945
1.32468	4.89538	6.48483	6.81306
3.4455	2.22835	7.67779	8.3085
4.73747	2.39093	11.327	13.4533
1.25414	3.0892	3.8743	3.45427
2.53727	4.32017	10.9614	10.3282
4.72419	4.45453	21.0441	19.4979
2.61939	3.52862	9.24283	8.65647
1.94317	1.97193	3.83178	3.41017
3.08565	2.31501	7.1433	6.70395
4.0033	4.91595	19.68	18.6793
1.31406	2.76663	3.63553	3.37357
1.87516	4.69389	8.80179	8.93031
3.23792	1.1717	3.79387	4.26162
3.27233	1.34676	4.40703	4.65879
4.54802	2.68521	12.2124	13.5301
2.16152	4.28634	9.265	8.95227
3.04525	2.32501	7.08023	6.52664
3.24335	1.70508	5.53016	5.43308
4.91419	2.87819	14.144	16.5709
3.73576	3.00161	11.2133	11.1055
2.67878	1.84857	4.95189	4.07645
1.84714	1.09698	2.02628	3.22532
2.91435	4.34825	12.6723	11.4266
4.53126	3.75838	17.0302	17.7048
2.88096	2.13316	6.14553	5.16719
3.0147	1.80638	5.44568	4.84377
1.52762	4.52405	6.91105	6.52898
2.33059	4.61529	10.7563	10.32
3.34816	2.86926	9.60676	9.75231
1.99144	2.86837	5.71219	4.10762
3.41265	3.94806	13.4734	12.2318
2.1682	3.71324	8.05103	6.96138
3.69737	2.84282	10.5109	10.7046
4.79212	4.1341	19.8111	19.2548
1.55914	2.26507	3.53156	3.33527
2.75989	1.29507	3.57424	3.66088
2.37792	2.87195	6.82926	5.19372
2.50527	1.65166	4.13784	3.65248
3.92847	2.1754	8.54599	10.0719
1.72743	1.6492	2.84887	3.2668
3.41866	2.99925	10.2534	10.2429
1.95881	4.92561	9.64832	9.85157
1.62083	2.85941	4.63462	3.60502
3.10447	4.42178	13.7273	12.3116
3.2429	2.62365	8.50824	8.65075
2.46531	1.54248	3.80268	3.55119
3.03936	4.89838	14.8879	13.6391
4.56459	3.57364	16.3122	17.265
3.80614	3.92241	14.9292	14.1905
2.08519	4.68774	9.77482	9.72668
4.52682	4.75159	21.5096	19.5083
4.4399	3.03707	13.4843	14.3289
2.68677	2.70753	7.27451	6.04743
1.98287	1.50124	2.97677	3.30337
3.37411	1.9928	6.72393	7.06055
3.14288	1.97613	6.21075	5.81506
3.4529	3.78692	13.0759	11.9483
2.4523	3.96314	9.71883	9.23595
2.94795	1.36766	4.0318	3.96784
2.64156	2.38905	6.31083	4.94108
1.19217	1.99961	2.38387	3.22159
2.91659	3.45331	10.0719	9.65558
4.57663	4.05793	18.5717	18.6241
3.34917	4.14532	13.8834	12.5509
3.49736	4.07063	14.2365	13.0212
3.56226	3.99187	14.2201	13.0757
3.80233	2.5729	9.78302	10.4884
1.20522	2.91369	3.51164	3.37053
4.65568	3.41689	15.9079	17.1794
4.71119	3.58129	16.8721	17.9475
2.44477	4.94961	12.1007	11.2608
4.08602	1.24811	5.09982	8.12424
3.96475	2.15064	8.52674	10.1286
4.7077	1.96912	9.27002	11.9479
1.83382	2.61432	4.7942	3.64574
3.37199	3.57343	12.0496	11.194
4.02449	2.38615	9.60303	10.736
4.90677	1.82061	8.93334	12.3402
2.31784	1.2064	2.79624	3.34505
1.46017	3.4969	5.10607	3.93931
2.1983	2.41904	5.31779	3.93005
2.91543	2.69801	7.86586	7.21408
3.23619	2.59404	8.39478	8.52117
3.19161	1.6067	5.12795	4.97549
2.56623	1.55345	3.98652	3.64579
