X0	X1	X2	Y_true	Y_pred	
4.77258	1.08837	7.61114	5.24828	5.44334
3.69848	1.85067	6.43747	7.14633	7.06691
4.48148	1.74662	3.00259	9.62315	8.96871
3.79293	1.49166	4.76179	5.95762	5.23919
1.51842	1.62488	7.46038	2.52794	3.20158
1.87487	1.96044	5.79926	3.9055	4.567
4.04679	1.0598	3.17053	4.55055	4.16741
2.08777	1.92846	6.43224	4.22031	4.75838
2.91245	1.57347	8.1045	4.67154	4.79437
4.46966	1.74597	7.16201	8.04665	7.83468
3.60821	1.87121	5.45361	7.18807	6.85496
1.36512	1.25882	7.60289	1.7425	1.90445
2.58655	1.02138	8.94427	2.65923	2.81488
4.5241	1.67055	3.40144	8.67622	7.79272
3.08554	1.6295	3.98285	5.51014	4.83095
1.84775	1.88024	6.05996	3.65458	4.28114
1.7446	1.41229	6.78595	2.51905	2.8214
1.97303	1.66829	6.20191	3.41756	3.68864
4.56156	1.89263	9.83876	8.79764	8.18487
4.35387	1.6004	5.18133	7.32617	6.93904
2.34801	1.39625	7.35068	3.3392	3.41614
1.22593	1.96263	8.04041	2.48109	3.86088
2.83542	1.58903	5.2252	4.72959	4.54214
1.01039	1.9259	8.51132	1.99772	3.50325
2.39457	1.92974	7.5617	4.77914	5.12712
1.79322	1.78922	3.75197	3.65023	3.64124
3.34806	1.15445	3.45554	4.1008	3.54936
1.10147	1.17532	3.03902	1.40381	1.6954
1.93674	1.28119	3.84974	2.63132	2.30165
4.26105	1.53523	3.05818	7.56388	6.45684
3.18642	1.15891	5.1597	3.78959	3.50833
1.82615	1.87885	4.32636	3.809	4.06828
4.41912	1.17472	4.07062	5.42193	5.00259
1.84619	1.40314	5.80373	2.66966	2.83826
1.84829	1.04941	7.72041	1.95778	1.87968
1.39699	1.0367	7.94	1.46076	1.72563
3.72319	1.66019	3.06211	7.3562	5.88816
1.12534	1.36657	8.11001	1.56018	1.95271
2.6231	1.55921	4.1738	4.40918	4.03129
4.58156	1.35862	3.28112	6.8384	5.87951
4.88592	1.24706	8.8538	6.15437	6.68741
3.64905	1.40514	4.10941	5.45629	4.83346
3.04144	1.96712	7.96258	6.17424	6.5127
2.92185	1.23971	4.88384	3.7449	3.42675
1.88336	1.73597	6.07509	3.41172	3.78919
3.50043	1.93857	3.49164	8.15886	7.15445
3.65817	1.97206	5.56471	7.71481	7.42745
3.55423	1.92147	7.02667	7.09994	7.20667
1.50785	1.5785	4.86953	2.51598	2.89569
2.88684	1.49597	5.02645	4.52361	4.27329
