X0	X1	X2	Y_true	Y_pred	
4.77258	1.08837	7.61114	5.24828	4.45184
3.69848	1.85067	6.43747	7.14633	7.9405
4.48148	1.74662	3.00259	9.62315	8.6513
3.79293	1.49166	4.76179	5.95762	6.97371
1.51842	1.62488	7.46038	2.52794	2.11706
1.87487	1.96044	5.79926	3.9055	3.92902
4.04679	1.0598	3.17053	4.55055	5.04412
2.08777	1.92846	6.43224	4.22031	3.9284
2.91245	1.57347	8.1045	4.67154	3.58913
4.46966	1.74597	7.16201	8.04665	8.3467
3.60821	1.87121	5.45361	7.18807	8.17474
1.36512	1.25882	7.60289	1.7425	1.49743
2.58655	1.02138	8.94427	2.65923	1.76033
4.5241	1.67055	3.40144	8.67622	8.61622
3.08554	1.6295	3.98285	5.51014	5.91127
1.84775	1.88024	6.05996	3.65458	3.35199
1.7446	1.41229	6.78595	2.51905	2.05965
1.97303	1.66829	6.20191	3.41756	2.71199
4.56156	1.89263	9.83876	8.79764	8.21034
4.35387	1.6004	5.18133	7.32617	8.33765
2.34801	1.39625	7.35068	3.3392	2.29904
1.22593	1.96263	8.04041	2.48109	2.31572
2.83542	1.58903	5.2252	4.72959	4.25451
1.01039	1.9259	8.51132	1.99772	2.09231
2.39457	1.92974	7.5617	4.77914	4.02131
1.79322	1.78922	3.75197	3.65023	4.22728
3.34806	1.15445	3.45554	4.1008	4.24124
1.10147	1.17532	3.03902	1.40381	1.86652
1.93674	1.28119	3.84974	2.63132	4.17854
4.26105	1.53523	3.05818	7.56388	8.46761
3.18642	1.15891	5.1597	3.78959	4.19607
1.82615	1.87885	4.32636	3.809	4.2368
4.41912	1.17472	4.07062	5.42193	7.16664
1.84619	1.40314	5.80373	2.66966	2.21441
1.84829	1.04941	7.72041	1.95778	1.48031
1.39699	1.0367	7.94	1.46076	1.12501
3.72319	1.66019	3.06211	7.3562	8.31891
1.12534	1.36657	8.11001	1.56018	1.42263
2.6231	1.55921	4.1738	4.40918	4.24661
4.58156	1.35862	3.28112	6.8384	8.39776
4.88592	1.24706	8.8538	6.15437	5.10895
3.64905	1.40514	4.10941	5.45629	6.02082
3.04144	1.96712	7.96258	6.17424	5.14288
2.92185	1.23971	4.88384	3.7449	4.1949
1.88336	1.73597	6.07509	3.41172	2.82607
3.50043	1.93857	3.49164	8.15886	8.4974
3.65817	1.97206	5.56471	7.71481	8.3865
3.55423	1.92147	7.02667	7.09994	7.7274
1.50785	1.5785	4.86953	2.51598	2.38214
2.88684	1.49597	5.02645	4.52361	4.23895
1.33385	1.73007	7.27442	2.37583	2.16785
1.59286	1.43032	6.30015	2.33939	2.05811
4.00934	1.3159	9.68743	5.32526	4.21086
2.6414	1.87602	3.62602	5.79057	6.90073
3.0114	1.40344	9.43565	4.27387	2.45026
4.50056	1.06593	9.83051	4.82573	4.20106
4.95061	1.86469	5.05607	9.93145	8.68242
2.42523	1.96886	3.76695	5.60087	6.75384
4.56152	1.65002	3.26741	8.72017	8.61991
3.15718	1.18684	4.38658	3.89225	4.21288
2.40626	1.50247	8.67372	3.67083	2.30531
1.56456	1.20834	4.66298	1.95739	1.96691
4.1643	1.22772	8.00893	5.17375	4.2392
4.13108	1.91418	8.03622	8.14198	8.22714
2.34293	1.98731	5.73929	4.96318	4.55469
4.54565	1.1358	7.39198	5.225	4.35382
2.55628	1.12282	8.5304	2.89543	1.93522
1.57448	1.3031	8.07986	2.07892	1.64351
3.34011	1.49772	8.40089	5.08399	4.21385
4.34808	1.13688	3.70735	5.19346	6.86244
3.65683	1.22357	4.15202	4.68233	4.38761
2.79758	1.46417	7.12226	4.18554	4.1899
4.45535	1.70211	4.26316	8.27138	8.57497
4.70684	1.31934	7.33752	6.31282	6.75896
1.02888	1.03842	5.75911	1.08622	1.19703
4.44964	1.35001	3.72236	6.44593	8.20266
3.07326	1.87177	5.39515	6.13338	7.0274
4.72479	1.06538	7.3102	5.08802	4.39739
3.90837	1.16528	4.4413	4.71971	4.47515
2.47388	1.22975	5.63881	3.11729	4.17868
2.99883	1.01863	4.03971	3.1567	4.18426
3.09791	1.39212	5.13601	4.48038	4.23448
2.36255	1.55345	3.0841	4.24842	4.24262
3.42783	1.80679	6.88978	6.41799	6.4749
1.61797	1.2573	8.14055	2.05898	1.5908
2.51559	1.62504	7.71437	4.18177	2.84672
4.57855	1.7827	9.8704	8.29864	7.88159
2.45279	1.5172	3.50798	4.12738	4.23462
3.91912	1.52934	4.12688	6.45313	7.92852
2.49525	1.48482	7.81913	3.77365	2.4719
1.46991	1.03694	6.39138	1.54467	1.39907
1.61931	1.20482	6.63471	1.98396	1.73701
3.97554	1.71399	5.13567	7.22849	8.25071
3.29164	1.04922	7.11538	3.49182	4.17924
4.1962	1.94149	6.64827	8.51818	8.49952
4.79355	1.10691	4.80092	5.45296	7.35872
2.45836	1.2316	9.9277	3.05129	1.84577
2.32445	1.09896	6.69066	2.58964	1.9989
3.18286	1.61396	8.20212	5.23943	4.22771
4.69252	1.03558	5.95468	4.93466	4.93713
3.63594	1.83921	3.80347	7.63988	8.42215
4.87552	1.91778	8.65041	9.58876	8.56058
3.32123	1.05131	7.08163	3.53076	4.17962
3.73156	1.75956	8.62252	6.70705	5.47933
1.51003	1.45965	3.32774	2.45264	4.17991
2.2341	1.13425	8.93011	2.55473	1.70097
4.64255	1.18823	8.11028	5.57659	4.43302
4.16671	1.90835	8.34641	8.16792	8.18012
3.68002	1.18655	7.00296	4.43059	4.20784
4.66512	1.05927	7.2431	4.99535	4.33109
4.65442	1.263	7.49558	5.9638	5.64613
4.03902	1.88516	5.53569	8.09823	8.48281
3.26545	1.94783	7.55539	6.58308	6.54614
2.95956	1.36496	4.80137	4.21354	4.22383
3.90338	1.07194	7.60758	4.22636	4.19457
4.75677	1.47248	4.27145	7.46159	8.50269
3.58245	1.12062	5.5831	4.09798	4.2137
3.02453	1.39853	7.3206	4.30928	4.19089
4.89719	1.92005	9.79256	9.58899	8.48207
1.92762	1.93609	9.41554	3.81353	2.57074
3.16778	1.12595	9.48737	3.59214	2.14568
1.89359	1.50153	8.60209	2.88763	2.03574
2.42602	1.48255	6.16844	3.7053	4.18886
4.68735	1.89802	6.42089	9.31286	8.61975
1.95266	1.21046	3.85516	2.48952	4.17784
1.9513	1.64371	5.28709	3.37461	3.08636
2.64008	1.47079	8.12135	3.9483	2.5092
2.89582	1.11273	6.96514	3.26419	4.17797
4.00485	1.34153	5.70058	5.52786	5.2647
3.26403	1.46846	5.5717	4.96878	4.27555
3.21121	1.88071	5.5218	6.42342	7.46582
4.7321	1.90629	9.01692	9.22936	8.47097
2.15411	1.73405	4.61698	4.0304	4.23088
4.5315	1.84839	9.46181	8.54053	8.159
3.29374	1.38106	6.74517	4.64732	4.21859
3.3121	1.37232	3.38003	4.97363	4.78819
4.19379	1.83629	4.80422	8.33381	8.55497
3.40666	1.71731	8.54441	5.97217	4.30497
3.70621	1.68575	8.37652	6.37824	4.82747
2.38622	1.34675	9.55978	3.246	1.99748
2.22436	1.95776	9.72738	4.44574	2.8865
3.42805	1.84231	3.66135	7.30812	8.31191
3.01107	1.70316	6.486	5.31483	4.32441
4.03353	1.67144	3.99854	7.42129	8.40484
3.92459	1.36415	7.28187	5.45022	4.2961
3.77416	1.54166	5.72045	6.04204	6.45293
4.45133	1.85645	7.98562	8.49643	8.38214
3.04277	1.19297	8.9084	3.66291	2.23032
3.60359	1.99114	4.1299	8.19	8.52794
1.92876	1.36513	6.17024	2.69991	2.16811
2.21668	1.07558	8.06515	2.40572	1.72688
1.75743	1.58717	5.96014	2.89384	2.40243
3.74108	1.62306	8.04979	6.19933	4.69868
