X0	X1	Y_true	Y_pred	
1.52513	3.51013	5.3534	4.07937
1.01428	2.54118	2.57746	3.19108
4.46946	2.36196	10.5567	9.9536
4.84537	4.62387	22.4043	20.9621
4.80194	3.35143	16.0934	14.3222
2.1847	3.82622	8.35914	7.44776
2.79543	2.54578	7.11655	6.13605
2.59279	3.90531	10.1257	10.0566
2.62519	1.08532	2.84917	3.78572
4.59049	1.67888	7.70689	8.91112
4.18072	2.86982	11.9979	10.9294
1.81172	4.33056	7.84577	8.10495
2.97188	4.70772	13.9908	15.4025
3.63376	2.2363	8.12618	7.97092
1.48441	3.24724	4.82022	3.75103
4.34731	4.15013	18.0419	17.3533
1.54796	3.57512	5.53414	4.21421
1.91551	2.2286	4.26889	3.61964
3.26665	2.4667	8.05784	7.43789
3.00781	2.85633	8.59131	7.5121
1.94481	3.87806	7.5421	6.43726
4.71165	4.63992	21.8617	20.8927
3.59161	1.80519	6.48353	7.18446
4.2817	2.014	8.62333	8.90825
3.38627	3.81089	12.9047	12.7946
2.31166	3.6647	8.47154	7.3689
4.58183	4.48741	20.5606	20.4192
3.17577	4.16768	13.2356	13.7224
1.81794	4.38522	7.97205	8.54931
4.86785	1.18954	5.79052	8.75125
1.49165	3.3182	4.94959	3.82055
3.61109	2.04412	7.38148	7.59868
2.75543	4.65458	12.8254	14.5234
2.0417	2.51957	5.14422	4.02762
2.43376	2.7879	6.78506	5.42325
4.25652	2.68728	11.4384	10.4554
1.81505	2.16486	3.92935	3.48716
4.44519	1.68933	7.50939	8.71513
1.14386	2.01808	2.30841	3.16386
4.76943	4.11302	19.6168	19.0657
2.23097	4.06346	9.06546	9.03365
3.00646	2.68199	8.06328	7.09956
4.18387	1.1115	4.65036	7.62886
3.45542	3.76673	13.0156	12.8
1.31776	3.86749	5.09641	4.09518
4.73178	1.35222	6.39839	8.73793
2.2163	3.21646	7.12862	5.5734
2.59784	1.05826	2.74919	3.7295
4.21154	4.86351	20.4829	20.7904
2.37047	1.88187	4.46091	4.02593
2.75691	4.7394	13.0661	14.8818
4.35406	3.46117	15.0701	13.8018
3.91593	3.95172	15.4747	14.5805
4.49085	2.96515	13.316	12.1763
3.68423	2.52469	9.30152	8.65285
4.26146	3.55935	15.168	13.945
2.7057	3.6834	9.96618	9.35889
1.22425	4.31089	5.27762	4.68728
1.16339	4.36659	5.08004	4.61526
4.71817	4.77756	22.5414	21.0291
