X0	X1	X2	X3	Y_true	Y_pred	
2.82761	3.64645	3.95234	2.86147	1.364	2.00538
4.04503	4.52357	2.95661	4.16992	1.30427	2.23794
4.49515	1.50825	2.77725	3.85702	3.17608	2.84562
3.44137	2.1893	3.59992	2.76911	1.50265	2.53996
4.04419	2.66698	4.11823	4.37483	1.40091	1.52832
2.57288	4.78998	1.83166	1.64453	2.22498	2.6487
4.25193	2.09112	1.11059	3.96	3.57606	2.83243
3.8804	1.79166	2.26501	3.69517	2.53144	2.84298
2.13078	2.65506	4.10795	2.28961	1.89242	1.24792
4.83433	3.19928	3.15389	3.23501	1.63706	2.75646
3.16061	3.9129	4.29497	4.68674	0.848195	1.24262
4.75938	3.37951	3.73195	1.52902	2.59941	2.08867
2.9265	1.51259	1.75943	2.72935	1.71461	2.78001
1.68919	2.13885	1.78552	4.02582	2.28498	1.22787
3.60571	3.36506	3.22753	4.13121	0.935172	1.30193
1.15152	3.74849	3.68198	2.28187	2.95036	2.69421
3.6659	3.84463	2.65666	3.29849	0.666253	1.5396
1.29639	2.30604	3.39845	2.96709	1.09794	1.36033
4.93154	4.01459	1.11528	2.73725	1.86322	1.20696
1.02559	4.00715	3.89112	2.30338	3.37796	2.69562
2.91704	1.59934	1.33331	3.50301	2.5385	2.76556
2.82147	1.24868	2.04694	3.22011	1.96214	2.8187
3.67328	3.82202	3.92787	1.33481	2.59733	1.20175
4.59692	3.23681	3.36846	1.10981	2.63656	1.65633
3.96094	1.93746	4.89834	3.17785	2.65604	2.30997
2.77926	2.3508	4.73478	3.19754	1.59584	1.50341
3.96644	2.10822	1.1147	4.9902	4.29795	2.82863
2.89695	3.18741	4.20328	4.45821	0.386458	1.3728
4.55274	1.04944	4.52498	1.91626	4.3679	2.84562
1.86223	1.87833	1.08207	4.26339	3.18136	1.25936
3.02718	4.4427	2.1395	1.86831	1.44127	1.98382
2.05301	1.90994	3.43911	1.79901	1.64633	1.32293
1.47498	3.92609	2.08351	3.18384	2.68676	2.69545
2.22228	2.09071	2.47091	3.30182	0.841262	1.32962
3.37613	3.95498	1.84448	4.72328	2.93642	2.21774
2.91993	3.14162	1.12371	3.81056	2.69598	1.40129
3.56226	3.4642	1.7453	1.76086	0.0992812	1.20499
2.30904	3.469	1.02912	1.27304	1.18533	1.20279
2.96729	1.13925	4.92165	2.14519	3.32423	2.37404
2.97359	2.95744	1.50328	1.65658	0.154154	1.2052
4.52605	4.99498	4.76454	3.32519	1.51381	2.05566
4.83082	3.4318	2.84518	3.81104	1.70004	2.63748
3.27245	2.36768	2.23676	4.92444	2.83588	1.51365
3.17067	1.42255	4.78231	2.25048	3.0767	2.45055
4.84968	1.49167	4.87401	3.59782	3.59234	2.84489
2.34515	4.98041	4.76949	3.97477	2.75248	2.69091
2.90517	3.70855	2.63136	3.70301	1.33935	2.32799
4.53127	2.36038	3.67468	4.25768	2.2478	2.74767
2.0316	2.20378	4.52264	4.22043	0.347823	1.49891
2.62326	2.58088	2.19214	2.89439	0.703525	1.20024
4.11108	4.88345	2.78743	4.12963	1.54856	2.60435
4.56426	3.52409	2.26477	4.99673	2.92328	1.8162
2.896	2.04009	3.59181	3.67006	0.859478	1.51379
1.87131	4.19336	2.5471	3.02785	2.3713	2.69526
4.07945	4.02937	4.63547	1.38202	3.25383	1.2016
1.11572	3.14165	4.38232	4.98427	2.11346	1.55731
2.00677	1.53723	4.71427	1.71303	3.03775	1.5092
4.33393	3.2665	4.46538	4.30576	1.0793	1.51342
3.20696	1.12266	2.42721	1.60578	2.24033	2.83902
1.02553	4.37553	3.41506	2.12028	3.59151	2.69593
3.67654	2.97666	3.51346	3.52097	0.699917	1.49688
2.74701	1.78488	1.86556	4.74923	3.03994	1.52721
3.73617	1.35162	1.29839	3.48622	3.23615	2.84433
2.30946	2.54671	1.94878	2.7438	0.829663	1.32283
3.62172	1.86246	3.00155	3.30963	1.78603	2.8169
4.61959	1.48549	1.90607	2.66244	3.22408	2.84562
3.01157	2.63224	2.34474	4.36463	2.0552	1.40495
1.8439	3.55386	2.82489	1.1403	2.40037	2.67972
2.04113	3.00828	2.64464	4.59042	2.17289	1.44679
4.22034	2.0652	1.98013	3.86319	2.86191	2.84188
4.21818	3.01695	3.81925	3.34199	1.29256	2.27046
3.38792	2.67088	3.88385	3.06161	1.09097	1.51873
3.88723	1.71575	2.28723	4.27089	2.94112	2.83777
2.42778	2.79537	2.0569	3.75858	1.74093	1.37785
1.18475	1.96485	1.73772	3.46078	1.89142	1.4483
4.87273	2.71741	4.14377	4.94849	2.30065	1.92193
3.14274	1.0508	4.49624	4.0396	2.1412	1.54097
3.58627	2.20807	2.80578	1.33167	2.01803	2.47082
4.87918	3.50448	1.44639	4.77625	3.60246	2.3974
4.34878	2.31882	3.38162	3.08895	2.05095	2.84113
3.38293	1.0185	3.9387	3.61829	2.38605	2.62527
2.7825	3.30568	1.94093	2.60543	0.845746	1.44172
2.68582	1.8244	4.07662	3.2046	1.22576	1.51443
2.00087	1.14059	3.72343	3.73144	0.860318	1.51534
2.85709	4.52687	1.89839	1.53112	1.70969	1.72897
4.75713	2.00071	4.83505	2.98825	3.31791	2.84447
2.05454	3.95865	3.28469	1.21495	2.81238	2.69352
3.53764	1.82167	4.88813	2.60181	2.85864	2.20295
3.03447	4.52522	2.35791	2.93568	1.5988	2.68833
1.30809	4.47597	1.37961	2.09126	3.24683	2.69593
3.07086	1.48487	3.32749	3.18122	1.59272	2.47797
2.73441	4.53636	4.09885	2.00299	2.764	2.69187
2.40195	1.37283	2.89511	1.70012	1.57706	2.71071
3.72034	2.42898	1.4352	1.50202	1.29309	1.3687
4.09105	1.04215	3.71456	2.77588	3.19013	2.84562
3.91748	1.59044	4.21892	3.10413	2.58029	2.82485
4.55407	2.55404	1.8371	1.90207	2.00108	2.581
2.6992	4.94314	1.10226	1.0664	2.24423	1.24355
1.5618	2.34919	2.94514	4.87528	2.08456	1.28205
4.48853	2.38298	1.43994	3.78721	3.15326	2.82271
2.91409	2.0609	2.65515	3.63995	1.30298	1.60193
4.59542	3.82951	4.09315	3.35344	1.06479	1.5391
3.18496	3.58573	3.54208	1.86748	1.72189	1.58161
4.5918	4.48538	2.61019	3.50255	0.898675	1.20148
2.31495	3.4041	1.87201	4.75347	3.08043	2.28861
2.14939	4.41902	3.01515	2.31214	2.37601	2.69566
4.30241	1.52005	2.52662	3.72426	3.02917	2.84562
1.74052	2.6239	3.5777	1.31383	2.43011	2.21562
4.88597	3.63117	3.80953	2.36475	1.91361	2.23568
3.16566	4.09482	1.57726	2.35788	1.21355	1.21013
1.03233	2.23519	1.11679	1.28596	1.2147	1.63498
1.86615	2.57735	2.66825	2.19097	0.856503	2.03161
1.02306	2.93728	2.28782	2.3199	1.91449	2.68553
2.4831	1.67827	3.35417	1.56485	1.96199	2.48567
1.85342	2.00649	1.42027	2.50983	1.10026	1.20186
2.37131	1.29966	3.6546	1.93665	2.02479	2.30482
2.9518	1.25846	3.49903	1.39743	2.69891	2.83719
2.21735	1.44591	3.5584	1.39976	2.29234	2.38845
3.08525	4.11486	4.13758	2.03132	2.34445	2.59969
4.20496	1.61744	1.543	2.93626	2.93877	2.84336
3.2836	2.94791	2.34504	3.4417	1.14688	1.23219
1.5996	3.16899	3.02143	2.3251	1.71694	2.64945
4.51884	1.71551	2.0798	3.01223	2.95434	2.84562
3.06141	3.98929	2.62036	3.89692	1.57815	2.49651
4.37324	2.47109	4.43101	2.76914	2.52586	2.82484
4.46746	1.24392	4.93228	3.05715	3.72925	2.84505
4.13774	3.85344	2.98437	2.95744	0.285575	1.20398
1.46483	1.20286	2.63368	2.54899	0.275319	1.46127
1.16609	3.81593	3.58113	2.46978	2.87345	2.69454
4.82537	3.11387	2.2135	1.79204	1.76263	1.93096
1.42963	2.02677	3.41708	2.16804	1.38445	1.2485
3.98768	1.37616	2.04687	1.62366	2.64559	2.8417
3.39962	2.47216	3.76307	1.95239	2.0344	2.4719
1.36963	1.50999	3.53572	4.95327	1.42448	1.50921
4.72319	2.08923	1.32361	3.84483	3.64613	2.84336
2.30999	3.36211	1.04037	3.2333	2.43226	2.57437
3.7704	1.46469	3.49242	1.64965	2.95162	2.84483
1.18223	2.44786	4.82612	2.51879	2.63165	1.28679
4.72199	4.81132	2.07759	2.142	0.110124	1.20449
3.1792	3.38274	4.05843	2.05814	2.01062	1.37047
3.82874	2.56517	1.98353	3.63416	2.07874	2.63819
1.93109	1.73591	2.14985	3.7119	1.57419	1.42434
4.79248	2.90534	1.92716	3.413	2.40188	2.74301
1.81902	4.06984	4.48446	2.15609	3.23844	2.68943
3.81557	2.63888	4.5212	3.47707	1.57315	1.54035
3.35418	4.77295	4.73264	2.48291	2.65973	2.66296
3.93176	3.64668	1.85182	4.6619	2.8245	1.2062
2.70437	4.75003	2.79771	3.64116	2.21272	2.69429
4.10393	1.42473	4.11047	2.59465	3.07828	2.84549
2.94215	1.88932	4.74488	4.36556	1.11908	1.51394
3.82719	2.59609	1.78159	3.52896	2.13751	2.51625
4.30364	3.45698	2.47312	3.24374	1.14485	1.46213
4.45629	2.765	3.35459	2.07592	2.12025	2.74498
1.71377	4.11038	1.20422	1.02098	2.4036	2.54957
3.56916	3.71614	4.45784	3.69827	0.773661	1.24125
1.01079	2.93135	3.24847	3.98145	2.05567	2.40626
1.7417	4.02753	4.25483	3.24928	2.49723	2.67676
1.72748	1.16679	2.15498	4.9975	2.89729	1.51184
3.24028	2.39286	2.66263	1.32833	1.58066	1.4826
4.12021	4.96222	2.64509	2.03205	1.04154	1.20164
2.72971	1.90411	2.52259	4.02472	1.71406	1.52264
2.29012	1.21351	3.61189	3.46649	1.08639	1.51773
3.56269	1.32046	1.8443	2.03218	2.25009	2.83699
2.03757	4.85202	4.0412	1.70996	3.65456	2.69593
2.1594	4.08091	1.04709	3.46547	3.08881	2.6954
4.47862	1.03215	1.19732	3.7277	4.27563	2.84562
3.41993	2.2056	4.48873	3.13053	1.8219	1.55829
2.93598	2.14124	1.48122	3.99203	2.63359	1.94556
3.90412	2.08896	1.90302	3.6789	2.5394	2.82811
2.44425	1.26865	2.11374	3.48058	1.80285	2.1973
1.54664	4.36838	4.15159	3.81327	2.84195	2.69229
2.25908	4.20747	3.52892	3.56809	1.94878	2.67742
4.20332	1.1854	2.85177	3.77887	3.15712	2.84562
1.60564	4.12005	1.07949	2.94337	3.1299	2.69593
1.52076	1.19468	4.4311	2.20388	2.25096	1.55959
2.18034	1.08684	2.48113	3.29672	1.36416	1.7381
2.25697	2.47797	4.58992	1.13558	3.4614	1.21843
3.3668	4.62844	1.68865	4.87423	3.42631	2.67443
4.32636	2.74388	1.03322	3.51217	2.94099	2.39356
2.83146	2.82005	4.95483	1.44064	3.51421	1.2489
2.74991	3.12715	4.80253	4.16059	0.744582	1.40411
1.03829	1.41512	1.53159	1.07076	0.595291	1.20219
1.83692	1.41791	2.26686	1.63289	0.759923	1.73969
1.0306	4.69821	2.46949	1.55207	3.78061	2.69593
1.1371	4.23169	4.66625	4.48526	3.09988	2.68466
4.87424	2.87346	4.43786	1.46898	3.58013	2.81982
1.79354	2.44122	1.06176	2.49762	1.57517	1.50676
2.44962	3.10316	2.24194	1.81935	0.778269	1.2991
1.9672	4.50689	2.76075	4.56503	3.11536	2.69374
3.35875	3.2044	1.6265	1.17116	0.480787	1.20489
1.61032	3.06002	3.80716	4.16694	1.49368	1.5839
2.95909	4.12192	1.72515	3.35779	2.00441	2.65719
3.04536	3.92344	4.60553	2.31875	2.44956	2.22315
2.13685	4.22842	1.22093	1.6368	2.13251	2.53025
3.30768	4.79834	3.20005	1.58722	2.1962	2.55354
3.85116	3.43269	4.59852	4.99985	0.579817	1.5014
4.0682	4.27348	3.11959	3.2599	0.248656	1.71468
4.46488	3.49583	2.85168	4.9478	2.30928	1.53056
1.04017	4.78777	2.30808	3.27007	3.86909	2.69593
4.23687	2.64375	1.4205	3.26606	2.43806	2.54129
3.81521	3.49263	1.36497	3.13368	1.79788	1.20753
4.3488	3.25893	3.63287	4.96092	1.718	1.51353
3.81351	4.06542	3.25996	1.78039	1.50086	1.202
3.58111	1.08209	4.5753	3.38368	2.76859	2.62854
3.49664	3.19565	1.59711	2.22798	0.698994	1.20694
4.46522	3.07877	1.94049	1.03856	1.654	1.22485
