X0	X1	X2	Y_true	Y_pred	
4.33628	3.0443	4.57547	60.4005	73.4232
1.00631	1.04064	3.30067	3.45649	12.5262
1.0712	1.73994	2.06159	3.84244	12.5262
4.30679	1.50783	3.76943	24.4783	23.8925
4.25724	3.0135	4.29139	55.0551	38.6689
2.58424	4.5449	2.24644	26.3847	26.094
2.13434	3.29576	1.7885	12.5808	12.5262
4.50986	3.57854	1.94322	31.3611	37.6571
2.09199	4.05065	3.17233	26.882	24.5038
2.02089	3.20472	1.35559	8.77931	12.5262
1.70466	3.62995	4.12283	25.5114	26.8443
1.47939	3.73765	4.13008	22.8371	24.8141
2.24293	1.32299	4.09484	12.151	12.527
2.5511	1.25744	4.03541	12.945	12.5332
3.93202	3.78397	3.93595	58.5617	52.8031
2.6498	2.04699	2.65754	14.4148	12.5262
4.58709	4.5733	3.43223	72.0018	73.4232
4.37795	2.98966	4.46862	58.4879	73.4232
4.21589	1.13301	4.35306	20.7931	24.4108
4.8976	4.96959	3.56633	86.8011	73.4232
3.97344	4.22308	1.29281	21.6935	26.6513
1.51833	2.85504	4.52787	19.6278	16.6498
2.95942	3.19945	3.63197	34.3894	34.9939
2.10423	3.07411	1.08455	7.01556	12.5262
4.17442	3.68541	1.32681	20.4123	22.0576
2.96633	1.89947	4.09208	23.0566	15.1283
1.23377	4.46999	3.22692	17.7963	21.1372
2.67034	4.43761	1.86686	22.1221	20.6378
4.90575	2.59302	1.60287	20.3897	17.0833
2.62658	1.80093	3.28408	15.5346	12.5296
2.17845	3.58646	1.79972	14.0611	12.5322
2.53894	4.92173	1.0992	13.7356	14.4717
2.92727	2.99059	1.15327	10.096	12.5262
3.63446	3.61709	3.16416	41.5965	38.5596
3.07279	3.41248	1.14003	11.9541	12.5323
2.13558	4.39956	1.45171	13.6397	12.6363
1.50284	2.92327	3.51035	15.4217	12.5718
4.08054	4.63765	3.3516	63.4262	73.4232
3.31939	3.4016	3.5783	40.4034	38.4658
1.86602	4.61984	4.35683	37.5589	38.6636
1.29393	3.50078	1.30381	5.90595	12.5262
2.3157	1.1387	3.44238	9.07717	12.5262
3.19579	3.18718	1.12466	11.4553	12.527
3.15207	2.03719	3.96977	25.4913	18.6513
1.43459	4.69011	1.14487	7.70312	12.5269
2.14476	4.58683	4.37895	43.0785	38.6678
1.87509	4.29367	4.93463	39.7289	38.6676
3.34859	3.00375	2.04162	20.5353	12.826
3.31397	3.73599	3.26724	40.4514	38.513
2.11042	2.50014	4.62313	24.3932	22.318
3.82229	3.01083	2.28285	26.2716	19.3023
1.92409	4.43342	3.10233	26.4638	29.7295
2.73173	4.6879	3.39295	43.4503	38.6615
2.60415	1.10751	4.08943	11.7944	12.5303
1.01279	4.0686	2.26519	9.33398	12.5277
1.13878	4.73155	4.01634	21.6408	38.1582
4.54652	1.45883	2.87731	19.084	13.6175
3.0994	2.52695	3.68277	28.8436	22.8644
4.31731	2.66762	4.60801	53.0701	38.6689
2.36594	3.03662	4.58988	32.9758	37.6491
2.35484	3.03573	3.18182	22.7457	13.3919
1.82392	3.54114	4.38993	28.3535	35.9743
1.44218	2.0143	1.31026	3.80629	12.5262
4.37363	1.36912	2.84358	17.0274	12.7953
1.83907	3.55873	3.28552	21.503	14.5837
4.63585	1.20296	4.42387	24.6708	37.5214
4.4905	2.9867	3.38775	45.4358	38.6486
3.24694	1.7578	3.91938	22.3698	14.5059
1.54584	4.39213	3.13957	21.3163	23.2461
3.10702	1.79907	4.04903	22.6331	14.9126
4.95835	1.39653	1.59894	11.0718	12.5488
2.14767	1.24879	1.60612	4.30762	12.5262
4.78995	1.45325	2.41926	16.8404	12.8952
1.59297	2.97551	4.89333	23.1939	25.3163
2.39572	4.70969	1.75067	19.7529	18.8395
1.85323	4.76103	2.80936	24.7877	29.7697
4.99042	3.88269	1.29018	24.9988	38.2074
1.89162	1.35267	4.71237	12.0577	12.5453
4.75232	2.2939	2.172	23.6778	19.0008
3.57344	4.28046	2.30232	35.2163	38.3899
2.06373	3.8324	4.08922	32.3417	38.0497
1.9154	3.77524	2.17104	15.699	12.5708
4.43218	4.0741	1.22117	22.0508	34.0462
1.42859	3.01169	2.75386	11.8484	12.5262
2.6102	1.29847	4.20838	14.2633	12.5638
3.37883	2.18749	4.48917	33.1802	37.1309
4.35305	2.40311	3.9594	41.4187	38.6141
2.77005	1.1887	3.04088	10.0129	12.5262
3.20056	3.45287	3.77553	41.7238	38.5674
1.27794	3.61765	3.40816	15.7564	12.9334
4.81063	4.01899	2.4094	46.5831	38.6673
1.60224	4.83583	2.70018	20.9214	23.9968
1.09796	1.76745	2.88408	5.59683	12.5262
3.60222	2.88546	2.59228	26.9443	18.4195
4.46875	1.27132	4.5937	26.0977	37.9631
1.82228	3.02937	3.20483	17.6918	12.6085
4.21343	4.2605	3.84721	69.0623	73.4232
4.08532	3.90877	2.22797	35.5775	38.3964
3.31007	3.74178	1.94723	24.1175	18.8863
1.53362	3.83656	4.72266	27.7873	38.3598
1.08269	1.8396	3.69232	7.35402	12.5262
2.19141	1.93863	4.24637	18.04	12.7334
4.75638	3.7196	2.51534	44.501	38.6611
4.79283	3.65403	2.54413	44.5556	38.6607
4.21882	1.30126	4.87246	26.7488	38.1937
3.66103	3.9918	4.35202	63.6007	73.4232
3.22984	1.87891	2.79798	16.9797	12.54
2.05716	4.50716	1.10585	10.2533	12.5494
4.52771	4.77111	1.74955	37.7941	38.6659
4.39912	2.00884	3.69755	32.6759	37.0015
4.67254	1.31168	3.39201	20.7893	20.3659
2.75597	1.33611	2.51835	9.27322	12.5262
1.02922	1.33025	2.55679	3.50057	12.5262
1.96764	3.94088	4.8264	37.425	38.6552
4.76522	3.07378	1.20921	17.7116	17.1349
4.58825	3.13614	1.1612	16.7089	14.9615
1.90093	2.38509	4.8606	22.0374	20.4553
1.83059	1.41158	2.89998	7.49362	12.5262
3.31735	3.65014	2.5747	31.1765	27.3846
3.23618	1.87817	2.28104	13.8644	12.5262
