X0	X1	Y_true	Y_pred	
1.52513	3.51013	5.3534	5.07608
1.01428	2.54118	2.57746	4.93966
4.46946	2.36196	10.5567	10.7385
4.84537	4.62387	22.4043	18.8582
4.80194	3.35143	16.0934	17.5809
2.1847	3.82622	8.35914	6.89694
2.79543	2.54578	7.11655	5.22309
2.59279	3.90531	10.1257	9.86827
2.62519	1.08532	2.84917	4.94193
4.59049	1.67888	7.70689	8.39963
4.18072	2.86982	11.9979	11.1963
1.81172	4.33056	7.84577	7.73348
2.97188	4.70772	13.9908	15.3171
3.63376	2.2363	8.12618	6.17916
1.48441	3.24724	4.82022	5.00638
4.34731	4.15013	18.0419	18.2981
1.54796	3.57512	5.53414	5.10848
1.91551	2.2286	4.26889	4.9549
3.26665	2.4667	8.05784	5.77459
3.00781	2.85633	8.59131	6.18228
1.94481	3.87806	7.5421	6.07661
4.71165	4.63992	21.8617	18.8332
3.59161	1.80519	6.48353	5.26043
4.2817	2.014	8.62333	8.60217
3.38627	3.81089	12.9047	11.7892
2.31166	3.6647	8.47154	6.70681
4.58183	4.48741	20.5606	18.7439
3.17577	4.16768	13.2356	12.6906
1.81794	4.38522	7.97205	8.14934
4.86785	1.18954	5.79052	6.99485
1.49165	3.3182	4.94959	5.01973
3.61109	2.04412	7.38148	5.59671
2.75543	4.65458	12.8254	13.2195
2.0417	2.51957	5.14422	4.98376
2.43376	2.7879	6.78506	5.15033
4.25652	2.68728	11.4384	10.9458
1.81505	2.16486	3.92935	4.94879
4.44519	1.68933	7.50939	7.49416
1.14386	2.01808	2.30841	4.93562
4.76943	4.11302	19.6168	18.6492
2.23097	4.06346	9.06546	8.74239
3.00646	2.68199	8.06328	5.67738
4.18387	1.1115	4.65036	5.18181
3.45542	3.76673	13.0156	11.9139
1.31776	3.86749	5.09641	5.13784
4.73178	1.35222	6.39839	7.15901
2.2163	3.21646	7.12862	5.30721
2.59784	1.05826	2.74919	4.94097
4.21154	4.86351	20.4829	18.7479
2.37047	1.88187	4.46091	4.95994
2.75691	4.7394	13.0661	13.9059
4.35406	3.46117	15.0701	16.119
3.91593	3.95172	15.4747	16.4459
4.49085	2.96515	13.316	13.4328
3.68423	2.52469	9.30152	8.04995
4.26146	3.55935	15.168	16.1584
2.7057	3.6834	9.96618	9.30402
1.22425	4.31089	5.27762	5.44167
1.16339	4.36659	5.08004	5.43537
4.71817	4.77756	22.5414	18.8634
3.99171	4.73612	18.9052	18.5463
4.10858	1.96306	8.06539	7.12547
4.31077	1.70034	7.32978	6.77468
4.20157	3.71882	15.6249	16.7021
1.45798	4.59453	6.69876	7.18242
1.92051	4.42491	8.49808	9.09239
4.51034	1.49234	6.73095	6.71989
3.05717	4.84942	14.8255	16.695
3.21252	1.24397	3.99628	4.97292
1.28067	4.27095	5.46967	5.46463
1.59092	1.26896	2.01882	4.93398
1.29144	3.90158	5.03866	5.14188
2.1267	3.14375	6.68581	5.18014
1.80392	1.6335	2.94671	4.93804
2.72341	3.79127	10.3252	9.93338
2.78594	3.0059	8.37428	5.94838
3.01291	4.39782	13.2502	13.2035
1.89923	2.26654	4.30468	4.95588
1.12308	2.07593	2.33143	4.93589
2.86662	4.38787	12.5784	12.1318
4.62826	4.43022	20.5042	18.7392
1.07718	3.15138	3.39461	4.95942
3.66481	4.85714	17.8005	18.3397
4.69079	4.77626	22.4044	18.8581
4.40022	1.17171	5.15577	5.44517
1.68912	3.34649	5.65262	5.07562
2.5877	2.77588	7.18317	5.242
1.68867	4.9804	8.41028	10.4699
3.18694	2.52569	8.04921	5.72711
2.35195	1.40492	3.30431	4.9429
4.75811	4.33348	20.6192	18.7522
3.85296	3.83072	14.7596	15.2777
2.64741	4.67247	12.3699	12.566
1.32468	4.89538	6.48483	8.30299
3.4455	2.22835	7.67779	5.63689
4.73747	2.39093	11.327	11.4291
1.25414	3.0892	3.8743	4.96615
2.53727	4.32017	10.9614	10.8211
4.72419	4.45453	21.0441	18.7841
2.61939	3.52862	9.24283	7.71336
1.94317	1.97193	3.83178	4.94681
3.08565	2.31501	7.1433	5.26848
4.0033	4.91595	19.68	18.6752
1.31406	2.76663	3.63553	4.95254
1.87516	4.69389	8.80179	10.1752
3.23792	1.1717	3.79387	4.96929
3.27233	1.34676	4.40703	4.98865
4.54802	2.68521	12.2124	11.91
2.16152	4.28634	9.265	9.65413
3.04525	2.32501	7.08023	5.24339
3.24335	1.70508	5.53016	5.04574
4.91419	2.87819	14.144	15.9405
3.73576	3.00161	11.2133	10.574
2.67878	1.84857	4.95189	4.97968
1.84714	1.09698	2.02628	4.93433
2.91435	4.34825	12.6723	12.1772
4.53126	3.75838	17.0302	17.9361
2.88096	2.13316	6.14553	5.06485
3.0147	1.80638	5.44568	5.01876
1.52762	4.52405	6.91105	7.17281
2.33059	4.61529	10.7563	10.992
3.34816	2.86926	9.60676	8.13374
1.99144	2.86837	5.71219	5.02854
3.41265	3.94806	13.4734	12.7959
2.1682	3.71324	8.05103	6.28369
3.69737	2.84282	10.5109	9.99495
4.79212	4.1341	19.8111	18.6743
1.55914	2.26507	3.53156	4.94457
2.75989	1.29507	3.57424	4.95098
2.37792	2.87195	6.82926	5.16627
2.50527	1.65166	4.13784	4.95519
3.92847	2.1754	8.54599	7.33422
1.72743	1.6492	2.84887	4.93739
3.41866	2.99925	10.2534	9.42413
1.95881	4.92561	9.64832	10.8806
1.62083	2.85941	4.63462	4.9764
3.10447	4.42178	13.7273	14.1175
3.2429	2.62365	8.50824	6.18179
2.46531	1.54248	3.80268	4.94946
3.03936	4.89838	14.8879	16.8444
4.56459	3.57364	16.3122	17.5429
3.80614	3.92241	14.9292	15.5985
2.08519	4.68774	9.77482	10.6791
4.52682	4.75159	21.5096	18.815
4.4399	3.03707	13.4843	13.604
2.68677	2.70753	7.27451	5.2667
1.98287	1.50124	2.97677	4.93857
3.37411	1.9928	6.72393	5.23792
3.14288	1.97613	6.21075	5.09989
3.4529	3.78692	13.0759	12.0107
2.4523	3.96314	9.71883	9.46808
2.94795	1.36766	4.0318	4.96321
2.64156	2.38905	6.31083	5.07071
1.19217	1.99961	2.38387	4.93583
2.91659	3.45331	10.0719	9.17648
4.57663	4.05793	18.5717	18.4558
3.34917	4.14532	13.8834	13.8395
3.49736	4.07063	14.2365	14.4188
3.56226	3.99187	14.2201	14.3022
3.80233	2.5729	9.78302	9.15072
1.20522	2.91369	3.51164	4.95415
4.65568	3.41689	15.9079	17.3222
4.71119	3.58129	16.8721	17.9381
2.44477	4.94961	12.1007	13.125
4.08602	1.24811	5.09982	5.20799
