X0	X1	X2	Y_true	Y_pred	
4.33628	3.0443	4.57547	60.4005	61.8773
1.00631	1.04064	3.30067	3.45649	15.4229
1.0712	1.73994	2.06159	3.84244	15.4103
4.30679	1.50783	3.76943	24.4783	23.5575
4.25724	3.0135	4.29139	55.0551	59.3186
2.58424	4.5449	2.24644	26.3847	22.9971
2.13434	3.29576	1.7885	12.5808	15.5266
4.50986	3.57854	1.94322	31.3611	23.8952
2.09199	4.05065	3.17233	26.882	26.8295
2.02089	3.20472	1.35559	8.77931	15.447
1.70466	3.62995	4.12283	25.5114	15.7365
1.47939	3.73765	4.13008	22.8371	15.4851
2.24293	1.32299	4.09484	12.151	15.9474
2.5511	1.25744	4.03541	12.945	16.0448
3.93202	3.78397	3.93595	58.5617	60.4047
2.6498	2.04699	2.65754	14.4148	15.564
4.58709	4.5733	3.43223	72.0018	62.2929
4.37795	2.98966	4.46862	58.4879	61.4068
4.21589	1.13301	4.35306	20.7931	27.3968
4.8976	4.96959	3.56633	86.8011	62.4742
3.97344	4.22308	1.29281	21.6935	18.2679
1.51833	2.85504	4.52787	19.6278	15.0134
2.95942	3.19945	3.63197	34.3894	31.2073
2.10423	3.07411	1.08455	7.01556	15.4281
4.17442	3.68541	1.32681	20.4123	16.7132
2.96633	1.89947	4.09208	23.0566	21.0614
1.23377	4.46999	3.22692	17.7963	15.0118
2.67034	4.43761	1.86686	22.1221	18.0245
4.90575	2.59302	1.60287	20.3897	16.2126
2.62658	1.80093	3.28408	15.5346	15.7683
2.17845	3.58646	1.79972	14.0611	15.614
2.53894	4.92173	1.0992	13.7356	16.2289
2.92727	2.99059	1.15327	10.096	15.4618
3.63446	3.61709	3.16416	41.5965	34.7918
3.07279	3.41248	1.14003	11.9541	15.5299
2.13558	4.39956	1.45171	13.6397	15.7964
1.50284	2.92327	3.51035	15.4217	15.0019
4.08054	4.63765	3.3516	63.4262	61.7202
3.31939	3.4016	3.5783	40.4034	35.3646
1.86602	4.61984	4.35683	37.5589	42.0909
1.29393	3.50078	1.30381	5.90595	15.0019
2.3157	1.1387	3.44238	9.07717	15.5194
3.19579	3.18718	1.12466	11.4553	15.5031
3.15207	2.03719	3.96977	25.4913	22.6414
1.43459	4.69011	1.14487	7.70312	15.0019
2.14476	4.58683	4.37895	43.0785	42.2115
1.87509	4.29367	4.93463	39.7289	42.5875
3.34859	3.00375	2.04162	20.5353	15.9623
3.31397	3.73599	3.26724	40.4514	34.9033
2.11042	2.50014	4.62313	24.3932	29.7044
3.82229	3.01083	2.28285	26.2716	17.528
1.92409	4.43342	3.10233	26.4638	15.0658
2.73173	4.6879	3.39295	43.4503	47.6386
2.60415	1.10751	4.08943	11.7944	15.9898
1.01279	4.0686	2.26519	9.33398	15.0019
1.13878	4.73155	4.01634	21.6408	29.8007
4.54652	1.45883	2.87731	19.084	16.4754
3.0994	2.52695	3.68277	28.8436	24.1456
4.31731	2.66762	4.60801	53.0701	60.1458
2.36594	3.03662	4.58988	32.9758	37.3129
2.35484	3.03573	3.18182	22.7457	17.742
1.82392	3.54114	4.38993	28.3535	15.0664
1.44218	2.0143	1.31026	3.80629	15.4076
4.37363	1.36912	2.84358	17.0274	16.0439
1.83907	3.55873	3.28552	21.503	19.7187
4.63585	1.20296	4.42387	24.6708	33.0194
4.4905	2.9867	3.38775	45.4358	37.9453
3.24694	1.7578	3.91938	22.3698	19.5452
1.54584	4.39213	3.13957	21.3163	15.0142
3.10702	1.79907	4.04903	22.6331	20.4979
4.95835	1.39653	1.59894	11.0718	15.5119
2.14767	1.24879	1.60612	4.30762	15.4083
4.78995	1.45325	2.41926	16.8404	15.9091
1.59297	2.97551	4.89333	23.1939	17.5566
2.39572	4.70969	1.75067	19.7529	17.6592
1.85323	4.76103	2.80936	24.7877	15.0428
4.99042	3.88269	1.29018	24.9988	22.0727
1.89162	1.35267	4.71237	12.0577	16.9697
4.75232	2.2939	2.172	23.6778	16.8391
3.57344	4.28046	2.30232	35.2163	30.3499
2.06373	3.8324	4.08922	32.3417	36.9809
1.9154	3.77524	2.17104	15.699	15.8582
4.43218	4.0741	1.22117	22.0508	18.9687
1.42859	3.01169	2.75386	11.8484	15.0019
2.6102	1.29847	4.20838	14.2633	16.5623
