X0	X1	Y_true	Y_pred	
1.52513	3.51013	5.3534	5.67708
1.01428	2.54118	2.57746	2.89419
4.46946	2.36196	10.5567	10.363
4.84537	4.62387	22.4043	21.3773
4.80194	3.35143	16.0934	15.321
2.1847	3.82622	8.35914	8.74392
2.79543	2.54578	7.11655	6.22422
2.59279	3.90531	10.1257	10.0775
2.62519	1.08532	2.84917	2.88895
4.59049	1.67888	7.70689	8.80486
4.18072	2.86982	11.9979	11.0494
1.81172	4.33056	7.84577	9.3982
2.97188	4.70772	13.9908	14.7828
3.63376	2.2363	8.12618	7.54357
1.48441	3.24724	4.82022	4.71423
4.34731	4.15013	18.0419	17.214
1.54796	3.57512	5.53414	5.94774
1.91551	2.2286	4.26889	3.33416
3.26665	2.4667	8.05784	7.20954
3.00781	2.85633	8.59131	7.7601
1.94481	3.87806	7.5421	8.03105
4.71165	4.63992	21.8617	21.1709
3.59161	1.80519	6.48353	6.14945
4.2817	2.014	8.62333	9.04291
3.38627	3.81089	12.9047	12.0827
2.31166	3.6647	8.47154	8.53691
4.58183	4.48741	20.5606	20.3853
3.17577	4.16768	13.2356	13.09
1.81794	4.38522	7.97205	9.58342
4.86785	1.18954	5.79052	7.77743
1.49165	3.3182	4.94959	4.95601
3.61109	2.04412	7.38148	6.87552
2.75543	4.65458	12.8254	13.7538
2.0417	2.51957	5.14422	4.08676
2.43376	2.7879	6.78506	5.97451
4.25652	2.68728	11.4384	10.6882
1.81505	2.16486	3.92935	3.15419
4.44519	1.68933	7.50939	8.27981
1.14386	2.01808	2.30841	2.74008
4.76943	4.11302	19.6168	19.446
2.23097	4.06346	9.06546	9.71607
3.00646	2.68199	8.06328	7.15227
4.18387	1.1115	4.65036	5.64531
3.45542	3.76673	13.0156	12.1832
1.31776	3.86749	5.09641	6.20668
4.73178	1.35222	6.39839	7.94025
2.2163	3.21646	7.12862	6.6504
2.59784	1.05826	2.74919	2.86258
4.21154	4.86351	20.4829	20.5419
2.37047	1.88187	4.46091	3.42122
2.75691	4.7394	13.0661	14.207
4.35406	3.46117	15.0701	14.7711
3.91593	3.95172	15.4747	14.9735
4.49085	2.96515	13.316	12.9589
3.68423	2.52469	9.30152	8.93709
4.26146	3.55935	15.168	14.8079
2.7057	3.6834	9.96618	9.8276
1.22425	4.31089	5.27762	7.2383
1.16339	4.36659	5.08004	7.24154
4.71817	4.77756	22.5414	21.4447
3.99171	4.73612	18.9052	19.0127
4.10858	1.96306	8.06539	8.15513
4.31077	1.70034	7.32978	7.81809
4.20157	3.71882	15.6249	15.0138
1.45798	4.59453	6.69876	9.20979
1.92051	4.42491	8.49808	9.9069
4.51034	1.49234	6.73095	7.70592
3.05717	4.84942	14.8255	15.1818
3.21252	1.24397	3.99628	3.61429
1.28067	4.27095	5.46967	7.27263
1.59092	1.26896	2.01882	2.67606
1.29144	3.90158	5.03866	6.2374
2.1267	3.14375	6.68581	6.21575
1.80392	1.6335	2.94671	2.80438
2.72341	3.79127	10.3252	10.0839
2.78594	3.0059	8.37428	7.57204
3.01291	4.39782	13.2502	13.6053
1.89923	2.26654	4.30468	3.36582
1.12308	2.07593	2.33143	2.7503
2.86662	4.38787	12.5784	12.731
4.62826	4.43022	20.5042	20.3262
1.07718	3.15138	3.39461	3.59475
3.66481	4.85714	17.8005	17.8728
4.69079	4.77626	22.4044	21.401
4.40022	1.17171	5.15577	6.41976
1.68912	3.34649	5.65262	5.62446
2.5877	2.77588	7.18317	6.35043
1.68867	4.9804	8.41028	10.6498
3.18694	2.52569	8.04921	7.17029
2.35195	1.40492	3.30431	2.93206
4.75811	4.33348	20.6192	20.402
3.85296	3.83072	14.7596	14.5244
2.64741	4.67247	12.3699	13.2777
1.32468	4.89538	6.48483	9.75977
3.4455	2.22835	7.67779	6.97664
4.73747	2.39093	11.327	11.1275
1.25414	3.0892	3.8743	3.77797
2.53727	4.32017	10.9614	10.9583
4.72419	4.45453	21.0441	20.7117
2.61939	3.52862	9.24283	9.1253
1.94317	1.97193	3.83178	3.08023
3.08565	2.31501	7.1433	6.31161
4.0033	4.91595	19.68	20.0109
1.31406	2.76663	3.63553	3.33103
1.87516	4.69389	8.80179	10.3651
3.23792	1.1717	3.79387	3.52912
3.27233	1.34676	4.40703	3.92935
4.54802	2.68521	12.2124	11.6585
2.16152	4.28634	9.265	10.0649
3.04525	2.32501	7.08023	6.23505
3.24335	1.70508	5.53016	4.83222
4.91419	2.87819	14.144	14.5278
3.73576	3.00161	11.2133	10.3216
2.67878	1.84857	4.95189	3.86027
1.84714	1.09698	2.02628	2.6836
2.91435	4.34825	12.6723	12.7512
4.53126	3.75838	17.0302	15.8651
2.88096	2.13316	6.14553	5.15966
3.0147	1.80638	5.44568	4.51805
1.52762	4.52405	6.91105	9.18035
2.33059	4.61529	10.7563	11.3752
3.34816	2.86926	9.60676	9.10769
1.99144	2.86837	5.71219	4.95356
3.41265	3.94806	13.4734	13.0476
2.1682	3.71324	8.05103	8.18436
3.69737	2.84282	10.5109	9.9372
4.79212	4.1341	19.8111	19.6631
1.55914	2.26507	3.53156	3.03637
2.75989	1.29507	3.57424	3.13314
2.37792	2.87195	6.82926	6.07812
2.50527	1.65166	4.13784	3.27399
3.92847	2.1754	8.54599	8.37552
1.72743	1.6492	2.84887	2.78553
3.41866	2.99925	10.2534	9.72342
1.95881	4.92561	9.64832	11.2763
1.62083	2.85941	4.63462	3.99528
3.10447	4.42178	13.7273	14.1816
3.2429	2.62365	8.50824	7.67744
