X0	X1	Y_true	Y_pred	
2.04994	4.74746	23.1012	34.1506
4.36359	2.69995	15.9047	8.01822
1.77987	3.91019	13.6068	7.998
3.42295	4.66504	37.2461	34.5526
3.25255	4.82057	37.7911	34.5571
3.1825	4.29461	29.3485	34.4676
4.05354	4.41036	39.4234	34.5493
4.14843	4.23161	37.142	34.548
3.93574	2.13472	8.96765	7.998
1.66125	2.41787	4.85592	7.998
1.8387	3.24007	9.65143	7.998
4.25157	1.11765	2.65539	7.998
4.72526	1.28536	3.90342	7.998
3.17089	2.59827	10.7034	7.998
2.27462	2.54225	7.35049	7.998
3.58067	4.94265	43.7375	34.5559
2.05807	3.22649	10.7125	7.998
1.9579	2.79476	7.64628	7.998
4.68051	1.98565	9.22713	7.998
1.41049	3.25582	7.47587	7.998
3.64147	1.6685	5.06875	7.998
4.28422	1.27694	3.4929	7.998
4.02217	3.43498	23.729	33.6008
2.33437	3.38125	13.3443	7.998
2.77338	3.62735	18.2456	8.00311
1.63748	3.12608	8.00103	7.998
2.51746	3.1583	12.5556	7.998
4.48299	4.36258	42.6604	34.549
1.8257	4.17178	15.887	7.99994
4.77152	2.35857	13.2716	8.0008
1.79957	4.61326	19.1493	25.4737
2.35346	4.41169	22.9027	32.8973
2.63596	1.32343	2.30839	7.998
2.90982	2.33385	7.92469	7.998
4.15826	2.32636	11.2521	7.998
1.6692	1.02562	0.877916	7.998
2.43486	3.0652	11.4383	7.998
1.59933	2.58394	5.33916	7.998
2.53313	1.53577	2.9873	7.998
3.45434	2.6097	11.763	7.998
3.22674	3.39921	18.642	8.01516
1.17198	3.82705	8.5826	7.998
2.31153	3.84629	17.0983	7.99917
2.55271	4.44028	25.1648	34.1305
3.54902	4.30936	32.9538	34.5316
4.49233	4.42711	44.0232	34.549
1.11544	3.14172	5.50492	7.998
4.66643	2.62386	16.0634	8.33193
4.938	4.75256	55.7669	34.549
3.59911	4.92347	43.6222	34.5555
4.71803	3.5515	29.7545	34.5258
1.74824	1.54471	2.08577	7.998
3.61338	1.7655	5.63141	7.998
3.45062	3.01645	15.6986	7.9981
3.56639	1.13937	2.31488	7.998
3.17968	3.20264	16.3068	7.99815
1.00907	2.15323	2.33922	7.998
3.58463	1.34145	3.22525	7.998
1.95509	3.46752	11.7537	7.998
1.13769	1.84419	1.93467	7.998
3.06381	1.49497	3.42371	7.998
3.615	3.48452	21.9464	24.9334
2.01336	4.50183	20.4018	27.5071
3.32027	2.50782	10.4408	7.998
2.91814	4.48264	29.3187	34.4836
4.06231	1.36969	3.81055	7.998
3.10599	4.2109	27.5373	34.3573
2.58424	3.02344	11.8115	7.998
4.64437	1.94555	8.78982	7.998
3.85213	4.9237	46.6932	34.5536
2.79277	2.84727	11.3204	7.998
4.69475	1.21197	3.44797	7.998
2.18844	4.63248	23.4818	34.0235
3.30102	2.235	8.24467	7.998
4.24389	2.27282	10.9613	7.998
1.17768	1.96655	2.27724	7.998
1.29311	4.22509	11.5419	7.998
2.10325	3.01307	9.54724	7.998
4.01073	2.59784	13.5338	7.99802
1.41659	4.36441	13.4916	7.99854
4.88471	1.00684	2.47587	7.998
4.52575	2.41986	13.2508	7.99842
2.10732	3.41938	12.3196	7.998
3.77792	1.99876	7.54646	7.998
1.29105	1.50267	1.45761	7.998
1.96707	1.39858	1.92383	7.998
3.01052	4.97423	37.2447	34.5631
2.82666	2.03642	5.86109	7.998
3.30866	2.75299	12.5381	7.998
4.3562	3.82784	31.9143	34.5324
2.327	3.45019	13.8501	7.998
2.01256	3.16736	10.0952	7.998
1.08343	2.25489	2.75437	7.998
1.19313	1.57557	1.48094	7.998
1.39498	2.34635	3.83994	7.998
3.0094	1.89368	5.39589	7.998
1.63225	1.47107	1.76614	7.998
2.39177	3.45225	14.2526	7.998
4.95946	1.53124	5.81424	7.998
4.5688	4.01238	36.777	34.5489
2.13002	3.54551	13.3878	7.998
1.46323	4.38007	14.0361	7.99936
2.18209	1.72985	3.26482	7.998
1.05122	1.31391	0.907392	7.998
1.8103	2.9242	7.7399	7.998
4.978	2.73327	18.5947	31.6234
1.14142	3.12912	5.58803	7.998
2.14452	2.66852	7.63557	7.998
1.42334	2.26436	3.64897	7.998
4.40444	4.78757	50.4767	34.5498
4.01958	2.85038	16.3289	8.00282
4.36045	1.8701	7.62484	7.998
1.95032	4.45817	19.3815	17.3033
3.66229	2.10813	8.13804	7.998
4.65946	2.21094	11.3883	7.99803
3.66754	2.21624	9.00698	7.998
3.56408	2.40507	10.308	7.998
4.2289	3.45675	25.2658	34.2611
1.98502	2.75995	7.56024	7.998
2.75338	3.50856	16.947	7.99833
2.79801	4.81652	32.4554	34.5492
3.65644	3.41436	21.3131	19.1963
3.82214	3.75183	26.9006	34.3337
2.00964	4.71683	22.3557	33.9073
3.51068	3.87616	26.3733	34.2001
1.45506	4.37855	13.948	7.99918
1.28495	4.3282	12.0357	7.99805
1.79022	2.84993	7.27016	7.998
3.02567	4.44365	29.8724	34.4933
3.5058	1.03082	1.8626	7.998
3.82491	2.57171	12.6483	7.998
3.06976	1.70111	4.44162	7.998
2.31364	2.18424	5.51905	7.998
3.44226	1.91025	6.2805	7.998
2.32752	3.88514	17.5661	8.00134
4.73497	1.53499	5.57823	7.998
4.57971	4.63041	49.096	34.549
2.00935	1.70981	2.93711	7.998
3.48216	3.09711	16.7006	7.99875
2.28783	1.89252	4.09709	7.998
2.94786	4.58423	30.9749	34.5224
2.7938	3.46837	16.8042	7.99824
1.84193	2.06181	3.91508	7.998
1.60873	1.10702	0.985748	7.998
2.46385	4.08244	20.5316	11.3719
2.19919	3.74952	15.4591	7.99804
1.68212	2.93046	7.22267	7.998
4.32916	3.19996	22.1647	33.0957
3.13969	4.58013	32.9316	34.5385
1.22995	2.72976	4.58255	7.998
4.94954	1.08142	2.89418	7.998
3.78422	2.17981	8.99052	7.998
4.21342	1.93705	7.90471	7.998
2.8603	2.45166	8.59612	7.998
2.98232	2.30701	7.93641	7.998
4.85972	2.5431	15.7148	8.97684
2.18191	3.82674	15.9759	7.99816
1.14548	4.98083	14.2089	21.5015
3.91161	1.88621	6.95837	7.998
2.63207	4.07588	21.863	22.6237
2.20626	1.43067	2.25791	7.998
2.80913	3.17582	14.1662	7.998
2.60335	3.08783	12.411	7.998
1.08227	4.59221	11.4117	7.99882
1.11554	1.42915	1.13923	7.998
2.21439	2.5829	7.3865	7.998
1.1904	4.60273	12.6095	8.00237
4.09028	4.57857	42.8729	34.5499
4.36567	3.83431	32.0919	34.5337
1.46571	1.21795	1.08712	7.998
2.53297	4.1525	21.8384	24.5235
4.42756	3.71946	30.6263	34.5238
2.67232	1.89626	4.80458	7.998
1.18951	2.57853	3.95442	7.998
2.89721	4.3423	27.3143	34.3633
2.29885	4.92614	27.8929	34.5289
1.81217	2.03139	3.73899	7.998
1.53038	1.73725	2.30937	7.998
1.68413	4.74538	18.9621	30.491
4.8165	4.81826	55.909	34.549
2.62809	4.23866	23.6085	32.8247
1.29285	3.9475	10.0731	7.998
3.48785	4.77333	39.7348	34.5547
2.26041	3.57902	14.4772	7.998
3.43428	3.79207	24.6921	33.5261
2.79861	1.16269	1.89164	7.998
2.72821	4.91244	32.9186	34.5571
1.60604	2.35536	4.45492	7.998
2.72434	3.03457	12.5437	7.998
1.93783	1.39852	1.89506	7.998
3.71583	2.59713	12.5318	7.998
2.56432	2.28062	6.66882	7.998
3.38268	1.86244	5.86673	7.998
3.30077	2.3738	9.29979	7.998
1.82758	4.32231	17.0718	8.05985
2.36633	2.7294	8.81416	7.998
4.62743	2.04153	9.64319	7.998
2.23252	1.97737	4.36457	7.998
2.13452	2.73484	7.98241	7.998
3.18379	1.15955	2.1404	7.998
1.00898	3.12532	4.92765	7.998
1.47702	2.81682	5.85969	7.998
2.45801	3.72192	17.025	7.99859
1.89928	1.486	2.097	7.998
3.22921	1.17491	2.22883	7.998
3.90733	4.06151	32.2274	34.5267
4.92151	2.05827	10.425	7.99804
3.15089	1.46207	3.36773	7.998
3.96726	4.81356	45.9613	34.5519
3.38855	4.76436	38.4587	34.5554
3.18762	3.86791	23.8446	32.2881
4.728	3.4319	27.843	34.502
1.423	1.14201	0.927927	7.998
2.97153	2.34665	8.18178	7.998
1.32676	2.26897	3.41524	7.998
2.50147	3.10588	12.0652	7.998
1.27982	3.34122	7.1438	7.998
4.75225	1.22473	3.56409	7.998
1.88767	2.56112	6.19092	7.998
4.88397	4.64496	52.6873	34.549
1.00262	1.61183	1.3024	7.998
3.08447	1.30809	2.63891	7.998
3.37852	4.26759	30.7653	34.5034
1.42975	1.09448	0.856335	7.998
1.00439	1.73275	1.5078	7.998
2.5726	4.68107	28.186	34.4853
2.11933	4.87241	25.1569	34.4478
3.63012	1.54648	4.3409	7.998
3.26674	3.16011	16.3113	7.99818
2.14562	1.30329	1.82225	7.998
3.57413	1.82288	5.9382	7.998
1.25765	4.8162	14.5861	10.6263
1.22787	3.56559	7.8052	7.998
3.902	2.3866	11.1127	7.998
4.09894	2.53652	13.1862	7.99802
1.23766	3.12553	6.04534	7.998
3.18311	1.78277	5.05842	7.998
4.92658	2.85105	20.0228	33.3837
1.24854	4.14083	10.704	7.998
4.02017	4.31564	37.4373	34.5481
4.76574	4.71812	53.0442	34.549
1.33946	2.72625	4.97771	7.998
2.72577	2.57015	9.00279	7.998
4.2033	4.59901	44.4519	34.5496
1.11565	3.24181	5.86238	7.998
1.08909	4.94614	13.3219	12.6998
4.65025	4.46076	46.2662	34.549
