X0	X1	Y_true	Y_pred	
2.04994	4.74746	23.1012	17.8845
4.36359	2.69995	15.9047	18.9981
1.77987	3.91019	13.6068	11.194
3.42295	4.66504	37.2461	32.0291
3.25255	4.82057	37.7911	31.9936
3.1825	4.29461	29.3485	24.8439
4.05354	4.41036	39.4234	35.036
4.14843	4.23161	37.142	34.3199
3.93574	2.13472	8.96765	12.0802
1.66125	2.41787	4.85592	8.68835
1.8387	3.24007	9.65143	9.71955
4.25157	1.11765	2.65539	9.94952
4.72526	1.28536	3.90342	11.6252
3.17089	2.59827	10.7034	11.1458
2.27462	2.54225	7.35049	9.29963
3.58067	4.94265	43.7375	35.6864
2.05807	3.22649	10.7125	10.0758
1.9579	2.79476	7.64628	9.24809
4.68051	1.98565	9.22713	15.2307
1.41049	3.25582	7.47587	9.19144
3.64147	1.6685	5.06875	9.91494
4.28422	1.27694	3.4929	10.3563
4.02217	3.43498	23.729	23.8727
2.33437	3.38125	13.3443	11.1552
2.77338	3.62735	18.2456	14.2698
1.63748	3.12608	8.00103	9.28697
2.51746	3.1583	12.5556	10.9898
4.48299	4.36258	42.6604	37.1685
1.8257	4.17178	15.887	12.3881
4.77152	2.35857	13.2716	19.4129
1.79957	4.61326	19.1493	14.8003
2.35346	4.41169	22.9027	17.3821
2.63596	1.32343	2.30839	8.58557
2.90982	2.33385	7.92469	9.88316
4.15826	2.32636	11.2521	14.2078
1.6692	1.02562	0.877916	8.22158
2.43486	3.0652	11.4383	10.5127
1.59933	2.58394	5.33916	8.75762
2.53313	1.53577	2.9873	8.64792
3.45434	2.6097	11.763	12.1932
3.22674	3.39921	18.642	15.6757
1.17198	3.82705	8.5826	9.66224
2.31153	3.84629	17.0983	13.0185
2.55271	4.44028	25.1648	19.5481
3.54902	4.30936	32.9538	29.3338
4.49233	4.42711	44.0232	37.4939
1.11544	3.14172	5.50492	8.83339
4.66643	2.62386	16.0634	21.3
4.938	4.75256	55.7669	39.3434
3.59911	4.92347	43.6222	35.673
4.71803	3.5515	29.7545	32.978
1.74824	1.54471	2.08577	8.35239
3.61338	1.7655	5.63141	10.0541
3.45062	3.01645	15.6986	14.407
3.56639	1.13937	2.31488	9.07946
3.17968	3.20264	16.3068	13.9758
1.00907	2.15323	2.33922	8.33014
3.58463	1.34145	3.22525	9.32559
1.95509	3.46752	11.7537	10.4006
1.13769	1.84419	1.93467	8.2841
3.06381	1.49497	3.42371	8.97266
3.615	3.48452	21.9464	19.9303
2.01336	4.50183	20.4018	15.4499
3.32027	2.50782	10.4408	11.309
2.91814	4.48264	29.3187	24.1009
4.06231	1.36969	3.81055	10.1014
3.10599	4.2109	27.5373	22.8925
2.58424	3.02344	11.8115	10.7752
4.64437	1.94555	8.78982	14.6967
3.85213	4.9237	46.6932	37.0384
2.79277	2.84727	11.3204	10.8277
4.69475	1.21197	3.44797	11.2612
2.18844	4.63248	23.4818	18.023
3.30102	2.235	8.24467	10.4563
4.24389	2.27282	10.9613	14.3812
1.17768	1.96655	2.27724	8.32244
1.29311	4.22509	11.5419	10.7683
2.10325	3.01307	9.54724	9.75296
4.01073	2.59784	13.5338	15.1383
