X0	X1	X2	X3	Y_true	Y_pred	
1.1093	3.40295	2.62194	4.93396	4.36557	4.14444
3.5596	2.37324	1.69159	4.44327	2.79231	2.86061
2.63983	2.13953	1.51953	1.02758	1.2993	1.79172
3.56969	1.96812	4.22642	3.51878	3.97493	4.13652
4.77753	4.98845	2.85409	2.42884	2.63687	2.65549
2.42431	3.07146	3.15041	3.25424	3.20844	2.85234
3.39603	2.43456	4.8154	3.78145	4.38367	4.14948
4.39645	3.95255	2.1561	3.76761	2.91901	2.65653
4.73624	2.94588	4.89212	2.89387	4.12585	3.79981
1.98506	4.82392	4.90652	1.92003	2.7907	3.18486
4.66217	1.43324	4.37018	2.62849	3.96065	3.71195
1.84055	1.97107	4.15067	1.33349	2.69384	2.79957
4.57579	4.06802	3.63547	3.697	3.66443	3.7979
4.07024	1.89392	2.8083	2.25467	2.6325	2.12591
2.1869	1.32279	3.30475	3.01289	3.19475	2.99918
1.86493	3.75599	4.34198	1.63982	2.53635	2.66093
1.13723	2.29081	3.94952	1.39468	2.24223	2.83717
3.75905	3.87422	3.04671	2.9994	3.0227	2.99103
3.62897	4.06713	3.09054	4.44425	3.80593	3.80051
4.6012	1.32265	2.81112	1.4668	2.51096	1.82588
2.80805	1.03675	3.31676	4.6749	3.68298	4.14954
2.44141	1.23713	2.1756	2.36031	2.23772	2.65902
1.22996	3.73698	2.85917	2.58928	2.65611	2.65945
2.67073	4.66302	4.61101	1.38563	2.56022	2.71323
3.92982	2.77955	4.98088	3.65438	4.43134	3.93362
1.27855	2.3285	1.56704	2.44894	2.13634	2.65893
4.84978	1.44511	3.33838	3.14005	3.29285	3.64859
2.68032	1.38771	1.98207	3.34272	2.44622	2.65976
1.10599	3.05804	3.44741	4.57399	4.27476	4.14902
4.40269	2.92313	2.19649	1.26481	1.82473	1.81121
3.24339	3.84004	3.61173	4.16747	3.913	3.79945
2.41629	4.70487	1.22193	4.16828	3.16855	2.64007
4.10792	4.31482	4.00958	4.38374	4.20125	3.8015
1.04725	2.35745	2.58413	2.59001	2.5882	2.67309
2.63565	1.23222	2.32809	4.75368	3.10083	4.14405
1.44414	2.19006	3.10361	4.5586	3.98042	4.14541
1.28612	2.92379	1.68488	1.29489	1.41403	1.88601
2.23853	4.9879	4.91997	1.6816	2.68475	3.11774
1.71194	4.74661	2.34045	3.47118	3.17146	2.75187
1.44206	1.87736	2.33246	4.21652	3.39802	3.38128
3.90926	1.44843	1.26332	4.63048	2.17362	2.64807
2.79001	2.78618	2.37047	1.48949	1.93028	1.79691
1.82013	2.26864	3.94713	3.59389	3.75114	4.1392
1.23784	2.20136	3.66571	4.63314	4.28494	4.14895
1.7257	3.07163	4.62841	1.04386	2.3333	2.65955
1.4187	4.88955	2.82683	2.69989	2.72844	2.66325
4.08395	2.38575	4.07833	1.14612	2.99706	2.66025
4.80328	1.69348	4.11906	4.64565	4.25632	4.00697
4.3329	2.69525	2.9073	1.02544	2.18562	1.82147
1.33444	4.344	2.6744	1.10253	1.47192	2.6585
1.71252	3.09993	2.24191	1.90072	2.02214	2.6588
1.20305	3.90212	1.29864	4.13663	3.46785	2.66246
2.45277	4.7163	4.67921	2.68493	3.36723	3.76115
2.18462	3.55887	4.86185	3.92839	4.28344	4.14974
3.58262	3.49638	4.03321	2.68802	3.3688	3.6987
2.36174	4.97076	1.80278	3.67856	3.07439	2.65386
2.12874	1.82734	2.26799	3.45599	2.81673	2.66266
1.26871	3.96329	3.78174	3.34895	3.4539	3.35357
4.57662	4.18412	1.65602	3.33724	2.45897	2.65303
4.50505	1.35675	2.07743	3.40844	2.3855	2.60148
3.22702	4.82538	2.18228	2.88699	2.60458	2.61984
4.66883	2.26395	2.42517	4.68556	3.16332	3.62433
1.42298	2.4501	2.1604	1.19556	1.55004	2.65825
2.52422	1.22688	4.07969	4.42771	4.19352	4.14979
1.60456	3.94651	3.68354	1.23819	1.94503	2.65903
1.97344	2.98239	2.85806	3.93276	3.5048	3.22189
4.28838	3.17731	1.2085	4.27552	2.51379	2.65453
1.16187	1.62084	2.27575	1.35252	1.738	2.65946
4.29555	2.61452	3.25769	2.72928	3.05776	2.87776
2.53524	2.60783	2.72314	1.57199	2.13944	2.6572
3.75463	1.77227	3.5274	4.10134	3.71144	4.01991
1.51007	4.07162	2.30312	1.12058	1.44051	2.01923
3.63125	1.88545	4.68815	2.70657	4.0109	4.12462
1.10353	4.50347	1.11468	1.41705	1.35754	1.79172
2.10818	4.00541	3.93283	1.17917	2.12873	2.65926
2.72322	4.52552	1.15418	4.71263	3.37578	2.65538
1.1249	3.32583	4.77375	4.82165	4.80955	4.15003
4.45191	2.31898	4.24714	1.87051	3.43316	3.04958
4.82282	1.75738	1.26675	1.62024	1.36116	1.79581
1.70362	1.29519	1.68674	3.77731	2.58966	2.80749
1.5398	1.8438	1.77401	4.14029	3.06345	2.80707
2.44434	1.14329	2.51582	1.21493	2.10126	2.65804
1.3449	2.27358	3.69928	2.10057	2.69477	2.84678
4.51427	2.5336	2.93676	1.3909	2.38105	1.9089
1.47421	2.05669	2.9266	4.18489	3.65953	4.0599
4.5345	3.08652	2.86792	3.37911	3.07495	2.65728
4.19122	4.75818	4.69851	2.38448	3.4682	3.79675
2.20754	2.65934	4.11648	3.77996	3.9326	4.14919
2.32903	1.42677	4.55616	1.00149	3.2058	2.85055
1.8627	1.44213	3.91775	4.47182	4.15953	4.1492
