X0	X1	X2	Y_true	Y_pred	
4.77258	1.08837	7.61114	5.24828	5.2134
3.69848	1.85067	6.43747	7.14633	7.61121
4.48148	1.74662	3.00259	9.62315	9.97934
3.79293	1.49166	4.76179	5.95762	5.45794
1.51842	1.62488	7.46038	2.52794	2.0849
1.87487	1.96044	5.79926	3.9055	3.67372
4.04679	1.0598	3.17053	4.55055	3.95778
2.08777	1.92846	6.43224	4.22031	3.83866
2.91245	1.57347	8.1045	4.67154	4.45797
4.46966	1.74597	7.16201	8.04665	8.39431
3.60821	1.87121	5.45361	7.18807	7.5784
1.36512	1.25882	7.60289	1.7425	1.76947
2.58655	1.02138	8.94427	2.65923	2.07324
4.5241	1.67055	3.40144	8.67622	8.45008
3.08554	1.6295	3.98285	5.51014	5.21435
1.84775	1.88024	6.05996	3.65458	3.65388
1.7446	1.41229	6.78595	2.51905	2.27196
1.97303	1.66829	6.20191	3.41756	3.59117
4.56156	1.89263	9.83876	8.79764	8.8622
4.35387	1.6004	5.18133	7.32617	7.43081
2.34801	1.39625	7.35068	3.3392	3.21944
1.22593	1.96263	8.04041	2.48109	2.02742
2.83542	1.58903	5.2252	4.72959	4.48696
1.01039	1.9259	8.51132	1.99772	1.7136
2.39457	1.92974	7.5617	4.77914	4.84098
1.79322	1.78922	3.75197	3.65023	3.62288
3.34806	1.15445	3.45554	4.1008	3.59271
1.10147	1.17532	3.03902	1.40381	1.75483
1.93674	1.28119	3.84974	2.63132	2.22182
4.26105	1.53523	3.05818	7.56388	7.17858
3.18642	1.15891	5.1597	3.78959	3.42146
1.82615	1.87885	4.32636	3.809	3.66763
4.41912	1.17472	4.07062	5.42193	5.16009
1.84619	1.40314	5.80373	2.66966	2.45625
1.84829	1.04941	7.72041	1.95778	1.86211
1.39699	1.0367	7.94	1.46076	1.7918
3.72319	1.66019	3.06211	7.3562	6.73635
1.12534	1.36657	8.11001	1.56018	1.71289
2.6231	1.55921	4.1738	4.40918	4.02117
4.58156	1.35862	3.28112	6.8384	6.19389
4.88592	1.24706	8.8538	6.15437	5.75193
3.64905	1.40514	4.10941	5.45629	5.03929
3.04144	1.96712	7.96258	6.17424	6.49542
2.92185	1.23971	4.88384	3.7449	3.40286
1.88336	1.73597	6.07509	3.41172	3.59823
3.50043	1.93857	3.49164	8.15886	8.08079
3.65817	1.97206	5.56471	7.71481	8.23068
3.55423	1.92147	7.02667	7.09994	7.72204
1.50785	1.5785	4.86953	2.51598	2.2582
2.88684	1.49597	5.02645	4.52361	4.10654
1.33385	1.73007	7.27442	2.37583	1.73355
1.59286	1.43032	6.30015	2.33939	2.06742
4.00934	1.3159	9.68743	5.32526	5.04725
2.6414	1.87602	3.62602	5.79057	5.44053
3.0114	1.40344	9.43565	4.27387	3.85609
4.50056	1.06593	9.83051	4.82573	4.52778
4.95061	1.86469	5.05607	9.93145	9.04914
2.42523	1.96886	3.76695	5.60087	5.3253
4.56152	1.65002	3.26741	8.72017	8.55702
3.15718	1.18684	4.38658	3.89225	3.49193
2.40626	1.50247	8.67372	3.67083	3.60194
1.56456	1.20834	4.66298	1.95739	1.87667
4.1643	1.22772	8.00893	5.17375	4.89107
4.13108	1.91418	8.03622	8.14198	8.57832
2.34293	1.98731	5.73929	4.96318	4.89406
4.54565	1.1358	7.39198	5.225	5.09462
2.55628	1.12282	8.5304	2.89543	2.31036
1.57448	1.3031	8.07986	2.07892	1.87441
3.34011	1.49772	8.40089	5.08399	4.8597
4.34808	1.13688	3.70735	5.19346	4.84618
3.65683	1.22357	4.15202	4.68233	4.05753
2.79758	1.46417	7.12226	4.18554	3.85909
4.45535	1.70211	4.26316	8.27138	8.25642
4.70684	1.31934	7.33752	6.31282	5.93892
1.02888	1.03842	5.75911	1.08622	1.74204
4.44964	1.35001	3.72236	6.44593	5.62517
3.07326	1.87177	5.39515	6.13338	6.05627
4.72479	1.06538	7.3102	5.08802	5.04099
3.90837	1.16528	4.4413	4.71971	4.15693
2.47388	1.22975	5.63881	3.11729	2.69182
2.99883	1.01863	4.03971	3.1567	2.56358
3.09791	1.39212	5.13601	4.48038	3.97748
2.36255	1.55345	3.0841	4.24842	3.7763
3.42783	1.80679	6.88978	6.41799	6.52108
1.61797	1.2573	8.14055	2.05898	1.88051
2.51559	1.62504	7.71437	4.18177	4.03535
4.57855	1.7827	9.8704	8.29864	8.60178
2.45279	1.5172	3.50798	4.12738	3.74814
3.91912	1.52934	4.12688	6.45313	5.62995
2.49525	1.48482	7.81913	3.77365	3.6478
1.46991	1.03694	6.39138	1.54467	1.81014
1.61931	1.20482	6.63471	1.98396	1.87623
3.97554	1.71399	5.13567	7.22849	7.34568
3.29164	1.04922	7.11538	3.49182	3.08445
