X0	X1	X2	X3	Y_true	Y_pred	
2.35806	1.40414	2.21675	1.75827	12.5489	8.34994
2.2781	1.70494	1.32845	1.17376	3.66554	9.87404
2.83485	2.39352	2.58982	2.8095	69.5687	41.9897
2.65599	1.6079	1.27731	2.49024	17.3635	28.4613
2.11463	1.28446	1.72579	2.41709	14.2945	18.4819
2.21552	1.08099	1.44446	2.88469	15.0026	14.7744
1.43591	2.20075	2.24517	1.78662	11.3257	13.8599
2.36272	1.95407	1.22791	1.61861	8.24237	10.0482
1.31738	2.6293	2.43557	2.11685	18.9571	14.6551
2.35324	1.76044	1.9487	1.83178	13.614	9.0026
2.40981	2.80415	1.70367	1.47743	14.1574	15.9998
2.75443	1.44442	2.5924	1.50107	13.6647	9.16846
2.24355	2.53092	1.31625	1.93759	17.1364	15.3521
2.3955	2.60798	1.67864	1.02084	6.0034	15.9422
2.81436	2.36502	2.92512	2.36891	55.8681	42.0262
1.53952	2.89739	2.25689	2.54913	33.7342	41.3079
2.48223	1.95072	1.93118	2.43447	27.7114	41.2496
1.06484	2.45975	1.53917	1.85817	7.73885	13.8714
1.93097	2.01366	2.67434	2.13054	24.5573	35.6355
2.24384	2.56677	1.01553	1.85738	14.7456	14.4553
2.49015	2.51445	2.08638	2.64967	46.6591	41.9878
2.03861	1.25376	2.89079	2.28964	26.5275	17.9905
2.71332	2.86157	1.36532	2.30409	36.2011	15.0952
1.62261	1.24613	1.38839	2.37144	7.93988	19.1282
1.45391	2.66945	2.8009	1.81514	17.9286	14.1877
2.40352	2.85384	2.10025	2.33618	41.1749	41.9311
1.1479	2.47799	1.81258	1.22386	4.05162	14.4182
2.09373	2.55019	2.43641	1.19353	9.27533	15.9538
2.92942	2.82428	2.39532	1.04817	11.0346	16.0181
1.34906	2.40119	2.07137	1.59471	8.62526	13.9395
2.49955	1.55788	1.42256	2.37697	15.7136	27.868
2.12659	2.10339	1.95741	1.78254	13.9462	14.4888
1.16445	1.33592	1.27895	1.67473	2.79275	12.8852
2.91218	1.79485	1.26939	2.04694	14.7424	8.53447
1.92772	1.02307	2.05189	1.00016	2.53431	8.32045
2.2517	1.08253	2.43099	2.16881	18.7509	16.0336
2.23029	1.18208	1.45402	1.47335	4.25014	8.32147
2.73705	2.52355	2.13758	2.66609	53.1975	42.0241
2.73299	1.29789	2.8715	2.51533	42.9259	19.0939
2.33684	2.88475	1.98008	1.19418	10.1995	16.017
1.12192	1.91388	1.15924	2.78348	10.8802	20.8937
2.41902	2.93124	2.45473	1.96503	34.1353	15.9818
2.16256	2.70744	1.37052	2.054	21.004	15.7535
1.81402	1.80225	1.98865	2.949	28.4077	21.1136
1.98704	1.23063	2.2232	1.4579	6.81773	8.8967
1.8225	2.98931	1.08544	1.53732	10.8909	15.9821
1.847	2.13794	2.75039	1.75735	17.3053	14.1038
1.83873	2.11213	1.5482	2.0987	13.8853	13.6772
1.69817	2.93871	2.2929	1.7196	17.4416	15.7624
1.09109	2.94477	1.29615	1.26718	4.53406	15.6516
2.01528	1.38935	1.50012	2.92312	17.9976	18.6043
2.15256	2.73136	2.19241	1.30357	11.2176	15.9917
1.58308	1.16961	2.53093	2.28312	16.0369	17.8336
