X0	X1	X2	X3	Y_true	Y_pred	
2.35806	1.40414	2.21675	1.75827	12.5489	12.2202
2.2781	1.70494	1.32845	1.17376	3.66554	12.2196
2.83485	2.39352	2.58982	2.8095	69.5687	36.9591
2.65599	1.6079	1.27731	2.49024	17.3635	36.5959
2.11463	1.28446	1.72579	2.41709	14.2945	24.6518
2.21552	1.08099	1.44446	2.88469	15.0026	19.9182
1.43591	2.20075	2.24517	1.78662	11.3257	11.1484
2.36272	1.95407	1.22791	1.61861	8.24237	12.2123
1.31738	2.6293	2.43557	2.11685	18.9571	24.6535
2.35324	1.76044	1.9487	1.83178	13.614	12.2187
2.40981	2.80415	1.70367	1.47743	14.1574	12.2211
2.75443	1.44442	2.5924	1.50107	13.6647	12.2211
2.24355	2.53092	1.31625	1.93759	17.1364	12.1916
2.3955	2.60798	1.67864	1.02084	6.0034	12.2211
2.81436	2.36502	2.92512	2.36891	55.8681	36.9591
1.53952	2.89739	2.25689	2.54913	33.7342	24.6445
2.48223	1.95072	1.93118	2.43447	27.7114	36.9301
1.06484	2.45975	1.53917	1.85817	7.73885	9.8061
1.93097	2.01366	2.67434	2.13054	24.5573	36.9086
2.24384	2.56677	1.01553	1.85738	14.7456	12.1646
2.49015	2.51445	2.08638	2.64967	46.6591	36.9478
2.03861	1.25376	2.89079	2.28964	26.5275	36.8252
2.71332	2.86157	1.36532	2.30409	36.2011	36.9587
1.62261	1.24613	1.38839	2.37144	7.93988	16.289
1.45391	2.66945	2.8009	1.81514	17.9286	12.1635
2.40352	2.85384	2.10025	2.33618	41.1749	36.9582
1.1479	2.47799	1.81258	1.22386	4.05162	10.6791
2.09373	2.55019	2.43641	1.19353	9.27533	12.2211
2.92942	2.82428	2.39532	1.04817	11.0346	12.2211
1.34906	2.40119	2.07137	1.59471	8.62526	11.168
2.49955	1.55788	1.42256	2.37697	15.7136	36.2344
2.12659	2.10339	1.95741	1.78254	13.9462	12.213
1.16445	1.33592	1.27895	1.67473	2.79275	9.8061
2.91218	1.79485	1.26939	2.04694	14.7424	12.2211
1.92772	1.02307	2.05189	1.00016	2.53431	12.2146
2.2517	1.08253	2.43099	2.16881	18.7509	36.8008
2.23029	1.18208	1.45402	1.47335	4.25014	12.1828
2.73705	2.52355	2.13758	2.66609	53.1975	36.9591
2.73299	1.29789	2.8715	2.51533	42.9259	36.9591
2.33684	2.88475	1.98008	1.19418	10.1995	12.2211
1.12192	1.91388	1.15924	2.78348	10.8802	12.0762
2.41902	2.93124	2.45473	1.96503	34.1353	12.2211
2.16256	2.70744	1.37052	2.054	21.004	13.0454
1.81402	1.80225	1.98865	2.949	28.4077	18.9025
1.98704	1.23063	2.2232	1.4579	6.81773	12.206
1.8225	2.98931	1.08544	1.53732	10.8909	12.0777
1.847	2.13794	2.75039	1.75735	17.3053	12.2173
1.83873	2.11213	1.5482	2.0987	13.8853	24.6577
1.69817	2.93871	2.2929	1.7196	17.4416	12.2085
