X0	X1	X2	Y_true	Y_pred	
4.33628	3.0443	4.57547	60.4005	58.3851
1.00631	1.04064	3.30067	3.45649	10.7206
1.0712	1.73994	2.06159	3.84244	10.7176
4.30679	1.50783	3.76943	24.4783	30.4933
4.25724	3.0135	4.29139	55.0551	53.2786
2.58424	4.5449	2.24644	26.3847	22.8596
2.13434	3.29576	1.7885	12.5808	10.9444
4.50986	3.57854	1.94322	31.3611	30.4528
2.09199	4.05065	3.17233	26.882	22.8776
2.02089	3.20472	1.35559	8.77931	10.7655
1.70466	3.62995	4.12283	25.5114	25.6882
1.47939	3.73765	4.13008	22.8371	23.3115
2.24293	1.32299	4.09484	12.151	12.9363
2.5511	1.25744	4.03541	12.945	14.4915
3.93202	3.78397	3.93595	58.5617	53.0251
2.6498	2.04699	2.65754	14.4148	11.5274
4.58709	4.5733	3.43223	72.0018	74.6704
4.37795	2.98966	4.46862	58.4879	54.545
4.21589	1.13301	4.35306	20.7931	30.5766
4.8976	4.96959	3.56633	86.8011	79.8353
3.97344	4.22308	1.29281	21.6935	27.7827
1.51833	2.85504	4.52787	19.6278	20.1919
2.95942	3.19945	3.63197	34.3894	29.9855
2.10423	3.07411	1.08455	7.01556	10.7405
4.17442	3.68541	1.32681	20.4123	26.4396
2.96633	1.89947	4.09208	23.0566	27.2461
1.23377	4.46999	3.22692	17.7963	14.9043
2.67034	4.43761	1.86686	22.1221	17.636
4.90575	2.59302	1.60287	20.3897	29.0319
2.62658	1.80093	3.28408	15.5346	12.8302
2.17845	3.58646	1.79972	14.0611	11.1537
2.53894	4.92173	1.0992	13.7356	12.8701
2.92727	2.99059	1.15327	10.096	10.9702
3.63446	3.61709	3.16416	41.5965	30.5642
3.07279	3.41248	1.14003	11.9541	11.4699
2.13558	4.39956	1.45171	13.6397	11.4157
1.50284	2.92327	3.51035	15.4217	11.9691
4.08054	4.63765	3.3516	63.4262	53.3304
3.31939	3.4016	3.5783	40.4034	30.5251
1.86602	4.61984	4.35683	37.5589	30.5309
1.29393	3.50078	1.30381	5.90595	10.7237
2.3157	1.1387	3.44238	9.07717	11.1543
3.19579	3.18718	1.12466	11.4553	11.402
3.15207	2.03719	3.96977	25.4913	28.7859
1.43459	4.69011	1.14487	7.70312	10.7997
2.14476	4.58683	4.37895	43.0785	30.9824
1.87509	4.29367	4.93463	39.7289	31.1921
3.34859	3.00375	2.04162	20.5353	16.384
3.31397	3.73599	3.26724	40.4514	30.4946
2.11042	2.50014	4.62313	24.3932	27.2068
3.82229	3.01083	2.28285	26.2716	27.0814
1.92409	4.43342	3.10233	26.4638	23.174
2.73173	4.6879	3.39295	43.4503	30.5584
2.60415	1.10751	4.08943	11.7944	14.5266
1.01279	4.0686	2.26519	9.33398	10.8463
1.13878	4.73155	4.01634	21.6408	26.3872
4.54652	1.45883	2.87731	19.084	29.1959
3.0994	2.52695	3.68277	28.8436	28.8643
4.31731	2.66762	4.60801	53.0701	53.4091
2.36594	3.03662	4.58988	32.9758	30.2711
2.35484	3.03573	3.18182	22.7457	16.7249
1.82392	3.54114	4.38993	28.3535	28.8489
1.44218	2.0143	1.31026	3.80629	10.7176
4.37363	1.36912	2.84358	17.0274	26.9058
1.83907	3.55873	3.28552	21.503	15.6457
4.63585	1.20296	4.42387	24.6708	40.5403
4.4905	2.9867	3.38775	45.4358	45.7551
3.24694	1.7578	3.91938	22.3698	27.6601
1.54584	4.39213	3.13957	21.3163	17.0984
3.10702	1.79907	4.04903	22.6331	27.6634
4.95835	1.39653	1.59894	11.0718	19.3603
2.14767	1.24879	1.60612	4.30762	10.7176
4.78995	1.45325	2.41926	16.8404	27.9766
1.59297	2.97551	4.89333	23.1939	27.4931
2.39572	4.70969	1.75067	19.7529	15.1299
1.85323	4.76103	2.80936	24.7877	21.1549
4.99042	3.88269	1.29018	24.9988	30.5139
1.89162	1.35267	4.71237	12.0577	14.4491
4.75232	2.2939	2.172	23.6778	29.7681
3.57344	4.28046	2.30232	35.2163	30.276
2.06373	3.8324	4.08922	32.3417	29.7064
1.9154	3.77524	2.17104	15.699	11.4312
4.43218	4.0741	1.22117	22.0508	29.7431
1.42859	3.01169	2.75386	11.8484	10.9195
2.6102	1.29847	4.20838	14.2633	17.2154
3.37883	2.18749	4.48917	33.1802	30.5573
4.35305	2.40311	3.9594	41.4187	45.1094
2.77005	1.1887	3.04088	10.0129	11.3439
3.20056	3.45287	3.77553	41.7238	30.5624
1.27794	3.61765	3.40816	15.7564	12.485
4.81063	4.01899	2.4094	46.5831	50.4129
1.60224	4.83583	2.70018	20.9214	16.5263
1.09796	1.76745	2.88408	5.59683	10.7261
3.60222	2.88546	2.59228	26.9443	26.7209
4.46875	1.27132	4.5937	26.0977	41.923
1.82228	3.02937	3.20483	17.6918	12.4272
4.21343	4.2605	3.84721	69.0623	59.9903
4.08532	3.90877	2.22797	35.5775	30.478
3.31007	3.74178	1.94723	24.1175	21.9275
1.53362	3.83656	4.72266	27.7873	29.8065
1.08269	1.8396	3.69232	7.35402	10.8108
2.19141	1.93863	4.24637	18.04	17.5969
4.75638	3.7196	2.51534	44.501	44.3148
4.79283	3.65403	2.54413	44.5556	45.3701
4.21882	1.30126	4.87246	26.7488	42.6873
3.66103	3.9918	4.35202	63.6007	53.3747
3.22984	1.87891	2.79798	16.9797	14.4397
2.05716	4.50716	1.10585	10.2533	11.0192
4.52771	4.77111	1.74955	37.7941	34.4275
4.39912	2.00884	3.69755	32.6759	30.9605
4.67254	1.31168	3.39201	20.7893	30.4319
2.75597	1.33611	2.51835	9.27322	10.9439
1.02922	1.33025	2.55679	3.50057	10.7176
1.96764	3.94088	4.8264	37.425	30.5637
4.76522	3.07378	1.20921	17.7116	27.5561
4.58825	3.13614	1.1612	16.7089	25.2316
1.90093	2.38509	4.8606	22.0374	26.2632
1.83059	1.41158	2.89998	7.49362	10.7667
3.31735	3.65014	2.5747	31.1765	28.6491
3.23618	1.87817	2.28104	13.8644	11.9128
1.48449	4.96554	4.49034	33.0997	30.5125
4.17682	1.27906	4.43737	23.7062	30.7665
1.28795	2.04204	1.85313	4.87383	10.7176
1.72839	4.15665	3.81658	27.4196	26.9471
1.22248	2.75404	4.85447	16.3439	18.9611
3.09499	4.06161	3.27885	41.2172	30.4951
4.25288	3.82727	4.39251	71.4966	75.5894
2.00548	3.04522	3.12654	19.0942	13.0703
1.52059	3.94317	4.49812	26.9706	29.1689
4.65397	2.69074	4.22697	52.9329	53.4374
3.05907	2.62228	3.32805	26.6967	25.8111
3.6901	4.0745	3.94836	59.3649	52.8983
2.44815	1.46967	1.67755	6.03577	10.7303
4.24639	3.04848	3.97326	51.4339	52.5438
1.10766	2.361	4.76887	12.4715	13.7491
4.23789	3.24721	3.07006	42.248	31.824
1.20337	3.16859	3.95605	15.0843	13.0975
1.19323	4.97931	1.38364	8.22084	10.8442
1.62023	4.72524	4.72826	36.1994	30.6122
2.94102	3.47304	3.32498	33.9622	29.6102
2.31789	3.79299	2.71583	23.8769	17.3015
1.34826	2.028	1.89908	5.19258	10.7176
3.24648	1.53187	3.48233	17.3182	19.5104
4.69177	3.17919	3.6197	53.9917	53.2117
4.72897	1.53448	4.73585	34.3658	53.1348
3.31205	1.64765	1.33293	7.27392	10.8212
2.5278	2.37666	4.08295	24.5292	25.4067
3.33542	1.25293	1.80289	7.53433	10.889
