X0	X1	X2	X3	Y_true	Y_pred	
4.06938	3.66223	2.33282	1.25913	27.6112	28.9194
1.46772	4.86522	4.10418	3.12644	9.37391	13.9737
4.8761	1.39229	4.92671	4.35131	7.68668	5.73902
4.28771	3.51147	3.79532	1.73637	32.9093	28.9706
3.4805	1.65485	2.50715	1.31877	10.9499	5.73902
3.47606	1.51156	2.75979	2.707	5.35674	5.73902
2.37332	2.73124	2.28346	2.07185	7.14417	5.68755
4.67119	2.13297	2.44695	1.80516	13.5058	5.79942
2.41581	2.85485	1.30751	2.15586	4.18285	5.55871
2.03315	3.04194	4.3096	4.68961	5.68357	5.34316
2.6537	4.93675	4.78192	4.40343	14.2267	18.2161
2.85071	1.23059	4.30808	1.4951	10.1083	5.76466
3.52754	4.97842	3.345	4.28885	13.6968	9.32394
4.63669	1.96398	2.59997	1.5481	15.2938	6.11854
3.62717	2.6727	2.82676	2.61636	10.4739	5.73902
4.9347	3.05921	1.34452	1.41699	14.3242	10.2985
2.30244	1.30518	3.31214	1.84218	5.40302	5.73902
1.01384	2.36082	2.72641	3.53845	1.84422	3.529
4.75608	1.93889	4.54936	2.66834	15.7222	11.3629
3.58376	2.02647	1.25786	1.38083	6.61562	5.73902
1.96138	3.79652	3.95155	2.03898	14.4312	20.7817
1.34163	1.44744	3.98509	4.15277	1.86352	5.70751
4.71775	4.88007	2.28468	4.31713	12.1841	6.89259
3.14967	4.44037	2.49755	3.48549	10.0215	4.62737
2.15976	2.77157	1.36068	2.16962	3.75408	5.41023
3.83545	3.03943	3.74247	2.0377	21.4105	28.3984
3.19648	3.74015	2.29374	1.44566	18.9687	23.4411
1.32989	4.30124	3.7904	1.21269	17.8791	16.3421
2.9454	2.57932	1.67796	1.24967	10.2009	5.73544
1.23674	4.05034	3.50643	2.04862	8.57383	7.58968
4.39955	2.13735	4.58036	3.56028	12.0976	5.75453
2.51814	1.66273	3.29282	3.3016	4.17587	5.73854
3.66811	4.61867	1.99385	3.00774	11.2308	9.66216
1.39987	4.69005	2.01497	1.85064	7.14842	5.44247
3.35089	3.80114	2.46997	3.61668	8.69874	5.63096
3.94883	1.5317	4.39851	1.53243	17.3607	15.7152
2.16253	1.92475	3.68922	1.70824	8.98928	5.73781
2.5108	3.72881	1.04206	4.3356	2.25023	2.81538
3.28148	1.91311	4.68824	3.84507	7.65447	5.73902
4.20961	2.12267	4.51991	4.98272	8.10564	5.73902
1.43525	1.95732	1.04739	3.06052	0.961396	4.91685
4.00473	1.58175	1.01891	4.53474	1.4233	5.73902
2.29991	3.41215	1.57565	3.69669	3.34492	3.6366
3.14008	2.19545	2.10603	3.23034	4.49448	5.73787
2.47971	4.54372	3.51651	3.49612	11.3328	6.85571
4.63854	1.58532	2.66475	1.7842	10.9827	5.73902
1.79501	4.39433	3.85872	3.22346	9.44239	5.87478
2.11485	2.59436	3.7149	1.3635	14.9487	10.2571
4.20026	2.86248	1.83439	1.28905	17.1097	10.1281
1.38996	1.59276	1.92405	3.66824	1.16121	5.51376
2.67913	3.46516	1.13338	3.24189	3.2456	4.71202
1.90301	2.04321	4.24736	2.12081	7.787	5.73466
3.84494	1.26389	4.67756	4.85571	4.68131	5.73902
1.49404	2.88577	3.72972	3.44833	4.66326	4.66732
1.37532	3.74797	1.04186	1.27879	4.19961	3.00544
2.62127	1.70547	2.46787	3.29206	3.35128	5.73782
2.35203	2.87583	3.39205	1.57515	14.5662	10.1199
1.80031	3.01501	2.68488	3.56702	4.08559	4.28584
1.87203	4.91696	2.08176	3.47814	5.50925	3.15078
3.34465	4.74391	3.3678	2.91417	18.3366	21.224
1.85558	1.25058	2.84211	3.15045	2.09344	5.73549
4.76926	3.48723	4.81234	4.28233	18.6899	18.9459
4.08054	4.27794	2.65046	1.53417	30.158	28.6497
2.82118	4.53056	2.04207	3.49097	7.47665	2.87606
1.54373	1.12583	4.12491	1.68934	4.24368	5.73866
4.36642	2.59597	4.42042	4.76833	10.5081	5.73902
1.51152	1.18089	3.4988	3.45114	1.80959	5.73223
4.58156	3.60717	3.08712	1.5787	32.3173	28.9706
