X0	X1	Y_true	Y_pred	
1.52513	3.51013	5.3534	5.21774
1.01428	2.54118	2.57746	4.3141
4.46946	2.36196	10.5567	10.7235
4.84537	4.62387	22.4043	21.3689
4.80194	3.35143	16.0934	16.2761
2.1847	3.82622	8.35914	7.88139
2.79543	2.54578	7.11655	5.67288
2.59279	3.90531	10.1257	9.67176
2.62519	1.08532	2.84917	3.09352
4.59049	1.67888	7.70689	8.6105
4.18072	2.86982	11.9979	11.6208
1.81172	4.33056	7.84577	8.45273
2.97188	4.70772	13.9908	13.1167
3.63376	2.2363	8.12618	7.15544
1.48441	3.24724	4.82022	4.90071
4.34731	4.15013	18.0419	18.8171
1.54796	3.57512	5.53414	5.34521
1.91551	2.2286	4.26889	4.58494
3.26665	2.4667	8.05784	6.70846
3.00781	2.85633	8.59131	7.20667
1.94481	3.87806	7.5421	7.17648
4.71165	4.63992	21.8617	21.2501
3.59161	1.80519	6.48353	5.73888
4.2817	2.014	8.62333	8.74965
3.38627	3.81089	12.9047	11.9698
2.31166	3.6647	8.47154	7.72757
4.58183	4.48741	20.5606	20.8188
3.17577	4.16768	13.2356	12.1451
1.81794	4.38522	7.97205	8.68998
4.86785	1.18954	5.79052	7.73195
1.49165	3.3182	4.94959	4.96664
3.61109	2.04412	7.38148	6.42025
2.75543	4.65458	12.8254	12.2562
2.0417	2.51957	5.14422	4.77625
2.43376	2.7879	6.78506	5.46365
4.25652	2.68728	11.4384	11.235
1.81505	2.16486	3.92935	4.49854
4.44519	1.68933	7.50939	8.09344
1.14386	2.01808	2.30841	2.73627
4.76943	4.11302	19.6168	20.3515
2.23097	4.06346	9.06546	8.98719
3.00646	2.68199	8.06328	6.58612
4.18387	1.1115	4.65036	5.49779
3.45542	3.76673	13.0156	11.999
1.31776	3.86749	5.09641	5.46099
4.73178	1.35222	6.39839	7.85508
2.2163	3.21646	7.12862	5.92311
2.59784	1.05826	2.74919	2.8205
4.21154	4.86351	20.4829	20.8531
2.37047	1.88187	4.46091	4.59697
2.75691	4.7394	13.0661	12.4358
4.35406	3.46117	15.0701	13.671
3.91593	3.95172	15.4747	14.1428
4.49085	2.96515	13.316	12.2427
3.68423	2.52469	9.30152	8.48461
4.26146	3.55935	15.168	13.7283
2.7057	3.6834	9.96618	9.27779
1.22425	4.31089	5.27762	6.28336
1.16339	4.36659	5.08004	6.27382
4.71817	4.77756	22.5414	21.3965
3.99171	4.73612	18.9052	19.9244
4.10858	1.96306	8.06539	7.88363
4.31077	1.70034	7.32978	7.61751
4.20157	3.71882	15.6249	14.4826
1.45798	4.59453	6.69876	8.13915
1.92051	4.42491	8.49808	9.20923
4.51034	1.49234	6.73095	7.55968
3.05717	4.84942	14.8255	14.6594
3.21252	1.24397	3.99628	4.62642
1.28067	4.27095	5.46967	6.32691
1.59092	1.26896	2.01882	1.49583
1.29144	3.90158	5.03866	5.47628
2.1267	3.14375	6.68581	5.57207
1.80392	1.6335	2.94671	3.07912
2.72341	3.79127	10.3252	9.71515
2.78594	3.0059	8.37428	6.96564
3.01291	4.39782	13.2502	12.2442
1.89923	2.26654	4.30468	4.59757
1.12308	2.07593	2.33143	3.00083
2.86662	4.38787	12.5784	12.0572
4.62826	4.43022	20.5042	20.794
1.07718	3.15138	3.39461	4.64935
3.66481	4.85714	17.8005	19.0634
4.69079	4.77626	22.4044	21.3714
4.40022	1.17171	5.15577	6.10673
1.68912	3.34649	5.65262	5.21129
2.5877	2.77588	7.18317	5.73489
1.68867	4.9804	8.41028	10.4057
3.18694	2.52569	8.04921	6.64727
2.35195	1.40492	3.30431	3.75812
4.75811	4.33348	20.6192	20.852
3.85296	3.83072	14.7596	12.9977
2.64741	4.67247	12.3699	12.1368
1.32468	4.89538	6.48483	8.814
3.4455	2.22835	7.67779	6.49491
4.73747	2.39093	11.327	11.7767
1.25414	3.0892	3.8743	4.68695
2.53727	4.32017	10.9614	11.0993
4.72419	4.45453	21.0441	21.0095
2.61939	3.52862	9.24283	8.37538
1.94317	1.97193	3.83178	4.40742
3.08565	2.31501	7.1433	5.78283
4.0033	4.91595	19.68	20.5177
1.31406	2.76663	3.63553	4.60115
1.87516	4.69389	8.80179	10.0009
3.23792	1.1717	3.79387	4.57339
3.27233	1.34676	4.40703	4.75871
4.54802	2.68521	12.2124	11.9695
2.16152	4.28634	9.265	9.54415
3.04525	2.32501	7.08023	5.71823
3.24335	1.70508	5.53016	5.04884
4.91419	2.87819	14.144	13.4125
3.73576	3.00161	11.2133	10.423
2.67878	1.84857	4.95189	4.7401
1.84714	1.09698	2.02628	1.49583
2.91435	4.34825	12.6723	12.0644
4.53126	3.75838	17.0302	17.4256
2.88096	2.13316	6.14553	5.13617
3.0147	1.80638	5.44568	4.93469
1.52762	4.52405	6.91105	8.12706
2.33059	4.61529	10.7563	11.4708
3.34816	2.86926	9.60676	8.55934
1.99144	2.86837	5.71219	4.99881
3.41265	3.94806	13.4734	12.157
2.1682	3.71324	8.05103	7.37268
3.69737	2.84282	10.5109	9.69794
4.79212	4.1341	19.8111	20.4712
1.55914	2.26507	3.53156	4.42847
2.75989	1.29507	3.57424	4.24546
2.37792	2.87195	6.82926	5.518
2.50527	1.65166	4.13784	4.49734
3.92847	2.1754	8.54599	8.03534
1.72743	1.6492	2.84887	2.86864
3.41866	2.99925	10.2534	9.30101
1.95881	4.92561	9.64832	11.2851
1.62083	2.85941	4.63462	4.74108
3.10447	4.42178	13.7273	12.4871
3.2429	2.62365	8.50824	7.18807
2.46531	1.54248	3.80268	4.32301
3.03936	4.89838	14.8879	14.9202
4.56459	3.57364	16.3122	16.2116
3.80614	3.92241	14.9292	13.2413
2.08519	4.68774	9.77482	10.7934
4.52682	4.75159	21.5096	21.166
4.4399	3.03707	13.4843	12.2808
2.68677	2.70753	7.27451	5.79676
1.98287	1.50124	2.97677	3.00709
3.37411	1.9928	6.72393	5.68895
3.14288	1.97613	6.21075	5.26405
3.4529	3.78692	13.0759	12.0202
2.4523	3.96314	9.71883	9.39913
2.94795	1.36766	4.0318	4.54574
2.64156	2.38905	6.31083	5.1659
1.19217	1.99961	2.38387	2.82098
2.91659	3.45331	10.0719	9.1852
4.57663	4.05793	18.5717	19.4695
3.34917	4.14532	13.8834	12.3862
3.49736	4.07063	14.2365	12.576
3.56226	3.99187	14.2201	12.5265
3.80233	2.5729	9.78302	9.10392
1.20522	2.91369	3.51164	4.61781
4.65568	3.41689	15.9079	15.632
4.71119	3.58129	16.8721	17.4048
2.44477	4.94961	12.1007	12.2465
4.08602	1.24811	5.09982	5.57678
3.96475	2.15064	8.52674	8.07699
4.7077	1.96912	9.27002	10.071
1.83382	2.61432	4.7942	4.72294
3.37199	3.57343	12.0496	11.3504
4.02449	2.38615	9.60303	9.20718
4.90677	1.82061	8.93334	10.2381
2.31784	1.2064	2.79624	2.57527
1.46017	3.4969	5.10607	5.12103
2.1983	2.41904	5.31779	4.80593
2.91543	2.69801	7.86586	6.35907
3.23619	2.59404	8.39478	7.05397
3.19161	1.6067	5.12795	4.91128
