X0	X1	Y_true	Y_pred	
2.04994	4.74746	23.1012	19.3063
4.36359	2.69995	15.9047	26.0286
1.77987	3.91019	13.6068	6.49007
3.42295	4.66504	37.2461	30.325
3.25255	4.82057	37.7911	30.2461
3.1825	4.29461	29.3485	29.1184
4.05354	4.41036	39.4234	36.3096
4.14843	4.23161	37.142	34.0572
3.93574	2.13472	8.96765	8.01115
1.66125	2.41787	4.85592	5.63981
1.8387	3.24007	9.65143	5.86058
4.25157	1.11765	2.65539	6.10418
4.72526	1.28536	3.90342	7.75864
3.17089	2.59827	10.7034	6.72996
2.27462	2.54225	7.35049	5.76184
3.58067	4.94265	43.7375	38.0283
2.05807	3.22649	10.7125	5.99139
1.9579	2.79476	7.64628	5.74183
4.68051	1.98565	9.22713	17.3395
1.41049	3.25582	7.47587	5.71827
3.64147	1.6685	5.06875	6.0393
4.28422	1.27694	3.4929	6.35445
4.02217	3.43498	23.729	29.1105
2.33437	3.38125	13.3443	6.56515
2.77338	3.62735	18.2456	11.0312
1.63748	3.12608	8.00103	5.74295
2.51746	3.1583	12.5556	6.49213
4.48299	4.36258	42.6604	48.6055
1.8257	4.17178	15.887	7.4035
4.77152	2.35857	13.2716	27.0185
1.79957	4.61326	19.1493	10.9116
2.35346	4.41169	22.9027	18.6365
2.63596	1.32343	2.30839	5.63286
2.90982	2.33385	7.92469	5.97403
4.15826	2.32636	11.2521	12.9491
1.6692	1.02562	0.877916	5.60027
2.43486	3.0652	11.4383	6.21324
1.59933	2.58394	5.33916	5.64841
2.53313	1.53577	2.9873	5.64042
3.45434	2.6097	11.763	7.91279
3.22674	3.39921	18.642	15.5957
1.17198	3.82705	8.5826	5.81817
2.31153	3.84629	17.0983	8.36546
2.55271	4.44028	25.1648	24.1497
3.54902	4.30936	32.9538	29.7721
4.49233	4.42711	44.0232	49.3685
1.11544	3.14172	5.50492	5.65459
4.66643	2.62386	16.0634	28.4022
4.938	4.75256	55.7669	50.7605
3.59911	4.92347	43.6222	38.015
4.71803	3.5515	29.7545	32.1908
1.74824	1.54471	2.08577	5.60744
3.61338	1.7655	5.63141	6.10365
3.45062	3.01645	15.6986	12.3463
3.56639	1.13937	2.31488	5.7378
3.17968	3.20264	16.3068	10.8868
1.00907	2.15323	2.33922	5.60496
3.58463	1.34145	3.22525	5.80905
1.95509	3.46752	11.7537	6.11304
1.13769	1.84419	1.93467	5.60268
