X0	X1	X2	Y_true	Y_pred	
4.77258	1.08837	7.61114	5.24828	6.05315
3.69848	1.85067	6.43747	7.14633	7.03466
4.48148	1.74662	3.00259	9.62315	5.44564
3.79293	1.49166	4.76179	5.95762	5.85074
1.51842	1.62488	7.46038	2.52794	2.57586
1.87487	1.96044	5.79926	3.9055	4.18835
4.04679	1.0598	3.17053	4.55055	4.63084
2.08777	1.92846	6.43224	4.22031	4.21981
2.91245	1.57347	8.1045	4.67154	4.2278
4.46966	1.74597	7.16201	8.04665	8.31278
3.60821	1.87121	5.45361	7.18807	7.02629
1.36512	1.25882	7.60289	1.7425	1.74098
2.58655	1.02138	8.94427	2.65923	2.19675
4.5241	1.67055	3.40144	8.67622	5.46308
3.08554	1.6295	3.98285	5.51014	4.67644
1.84775	1.88024	6.05996	3.65458	4.10421
1.7446	1.41229	6.78595	2.51905	2.24773
1.97303	1.66829	6.20191	3.41756	3.82168
4.56156	1.89263	9.83876	8.79764	8.68027
4.35387	1.6004	5.18133	7.32617	7.31984
2.34801	1.39625	7.35068	3.3392	3.436
1.22593	1.96263	8.04041	2.48109	3.43095
2.83542	1.58903	5.2252	4.72959	4.62889
1.01039	1.9259	8.51132	1.99772	2.70885
2.39457	1.92974	7.5617	4.77914	4.25831
1.79322	1.78922	3.75197	3.65023	4.04737
3.34806	1.15445	3.45554	4.1008	4.62889
1.10147	1.17532	3.03902	1.40381	1.70242
1.93674	1.28119	3.84974	2.63132	4.62823
4.26105	1.53523	3.05818	7.56388	5.31209
3.18642	1.15891	5.1597	3.78959	4.62889
1.82615	1.87885	4.32636	3.809	4.12716
4.41912	1.17472	4.07062	5.42193	5.89789
1.84619	1.40314	5.80373	2.66966	2.46092
1.84829	1.04941	7.72041	1.95778	1.75368
1.39699	1.0367	7.94	1.46076	1.6882
3.72319	1.66019	3.06211	7.3562	5.16106
1.12534	1.36657	8.11001	1.56018	1.73257
2.6231	1.55921	4.1738	4.40918	4.62889
4.58156	1.35862	3.28112	6.8384	6.65579
4.88592	1.24706	8.8538	6.15437	6.91732
3.64905	1.40514	4.10941	5.45629	4.80782
3.04144	1.96712	7.96258	6.17424	5.96167
2.92185	1.23971	4.88384	3.7449	4.62889
1.88336	1.73597	6.07509	3.41172	3.88809
3.50043	1.93857	3.49164	8.15886	6.2457
3.65817	1.97206	5.56471	7.71481	7.43965
3.55423	1.92147	7.02667	7.09994	7.01127
1.50785	1.5785	4.86953	2.51598	2.56979
2.88684	1.49597	5.02645	4.52361	4.62889
1.33385	1.73007	7.27442	2.37583	2.6536
1.59286	1.43032	6.30015	2.33939	2.11416
4.00934	1.3159	9.68743	5.32526	4.39811
2.6414	1.87602	3.62602	5.79057	4.7488
3.0114	1.40344	9.43565	4.27387	4.13776
4.50056	1.06593	9.83051	4.82573	4.37011
4.95061	1.86469	5.05607	9.93145	8.67105
2.42523	1.96886	3.76695	5.60087	4.70711
4.56152	1.65002	3.26741	8.72017	5.43604
3.15718	1.18684	4.38658	3.89225	4.62889
2.40626	1.50247	8.67372	3.67083	3.82239
1.56456	1.20834	4.66298	1.95739	1.80415
4.1643	1.22772	8.00893	5.17375	4.81375
4.13108	1.91418	8.03622	8.14198	8.25075
2.34293	1.98731	5.73929	4.96318	4.28024
4.54565	1.1358	7.39198	5.225	5.55184
2.55628	1.12282	8.5304	2.89543	2.5325
1.57448	1.3031	8.07986	2.07892	1.83391
3.34011	1.49772	8.40089	5.08399	4.26257
4.34808	1.13688	3.70735	5.19346	5.3396
3.65683	1.22357	4.15202	4.68233	4.62889
2.79758	1.46417	7.12226	4.18554	4.13771
4.45535	1.70211	4.26316	8.27138	8.33188
4.70684	1.31934	7.33752	6.31282	6.94477
1.02888	1.03842	5.75911	1.08622	1.6765
4.44964	1.35001	3.72236	6.44593	6.88755
3.07326	1.87177	5.39515	6.13338	5.95187
4.72479	1.06538	7.3102	5.08802	5.72072
3.90837	1.16528	4.4413	4.71971	4.63266
2.47388	1.22975	5.63881	3.11729	3.10728
2.99883	1.01863	4.03971	3.1567	4.62889
3.09791	1.39212	5.13601	4.48038	4.62889
2.36255	1.55345	3.0841	4.24842	4.62889
3.42783	1.80679	6.88978	6.41799	6.44474
1.61797	1.2573	8.14055	2.05898	1.81072
2.51559	1.62504	7.71437	4.18177	4.14685
4.57855	1.7827	9.8704	8.29864	8.61355
2.45279	1.5172	3.50798	4.12738	4.62889
3.91912	1.52934	4.12688	6.45313	6.58299
2.49525	1.48482	7.81913	3.77365	3.92756
1.46991	1.03694	6.39138	1.54467	1.69825
1.61931	1.20482	6.63471	1.98396	1.79281
3.97554	1.71399	5.13567	7.22849	7.07999
3.29164	1.04922	7.11538	3.49182	3.91679
4.1962	1.94149	6.64827	8.51818	8.50356
4.79355	1.10691	4.80092	5.45296	6.56626
2.45836	1.2316	9.9277	3.05129	2.67858
2.32445	1.09896	6.69066	2.58964	2.1734
3.18286	1.61396	8.20212	5.23943	4.27687
4.69252	1.03558	5.95468	4.93466	5.55323
3.63594	1.83921	3.80347	7.63988	7.04878
4.87552	1.91778	8.65041	9.58876	8.67105
3.32123	1.05131	7.08163	3.53076	4.09819
3.73156	1.75956	8.62252	6.70705	6.63018
1.51003	1.45965	3.32774	2.45264	2.30888
2.2341	1.13425	8.93011	2.55473	2.04383
4.64255	1.18823	8.11028	5.57659	6.23978
4.16671	1.90835	8.34641	8.16792	8.374
3.68002	1.18655	7.00296	4.43059	4.62889
4.66512	1.05927	7.2431	4.99535	5.42689
4.65442	1.263	7.49558	5.9638	6.71244
4.03902	1.88516	5.53569	8.09823	8.1218
3.26545	1.94783	7.55539	6.58308	6.54809
2.95956	1.36496	4.80137	4.21354	4.62889
3.90338	1.07194	7.60758	4.22636	4.62889
4.75677	1.47248	4.27145	7.46159	7.91647
3.58245	1.12062	5.5831	4.09798	4.62889
3.02453	1.39853	7.3206	4.30928	4.17263
4.89719	1.92005	9.79256	9.58899	8.68686
1.92762	1.93609	9.41554	3.81353	4.13566
3.16778	1.12595	9.48737	3.59214	3.77616
1.89359	1.50153	8.60209	2.88763	2.75581
2.42602	1.48255	6.16844	3.7053	3.91768
4.68735	1.89802	6.42089	9.31286	8.67105
1.95266	1.21046	3.85516	2.48952	4.62874
1.9513	1.64371	5.28709	3.37461	3.77119
2.64008	1.47079	8.12135	3.9483	4.02501
2.89582	1.11273	6.96514	3.26419	3.41224
4.00485	1.34153	5.70058	5.52786	5.31115
3.26403	1.46846	5.5717	4.96878	4.62916
3.21121	1.88071	5.5218	6.42342	6.45672
4.7321	1.90629	9.01692	9.22936	8.67108
2.15411	1.73405	4.61698	4.0304	4.1463
4.5315	1.84839	9.46181	8.54053	8.65473
3.29374	1.38106	6.74517	4.64732	4.59442
3.3121	1.37232	3.38003	4.97363	4.62889
4.19379	1.83629	4.80422	8.33381	8.31186
3.40666	1.71731	8.54441	5.97217	5.24286
3.70621	1.68575	8.37652	6.37824	6.23614
2.38622	1.34675	9.55978	3.246	3.09506
2.22436	1.95776	9.72738	4.44574	4.23252
3.42805	1.84231	3.66135	7.30812	6.85824
3.01107	1.70316	6.486	5.31483	4.3087
4.03353	1.67144	3.99854	7.42129	7.09655
3.92459	1.36415	7.28187	5.45022	4.9721
3.77416	1.54166	5.72045	6.04204	6.02867
4.45133	1.85645	7.98562	8.49643	8.53007
3.04277	1.19297	8.9084	3.66291	3.82325
3.60359	1.99114	4.1299	8.19	7.57405
1.92876	1.36513	6.17024	2.69991	2.44388
2.21668	1.07558	8.06515	2.40572	1.94899
1.75743	1.58717	5.96014	2.89384	3.09319
3.74108	1.62306	8.04979	6.19933	5.96044
2.77966	1.41956	3.21127	4.39903	4.62889
4.78076	1.5361	4.94377	7.72612	8.26008
2.57047	1.70025	5.86555	4.56651	4.22827
1.51958	1.41447	6.19392	2.20774	2.00381
1.70629	1.20002	9.40826	2.06444	1.78181
3.96691	1.74265	3.35291	8.09172	5.56417
4.0895	1.24059	6.74824	5.16136	4.81515
1.99972	1.28534	7.16971	2.61264	2.22194
3.42466	1.22354	9.20588	4.2277	4.16222
2.50728	1.68822	9.95015	4.29512	4.16
1.3671	1.63351	6.04245	2.31953	2.41861
3.97814	1.1747	9.41709	4.70992	4.25648
2.13909	1.1566	5.92	2.52269	2.12279
4.30349	1.74685	5.98257	7.86007	8.02776
4.81293	1.48807	3.63837	7.84845	7.38054
3.93116	1.20427	5.91824	4.83536	4.63872
2.51668	1.60514	8.97714	4.1058	4.1028
1.68568	1.52931	5.34905	2.69023	2.70054
1.2789	1.74136	5.65856	2.34062	2.72434
3.69954	1.74982	9.38738	6.58903	6.46287
1.20258	1.47986	6.90703	1.82197	1.8501
2.26071	1.97286	4.40511	4.98831	4.58638
3.90327	1.44473	6.70906	5.77466	5.59401
2.88352	1.79603	5.56745	5.47143	4.75472
1.0309	1.52588	4.13173	1.69269	1.86689
2.11338	1.19415	3.87654	2.6527	4.62889
3.5437	1.81224	7.39121	6.62424	6.57263
3.04945	1.6904	4.54001	5.55413	4.74364
2.5716	1.48068	6.01493	3.92861	4.05096
4.19855	1.99397	8.6075	8.60586	8.65271
1.92568	1.88191	9.78959	3.69284	4.06388
4.41337	1.65712	8.37591	7.46096	7.46273
2.5966	1.66495	5.91809	4.50516	4.21885
3.22449	1.84539	3.05831	7.46192	5.03795
4.44418	1.27579	4.07257	5.97036	6.6135
1.51288	1.89352	6.70193	2.98634	3.78852
2.15062	1.17165	9.23759	2.5403	2.02339
4.87103	1.10863	3.66783	5.66517	6.80134
3.85448	1.84135	5.98787	7.45889	7.22214
