X0	X1	Y_true	Y_pred	
2.04994	4.74746	23.1012	22.4415
4.36359	2.69995	15.9047	13.6419
1.77987	3.91019	13.6068	13.2954
3.42295	4.66504	37.2461	38.5241
3.25255	4.82057	37.7911	38.8608
3.1825	4.29461	29.3485	33.106
4.05354	4.41036	39.4234	38.4422
4.14843	4.23161	37.142	37.5558
3.93574	2.13472	8.96765	7.71499
1.66125	2.41787	4.85592	4.90888
1.8387	3.24007	9.65143	8.56545
4.25157	1.11765	2.65539	5.29308
4.72526	1.28536	3.90342	5.4616
3.17089	2.59827	10.7034	9.92882
2.27462	2.54225	7.35049	6.1882
3.58067	4.94265	43.7375	39.3655
2.05807	3.22649	10.7125	12.3671
1.9579	2.79476	7.64628	6.85399
4.68051	1.98565	9.22713	9.29434
1.41049	3.25582	7.47587	4.9079
3.64147	1.6685	5.06875	5.44159
4.28422	1.27694	3.4929	5.34942
4.02217	3.43498	23.729	20.9736
2.33437	3.38125	13.3443	13.5301
2.77338	3.62735	18.2456	15.1236
1.63748	3.12608	8.00103	4.90793
2.51746	3.1583	12.5556	13.0707
4.48299	4.36258	42.6604	38.8711
1.8257	4.17178	15.887	13.8852
4.77152	2.35857	13.2716	13.259
1.79957	4.61326	19.1493	14.93
2.35346	4.41169	22.9027	27.8762
2.63596	1.32343	2.30839	5.24226
2.90982	2.33385	7.92469	6.32524
4.15826	2.32636	11.2521	11.2211
1.6692	1.02562	0.877916	5.19534
2.43486	3.0652	11.4383	12.2171
1.59933	2.58394	5.33916	4.9079
2.53313	1.53577	2.9873	5.25638
3.45434	2.6097	11.763	11.4528
3.22674	3.39921	18.642	14.5255
1.17198	3.82705	8.5826	5.11584
2.31153	3.84629	17.0983	15.7922
2.55271	4.44028	25.1648	30.7783
3.54902	4.30936	32.9538	35.9551
4.49233	4.42711	44.0232	39.055
1.11544	3.14172	5.50492	4.90788
4.66643	2.62386	16.0634	13.6895
4.938	4.75256	55.7669	39.621
3.59911	4.92347	43.6222	39.3492
4.71803	3.5515	29.7545	28.6235
1.74824	1.54471	2.08577	5.19998
3.61338	1.7655	5.63141	5.52748
3.45062	3.01645	15.6986	13.6089
3.56639	1.13937	2.31488	5.25544
3.17968	3.20264	16.3068	13.7188
1.00907	2.15323	2.33922	4.90787
3.58463	1.34145	3.22525	5.28718
1.95509	3.46752	11.7537	13.3281
1.13769	1.84419	1.93467	4.90787
3.06381	1.49497	3.42371	5.27887
3.615	3.48452	21.9464	18.5332
2.01336	4.50183	20.4018	20.8973
3.32027	2.50782	10.4408	9.45872
2.91814	4.48264	29.3187	34.9417
4.06231	1.36969	3.81055	5.35376
3.10599	4.2109	27.5373	30.168
2.58424	3.02344	11.8115	12.3433
4.64437	1.94555	8.78982	8.59472
3.85213	4.9237	46.6932	39.4596
2.79277	2.84727	11.3204	11.329
4.69475	1.21197	3.44797	5.39699
2.18844	4.63248	23.4818	30.5913
3.30102	2.235	8.24467	6.58865
4.24389	2.27282	10.9613	10.9536
1.17768	1.96655	2.27724	4.90787
1.29311	4.22509	11.5419	13.5217
2.10325	3.01307	9.54724	10.1138
4.01073	2.59784	13.5338	13.068
1.41659	4.36441	13.4916	13.8276
4.88471	1.00684	2.47587	5.33098
4.52575	2.41986	13.2508	13.1372
2.10732	3.41938	12.3196	13.434
3.77792	1.99876	7.54646	6.2789
1.29105	1.50267	1.45761	4.90787
1.96707	1.39858	1.92383	5.23412
3.01052	4.97423	37.2447	39.0345
2.82666	2.03642	5.86109	5.50027
3.30866	2.75299	12.5381	12.3533
4.3562	3.82784	31.9143	32.4605
2.327	3.45019	13.8501	13.625
2.01256	3.16736	10.0952	11.5696
1.08343	2.25489	2.75437	4.90787
1.19313	1.57557	1.48094	4.90787
1.39498	2.34635	3.83994	4.90787
3.0094	1.89368	5.39589	5.43213
1.63225	1.47107	1.76614	5.04421
2.39177	3.45225	14.2526	13.6581
4.95946	1.53124	5.81424	6.16969
4.5688	4.01238	36.777	36.9935
2.13002	3.54551	13.3878	13.6505
1.46323	4.38007	14.0361	13.8866
2.18209	1.72985	3.26482	5.26384
1.05122	1.31391	0.907392	4.90787
1.8103	2.9242	7.7399	5.41646
4.978	2.73327	18.5947	14.4519
1.14142	3.12912	5.58803	4.90788
2.14452	2.66852	7.63557	6.58663
1.42334	2.26436	3.64897	4.90787
4.40444	4.78757	50.4767	39.5219
4.01958	2.85038	16.3289	13.6688
4.36045	1.8701	7.62484	6.80093
1.95032	4.45817	19.3815	16.9191
3.66229	2.10813	8.13804	6.64221
4.65946	2.21094	11.3883	12.0254
3.66754	2.21624	9.00698	7.52353
3.56408	2.40507	10.308	9.30552
4.2289	3.45675	25.2658	22.8181
1.98502	2.75995	7.56024	6.73164
2.75338	3.50856	16.947	14.1001
2.79801	4.81652	32.4554	38.1021
3.65644	3.41436	21.3131	17.2281
3.82214	3.75183	26.9006	25.287
2.00964	4.71683	22.3557	20.0233
3.51068	3.87616	26.3733	25.4431
1.45506	4.37855	13.948	13.8781
1.28495	4.3282	12.0357	13.6931
1.79022	2.84993	7.27016	5.09203
3.02567	4.44365	29.8724	34.9652
3.5058	1.03082	1.8626	5.24439
3.82491	2.57171	12.6483	12.4555
3.06976	1.70111	4.44162	5.3363
2.31364	2.18424	5.51905	5.45683
3.44226	1.91025	6.2805	5.64326
2.32752	3.88514	17.5661	16.6314
4.73497	1.53499	5.57823	5.88847
4.57971	4.63041	49.096	39.4387
2.00935	1.70981	2.93711	5.25388
3.48216	3.09711	16.7006	13.7304
2.28783	1.89252	4.09709	5.30283
2.94786	4.58423	30.9749	36.5978
2.7938	3.46837	16.8042	13.9971
1.84193	2.06181	3.91508	5.26546
1.60873	1.10702	0.985748	5.11698
2.46385	4.08244	20.5316	22.2036
2.19919	3.74952	15.4591	14.2733
1.68212	2.93046	7.22267	4.90803
4.32916	3.19996	22.1647	18.1207
3.13969	4.58013	32.9316	37.3017
1.22995	2.72976	4.58255	4.90787
4.94954	1.08142	2.89418	5.37623
3.78422	2.17981	8.99052	7.59576
4.21342	1.93705	7.90471	6.88612
2.8603	2.45166	8.59612	6.94064
2.98232	2.30701	7.93641	6.32694
4.85972	2.5431	15.7148	13.6787
2.18191	3.82674	15.9759	14.8514
1.14548	4.98083	14.2089	15.1924
3.91161	1.88621	6.95837	6.02373
2.63207	4.07588	21.863	23.1502
2.20626	1.43067	2.25791	5.2393
2.80913	3.17582	14.1662	13.4796
2.60335	3.08783	12.411	12.8646
1.08227	4.59221	11.4117	14.0283
1.11554	1.42915	1.13923	4.90787
2.21439	2.5829	7.3865	6.2691
1.1904	4.60273	12.6095	14.1496
4.09028	4.57857	42.8729	39.0568
4.36567	3.83431	32.0919	32.7075
1.46571	1.21795	1.08712	4.90887
2.53297	4.1525	21.8384	23.789
4.42756	3.71946	30.6263	30.2817
2.67232	1.89626	4.80458	5.35629
1.18951	2.57853	3.95442	4.90787
2.89721	4.3423	27.3143	31.6226
2.29885	4.92614	27.8929	37.079
1.81217	2.03139	3.73899	5.23495
1.53038	1.73725	2.30937	4.9082
1.68413	4.74538	18.9621	15.1073
4.8165	4.81826	55.909	39.6299
2.62809	4.23866	23.6085	26.1369
1.29285	3.9475	10.0731	10.4243
3.48785	4.77333	39.7348	38.9784
2.26041	3.57902	14.4772	13.7687
3.43428	3.79207	24.6921	23.4235
2.79861	1.16269	1.89164	5.23715
2.72821	4.91244	32.9186	38.466
1.60604	2.35536	4.45492	4.90799
2.72434	3.03457	12.5437	12.8161
1.93783	1.39852	1.89506	5.23347
3.71583	2.59713	12.5318	12.3258
2.56432	2.28062	6.66882	5.72117
3.38268	1.86244	5.86673	5.54022
3.30077	2.3738	9.29979	7.72541
1.82758	4.32231	17.0718	14.2066
2.36633	2.7294	8.81416	7.78037
4.62743	2.04153	9.64319	9.78342
2.23252	1.97737	4.36457	5.32241
2.13452	2.73484	7.98241	7.02383
3.18379	1.15955	2.1404	5.24494
1.00898	3.12532	4.92765	4.90788
1.47702	2.81682	5.85969	4.90788
2.45801	3.72192	17.025	14.8486
1.89928	1.486	2.097	5.23502
3.22921	1.17491	2.22883	5.24729
3.90733	4.06151	32.2274	33.965
4.92151	2.05827	10.425	11.4373
3.15089	1.46207	3.36773	5.27882
3.96726	4.81356	45.9613	39.3856
3.38855	4.76436	38.4587	38.8446
3.18762	3.86791	23.8446	23.1555
4.728	3.4319	27.843	25.7021
1.423	1.14201	0.927927	4.9081
2.97153	2.34665	8.18178	6.5178
1.32676	2.26897	3.41524	4.90787
